TITLES,REVIEW,COMMENTS,TIME
부평동신축빌라 매매 부평역,부평동신축빌라 분양정보,"[['고층이랑 저층은 가격 차이가 어느정도일지 궁금해요'], ['요즘 신축빌라들이 아파트보다 더 잘 지어지는거 같고 예쁘네요.'], ['신축빌라를 찾는 이유를 알겠네요 새집이라 더 좋은거 같아요~'], ['신축빌라는 처음 보는데 여러곳 같이 비교해 볼 수 있으면 좋겠네요'], ['2층이었으면 좋겠어요 아이가 있어서 아래층에 피해줄것 같아서요.'], ['하자보수는 어떻게 처리 되는지 궁금합니다ㅎ'], ['신축빌라 시세는 정해져 있는건지 집 집마다 다른건지 궁금해요.'], ['서울쪽으로 알아보다 인천 신축빌라 보고있는데 가격차이가 어느정도 일지 궁금해요!']]",2022.08.24. 16:27
귤현동신축빌라 인천시 매매,귤현동신축빌라 분양정보,"[['좋은 집 잘 보고 갑니다 보러갈때 연락드릴게요~'], ['준공은 되었나요 언제 입주할 수 있는지 문의드려요.'], ['편의점이 가깝게 있으면 좋을것 같은데요 요즘은 편세권이 유행이라는데'], ['신축빌라 가격도 계속 오르는거 같은데 서둘러서 결정해야겠네요!'], ['인테리어가 심플하고 좋네요 주말에 보러갈게요ㅎ'], ['주방이랑 거실이랑 분리된 신축빌라 찾아요 가능한지 궁금하네요..'], ['신축빌라 잘보고 갑니다 방문전 연락드리겠습니다'], ['신축빌라도 거실이 크군요 아파트만 큰 줄 알았는데 요즘은 빌라도 좋은것 같아요.']]",2022.08.23. 16:03
건조기 시트,스타일러 시트를 주문한다는게 총 4개중 3개를 세탁건조기 전용으로 잘못 주문했네요 ㅜㅜ ​혹시 세탁건조기 시트를 스타일러에 넣어 사용하면 안되는거겠죠?​아…반품 싫어라..,"[['전 같이사용해요~'], ['아하~ 물어보길 잘했네요~~'], ['ㅎㅎ 저도 건조기용을 스타일러에 사용하고 있어요'], ['와~ 다행이에요..'], ['같이써도되고 물티슈 두장에 좋아하는 향수 뿌려서 쓰라고 설치기사님이 얘기해주셔서 그렇게써요ㅎㅎ'], ['아하~~ 그런방법이요~ 향 외엔 기능이 없나보네요'], ['저도 같이 사용하고 있어요~~^^'], ['감사합니다~']]",2022.08.23. 20:44
스타일러...미러틴트랑.. 오브제 베이지랑...,둘다 이쁜데... 뭘로할지 고민이예요...맘님들 어떤거 쓰세요??? 결정장애왔어요 😅😁,"[['미러 지문이 넘 많이 생겨서ㅠㅠ 베이지로 했어요ㅠㅠ 근데 미러할껄,,,😅'], ['실용성 미러~~전 오브제 쓰지만요. 드레스룸에 놓으실꺼면 미러가 좋을듯요'], ['앗. 베이지사용하니까 어때용?.? 미러가 낫나요 ? ㅋㅋㅋ'], ['어제 밤까지만해도 오브제베이지로 결정했는데 아침에 왕영은씨티비에 미러가 나오네요 ㅠㅠ 미러가 또 예뻐보이고 ㅡㅜ'], ['미러가 이뻐요'], ['저살땐 오브제 나오기전이라 미러했는데 전신거울겸용으로도 써요 ㅋㅋㅋ'], ['친구가 미러 쓰고있어 미러살려다가 전 두가지 다 보고 오브제 베이지 샀어요.\n실내에 두기엔 베이지가 더 환하고 고급져서요~\n거울은 따로 두고써요~\n미러는 트롬이라 단종되지않았나요?\n'], ['블랙에디션2 로 다시 나왔더라구요 . 전자제품 한두번 산것도 아닌데 고민되네요 😅'], ['저희도 베이지 써요~\n방 분위기랑 어울리게 고르시면 될것 같아요~^^'], ['저희도 베이지요~ 제가 게을러서 지문 자국 생길때마다 닦아줄 자신이 없어서요.........ㅠㅠ'], ['베이지로 사야겠어요 ☺😚'], ['미러요'], ['저도 고민중이였는데 ㅎㅎㅎ 베이지로 사야겠어용ㅋㅋㅋ'], ['미러가 실용성면이나 넓어보이는 효과가 있는거같아요']]",2022.02.26. 09:24
화성신축빌라 향남읍 매매,화성신축빌라 분양정보,"[['신용도도 신축빌라 담보대출시영향을 미치니 평소에도 관리를 잘 해 두시는게 좋습니다.'], ['합리적인 내집마련신축빌라 안전한 전문가와 함께 해 봅시다'], ['6-7시 정도에 보통 분양사무실이문을 닫는데 미리 말씀을 해 주시면늦게라도 보실 수 있게 도와드리겠습니다.'], ['365일 언제든 아무때나 집을 보실 수있으니 편하게 멘토님에게문의주시기 바랄게요.'], ['가스는 대부분 도시가스가들어오는데 외진 외곽 지역의 경우에는 도시가스가 들어오지않는 곳도 있답니다.'], ['요즘엔 내부에 인테리어도세련되게 잘 나오는 곳들이 많아요.'], ['소중한 내집마련!빌닷과 함께하세용용!'], ['2동 이상의 단지형으로 나와있는신축현장들도 있답니다.']]",2022.08.30. 11:30
3주만에 가전 졸업 후기 (잠실 롯백 임동환매니저님 강추!!!!),"안녕하세요! 10월 결혼을 앞두고있는 예비신부입니당​3주에 걸친 가전 투어가 끝나고 홀가분한 마음으로 졸업기념 후기 남깁니다😆​1. 가격적인 측면에서는 확실히 삼성이 강세이긴하지만 오래 두고 써야하는 가전은 무조건 엘지라는 주변 어른들의 추천+마음에 쏙! 드는 질리지않을 듯한 고급진 디자인ㅋㅋㅋ으로 우선 엘지를 결정- 구매품목: 에어컨 tv 냉장고 워시타워 무선청소기 스타일러​2. 예비신랑은 모든 것을 엑셀표로 정리하고 비교하는 아주 꼼꼼한 성향이라 정말 가격, 성능 어느 것 하나 빠질 것 없이 확인하고 또 확인 -> '오픈행사' , '특별행사' 등의 엘지 대리점 다수 방문​3.  백화점은 좀 더 비쌀 것이라는 생각+대리점의 상조가입 및 카드 권유에 지침 -> 집근처의 잠실롯백 엘지전자 방문 마침 운좋게 임동환 매니저님 배정😁(정말 이 날 운이 좋았다고 생각드는 부분)​4. 지금껏 들어본 적 없는 각종 제품에 대한 솔직한 설명(모델별 장단점, 가성비 등)과 가전을 준비하는 데에 있어 걱정되는 부분 완벽 차단, 사은품마저도 솔직하게 지원(신혼부부에게 필요한 것으로 추천)​5. 가장 중요한 체감가! 같은 구성을 두고 최대한의 할인방안을 제시해주심👍🏼실제로 다이렉트에 저희 체감가 견적 참견글 올렸을 때 지점 공유 해달라는 쪽지 많았다는 건 안비밀ㅎㅎㅎ...(심지어 그런 체감가로 계약 이후에도 더 좋은 할인행사가 있을 때에는 재결제를 위해 방문을 요청하시기도 하십니다🥹)​6. 계약이후에도 요청사항에 대한 피드백이 정말정말 빠르심!!!!!!⭐️⭐️⭐️⭐️⭐️(계약 이후 찬밥신세 만들어버리는 분들도 많다는 거 우리 모두 잘 알잖아여?ㅎㅎ)​여기저기 상담받으시면서 이것이 정말 최선의 체감가인가 고민되시는 예신님,예랑님들 ⭐️잠실 롯백 엘지전자  임동환매니저님⭐️께 상담 받아보시면 이렇게 후기를 남기는 이유를 느낄 수 있으실 거에요!!!!​가전까지 졸업하고나니 이제 정말 결혼이 가까워지는 느낌이네요^_^ ​우리 모두 남은 준비 화이팅!!!!!^____^​","[['안녕하세요 견적 혹시 쪽지로 주실수 있나용?'], ['가전졸업 축하드립니다~~ 큰숙제 하나 끝내셨네요'], ['가전졸업하셨다니 대단하세용! 엘지가 역시 짱이져 ㅋㅋ'], ['가전 졸업 축하드려요ㅎㅎㅎ 부럽네용'], ['졸업 축하드려여 ㅎㅎ 혹시 견적 공유해주실수있나요?'], ['축하드립니다! 견적 공유가능하면 쪽지부탁드려요!'], ['가전 졸업 축하드려요! 혹시 가는하시다면 견적공유 가능하실까요~?'], ['안녕하세요! 이번주 잠실가전투어하려고하는데 견적공유가능할까요!?'], ['가전졸업이 진짜 스트레스라는데 졸업하셨네요!! 축하드려요!!'], ['가전 졸업 축하드려요!!'], ['저도 모델별 장단점을 좀 듣고싶어요'], ['견적 공유 해쥬세용 ㅎㅎ'], ['가전졸업 축하드려요🎊 ㅋ ㅋ 큰산하나 넘으셨네여 ㅋ'], ['후련하시겠어요~ 가전 졸업 축하드려요!'], ['졸업축하드립니다 고생하셧어여 ㅎㅎ'], ['가전 견적 쪽지 부탁드려요 ㅠㅠ'], ['고생하셨어요 견적 공유부탁드려요'], ['고생하셨습니다. 견적 공유 부탁 드려요'], ['가전 졸업 축하드려요~ 저도 가격 견적 공유 부탁드려도 될까요?'], ['안녕하세요 견적서공유부탁드려요'], ['견적 쪽지 부탁드립니다 !!'], ['와 예신님 정말 고생하셔서 좋은 가전으로 신혼집 채우시겠어요 저도 lg 로망있는데 견적공유 부탁드려도 될까요 쪽지로요 ㅠㅠ']]",2022.08.22. 23:40
l*스타일러 가격괜찮나요?,5번은 넘커서 3벌로 알아보고몇날며칠 검색하고 가격 떨어지길 기다리는중이예요그중 오늘 오브제로 1266000정도 나와요기능차이없는 일반모델과 28만원 정도 차이나는데고민되네요여러분들이라면?,"[['확실히 오브제가 더 이쁘죠. 집 분위기에 따라 고르세요.^^'], ['저도 고민하다 오브제 베이지 5벌로 했어요~'], ['요거 이사하면서 샀는데 3벌짜리에 롱패딩 2개 넣으니 꽉차네요ㅋㅋ그래도 가끔 쓸거라 작은거 했는데 만족합니다.사실 밖으로 안 뺄거면 오브제 아니어도 괜찮을거 같아요.저는 드레스룸에 행거 빼고 넣어서 오브제인거 안보여요ㅋ보이는곳이면 이쁘게 인테리어도 될것 같아요.깔끔해서'], ['커도 5벌 추천요.. 겨울엔 3벌하면 여러번 돌려야해요.\nㅜㅜ'], ['5벌사세요.5벌도패딩 3벌넣으니까 꽉차서 2벌만 넣고 털어요.3벌은 넘.작을듯요'], ['5벌 사세요ㅡ 패딩은 3벌밖에못넣어요.ㅋㅋ'], ['5벌사세요 3벌짜리는 작더라구요'], ['패딩이 젤 꿀인데 3벌 너무 작아요 ㅠㅜ 저 5벌짜린데도 패딩 모자 털 눌릴까봐 두벌 넣고 돌려요.']]",2022.01.28. 00:15
저..에어랩샀어요!!ㅋㅋ,"저 드됴 에어랩샀어요~~ㅎㅎㅎ​신상!!!! 멀티스타일러요~~​우히힛;;;좋네요~~♡​이게..지금 시중 백화점에는 롯데에만 풀렸구현백,신세계 모두 아직입고전이더라구요..ㅠ.ㅠ​신세계상품권으로 사려구 ..죽전신세계 입고기다리다가..도저히 머리보고 심난해서ㅠ.ㅠ오늘 상품권교환해서..(교환해주신 풍덕천버들강아지님고맙습니다~^^)잠실롯데까지가서 바로 겟 해서왔어요 ㅋㅋㅋ​제머리가 지금 몇달전펌이 망해서컬도하나도없고ㅜㅜ커트도 망쳐서..지금겨우 층없애고..정리해놨고다시몇달길어야 원하는 느낌의펌이나올거라구ㅠ.ㅠ그래서 지금현재..짧은 보브커트정도의 기장이라..활용도면에서 고민고민하다..축쳐진머리보고볼륨이라도넣자ㅡ하고 구매결정하고 질렀네여 ㅎ​유투브에서 제머리길이의 에어랩활용법 몇번보고 ..숙지한후집에오자마자 야심차게 해봤..는데..ㅋㅋㅋㅋㅋㅋㅋ롤 화살표가 아래로가게하라는데 뭐가먼지ㅜㅜ어디로해야 컬이.말아지는지..아무것도 모르겠고..분명유투버는 엄청 쏙쏙 잘말던데제머리는 아무리해도 안되네여?ㅋㅋㅋㅋㅋㅜㅜ","[['저도 이번에 저거 샀는데 넘나 좋더라구요 ㅎㅎㅎㅎㅎㅎ컬 오른쪽 왼쪽에 따라 롤 안바꿔도 되고 넘나 편해진것 같아요~저도 공부를 좀 해야할듯 하지만~~볼륨은 정말 인정!! '], ['저희 공부해서 100배활용해봐여 ㅋㅋㅋ\n\n좋긴한거같아요~~~다들강추날리시는데는 이유가있겠죠^^'], ['파마를 안해선지 볼륨이 오래가질않네요.\n저도 쌩단발이라 좀 기르면 파마하고 사용하려구요~'], ['네~에어랩도 펌기가 살짝 있어야\n더잘되고 이쁘다긴하더라구요\n지금제머리도.짧은데다.펌기가 없어서ㅡ더안됐나봐여 ㅋ'], ['전 이거 출시되던날 공홈에서 샀는데, 받기전 미리 유툽보고 공부 해놔서 그런지 받자마자 해보니 너무나 잘되더라구요^^\n완전 좋아요~~\n근데, 전 매일 트리트먼트도 신경써서 해주고 세럼 오일 등도 다 발라주고 하는데, 매일 사용하니 머리결 상함은 약간 있긴하더라구요^^;;'], ['그러게요 매일쓰면 상하긴한다더라구요\n저도 트리트먼트도사고..ㅎㅎ\n\n금손이신가봐요\n전머리도짧고 똥손이라..배운데로힘드네요ㅋㅋ하다봄되겠죵'], ['조금만 익숙해지시면 잘 쓰실거예요! \n귀차니즘이지만 아침마다 잘 쓴답니다 ㅎㅎ'], ['네~~저도그랬으면좋겠네요~ㅎ'], ['저도 2주전에 샀는데 \n반곱슬 단발인데 뽕뽑고있어요!! 이걸 왜 이제서야 삿나싶은 템입니다🙆🏻\u200d♀️'], ['뽕뽑으신다니 완젼 부럽습니다 ㅋㅋ\n저도쓸수록만족하길기대해요~~'], ['웨이브없는 생머리단발이라 고민되네요.\n해보시고 후기좀 들려주세요'], ['네넹~\n일단..저도짧은 생머리라 큰 웨이브는못주고..볼륨이조금생긴정도이나~앞으로 열심히활용해보고 후기들려드릴께요^^'], ['저도 오늘 받았는데 오른쪽 온도 버튼 캡이 댕강 떨어졌어요~받자마자 머리도 못말아봤는데 너무 당황스러워서~ㅠ 그냥 빠진건가? 하고 끼워봤는데 그냥 부러진것 같아서 고객센터 답장 기다리는중입니다~(주말이라 연락이 없어요~ㅠ)'], ['어머나 ㅠ.ㅠ\n받자마자 불량\n넘속상한데요?ㅜ 어서교환빨리받으시길요~\n\n그리고 돈값하게 열심히써봐요 우리~^^'], ['드라이기로만 써도 타브랜드보다 훨씬좋더라구요👏🏼 축하드려요 신상컬러도 넘 고급지고 예쁘네용'], ['ㅎㅎㅎ축하받으니 기분 더좋네여ㅋㅋㅋ\n\n사실은 네이비색..진짜예쁘더라구요\n그거사고팠는데 품절못기다리고 저거샀는데..실제색은 바디가좀더진하고 더 괜찮네여ㅎ\n\n네네 드라이기도 기대되여ㅎ'], ['모든 기능이 다 쓸모있는거같아요ㅎㅎ 저도 엄청고민하다샀는데 넘 좋아서 어디갈때마다 사용중입니다 배럴은 저도 첨에 어려웠는데 굳이 유튜브에 나오는 영상처럼 안해도 되고  끝에만 살짝씩 해도 괜찮더라구요~ㅎㅎ'], ['넵넵..아들과남편도 좋은거같다고..ㅎ\n두루 익혀서 잘 써봐야겠어요~^^'], ['신상 출시되자마자 샀는데 아직도 손에 안익어요ㅠㅠ 불량인가 싶을만큼 머리가 소량으로 감기네요.. 영상보면 그래도 한웅큼 말리던데 어려운 에어랩 ㅠ'], ['ㅜㅜ  그래도..하다보면 요령이 생기겠죠~\n저도 똥손이라 걱정되네여ㅋㅋ']]",2022.08.20. 18:02
엘지 스타일러,지티에 실릴까요?,"[['높이가 애매할듯 하네요 회원분중 한분이 정리해주신거에 트렁크 덮개 높이가 460정도랬는데 그 이상 높아지면 문이 잘 안닫히기도 해서..아 근데 그게 6지티였던듯 합니다.\n결론은 뒷자리 전부 폴딩하고 넣어보심이... 성공기원합니다'], ['스타일러의 안전한 배송을 위해 용달을 부르시는게..'], ['들어가긴 들어갑니다...저도 같은 생각가지고 시도해봤는데ㅋㅋㅋㅋㅋㅋ미친짓이었습니다 들어가긴 들어가는데 진짜...;;; 죤나 무거워서... 스타일러에 기스가 나던 차에 기스가 나던 둘중 하나일거에요'], ['포기해야겠네요 ㅎㅎ']]",2022.02.05. 17:47
여름이라 그런가 노트20울트라 습기가 자주 차네요,요즘 카메라 렌즈 유리 세곳에서 실온에 습기 땡땡땡 차는게 출시초기 결로보단 과하게 올라오는 거 같아서 백업하고 삼케플 파손 수리를 한번 해야하는가 고민되네요.​근데 또 이게 스타일러에 유심 트레이 열고 제습 돌리면 습기를 빼면 한동안 문제없긴해요.​침수도아니고.. 보드가 그리 금방 고장날거 같지도 않고 ㅎㅎ​사용시점 2년 다되가는 지금 게시판 검색해보면 일부 유저분들 빼곤 대다수가 습기 문제 없이 잘 쓰고 계시더군요.​다들 귀찮아서 그냥저냥 쓰고들 계시죠? ㅎㅎㅎㅎㅎ​​​,"[['전 노20울 건너온지 1년 다돼가는데 아직 별 문제는 없네요.'], ['양품이로군요 ㅎㅎㅎ 좋네요. 대부분 유저분들이 크래시님 같을거에요'], ['다음주면 2년째인데 한번도 그런적 없었네요..'], ['양품 잘쓰시고 계시는군요!\n저도 최근에 습기가 좀 차기시작한거라 뭔가 충격같은걸로 틈이생긴건가 싶기도 하네요.'], ['에어컨 바람 나오는데 놔두면 습기차더라고요'], ['에어컨 코앞이 일반적인환경은 아니긴한데 요건 출시 될때부터 말이 많았져ㅎㅎ\n기압조절부를 카메라 렌즈옆에 작은 홀에다 만들어서 설계문제다 아니다 하고... 크리티컬한건 아니라 그냥 다들 적응해서 쓰나봐요 ㅎㅎ'], ['유튜브 찾아보니 당시에 이슈였긴했는데 대다수 모델도 다 습기차는거로 나와서 그냥 묻어간느낌같네요. 카메라 렌즈가 더 커보여서 더 습기가 잘보이나 봅니다.'], ['s22도 송풍기거치대쓰면 습기차드라구요'], ['노울이여 일어나라 ~~~'], ['20년 8월제조품 쓰는데 다음주면 2년쨰 되는데 아직까지 습기나 액정이상 딱히 없네요양품을 잘 뽑은건지...']]",2022.08.15. 15:01
헤어 스타일러 툴 어디파나요?,오프라인에서 어디 파는지 아시는분 계시나요?,"[['https://link.coupang.com/re/NONPROFITSDP?lptag=CFM93176157&pageKey=17448291&itemId=70101678&vendorItemId=3113349662'], ['예전에 다*소에서 팔았었는데 이제 안들어온다고해서 인터넷 한참찾다가 그냥 쿠팡에서 구매했어요 ㅎㅎ 끊어지거나할거 생각해서 갯수 많아도 걍 구매햇어요 ㅎㅎ'], ['안그래도 다이소갔는데 안보여서 글올렸어요ㅠ\n링크.감사해요^^']]",2022.04.04. 19:34
LG가전 참견 부탁드립니당~~!!,"티비, 에어컨, 스타일러는 필요 없어서이렇게 4개실결제가 1089나머지 현금 + 상품권해서850 견적 받았습니다​다른분들 보니까 티비 에어컨 스타일러 필수로 들어가서 견적을 비교해볼수가 없네용 ㅜㅜ​참견 마구마구 해주세요~~!!","[['저는 LG TV 워시타워 냉장고 공청기 4품목 940만원정도했어요!'], ['오 사양 혹시 알려주실수 있을까요~~??'], ['블로그에 정보있어욥 워시타워정도만 같아보이지만...ㅎ'], ['훨씬 좋은 사양 잘하신거 같네요ㅜㅜ다시 발품 팔러 갑니당 ㅜㅜ ㅋㅋㅋㅋ'], ['화팅하세요~!!'], ['해염님도 화이팅하세요~~!!']]",2022.08.17. 12:22
LG전자 강남본점 가전 졸업했어요!,​,"[['저도 얼마전에 가전 졸업했네요~~~ 큰거 하나 해결하셨네요!!'], ['가전 졸업 축하드려요^^ 저도 얼마전에 구매했어요! ㅋㅋ 큰산넘으셨네용!!'], ['가전졸업축하드려여 ㅎㅎ 큰 건 해결하셨네요 ㅎ'], ['강남점은 가전졸업의 성지죠^^'], ['가전 졸업 정말 축하드려요!!ㅎㅎㅎ'], ['졸업축하드립니다 고생하셧어여 ㅎㅎ'], ['가전 졸업 축하드려요!!']]",2022.08.30. 23:01
부개동신축빌라 분양 인천,"​부개동신축빌는4룸 6세대와 3룸 테라스 2세대로구성되어 있어요. 내부는깔끔한 인테리어로 막힘이 없어채광이 좋았고 시스템에어컨 3대와붙박이장, 스타일러 그리고 냉장고등실용적인 옵션이 포함되어 있어요.​건물 내 대형엘리베이터가설치되어 세대 이동도 편리했으며주차장도 넉넉하게 확보되었고빠른 입주도 문제 없겠더라구요.​​부개동신축빌라 분양정보","[['부천이랑 인천이랑 신축빌라 분양가격 차이가 상당하던데출퇴근이나 아이들 학교만 아니면 인천지역이 좋거든요!'], ['신축빌라 주변에 공원도 있을까요강아지들 산책시킬만한곳이 있으면 좋겠거든요ㅎ'], ['남향집이 좋긴하던에아무래도 가격에서 조금씩 상승폭은 있던것 같더군요'], ['대로변 고층건물들이 대부분 신축빌라였나 보군요내부가 이렇게 깔끔한곳들인지 몰랐는데 위치도 좋아서 사는데 문제 없겠어요^^'], ['요즘 신축빌라는 에어컨이며 붙박이장에 옵션들이 다양하던데빌라마다 특징도 있어서 가능하면 많이 비교하고 싶어요~'], ['요즘 신축빌라는 중문은 대부분 기본적으로 설치되어 있던데이전집에 중문이 없었는데 겨울이면 어찌나 바람이 들어오던지 필요성을 알았어요...'], ['아파트 알아보는데 너무 비싸서 신축빌라로 눈을 돌렸네요 분양가가 궁금합니다'], ['거실 주방 다 넉넉해보이네요 주말에 보러 갈게요 쪽지주세요~~']]",2022.08.31. 17:25
부개동신축빌라 부개역 매매,부개동신축빌라 분양정보,"[['오피스텔들이 세금이 많이 나온다던데 대략 어느정도나 예상하면좋을지 궁금하기도 하네요~'], ['요즘은 인천 신축빌라도 집값이 너무 많이 올라서집이 조금 작더라도 부담이 덜한곳을 찾고 있는데 쉽지가 않네요ㅎ'], ['지금 살고 있는곳이 부평에 오래된 아파트라 요즘 주차난이심각한 상황인데 이곳 신축빌라들이 오히려 불편함 없이 이용할 수 있어서 좋겠어요.'], ['요즘 신축빌라들 층간소음은 어떤가요?지금집이 오래된 아파트라그런지 정말 심한편이라 주변 새 아파트 가격은 너무 높아서 고민이에요'], ['집 주인이 전세값 올려달라고해서 신축빌라 구매하려고 합니다 조금 저렴한 방3개면 좋겠어요!'], ['투어신청은 어떻게 하는건가요 주말은 시간이 안되고 월요일만 가능합니다~~'], ['구로로 출퇴근하는데 어느지역을 알아봐야하는지 모르겠네요 쪽지 부탁 드려요'], ['신축빌라도 남향집이 좋을것 같아요 집은 확실히 남향인것 같긴 하네요..']]",2022.08.29. 17:20
LG전자베스트샵에서 LG 오브제 가전 졸업 했어욤 😊👋👋,LG전자 BEST SHOP 강남본점,"[['가전 졸업 축하드려요! 저도 lg로 마음이 기우네용'], ['삼성도 물론 좋은제품이 많지만, 제품 퀄등 전반적으로 LG가 LG했더라구요!'], ['가전은 엘지죠ㅎㅎ고생하셨어요!!'], ['감사합니다ㅠㅠ 엘지 짱'], ['혹시 체감가 알수 있을까요?'], ['저희랑 거의 동일한 모델들로 확인 하셨네요! 혹시 구매 가격 알수 있을까요?'], ['체감가 쪽지로 부탁드려요 ㅜㅜ'], ['안녕하세요 체감가 가격 부탁드려요 ㅠㅠ']]",2022.08.14. 11:21
LG가전 특가 세트 모델 구매 시 A9청소기 무상증정효과~!@,🤍경기광주 단독 LG세트 모델 혜택🤍안녕하십니까 경기광주점입니다.,[],2022.08.26. 18:10
스타일러 아로마시트 드려요~,혹시 아로마시트 쓰시는분 드릴게요~오늘 매니저분 오셔서 주고가셨어요생산년월 21.6.30이예요~하단2동입니다~,"[['저 받을수 있을까요!'], ['드릴게요~~\n쪽지드려요~'], ['감사합니다\n쪽지드렸어요'], ['쪽지 확인 부탁드려용'], ['ㅜㅜ쪽지 좀 봐주세요\n죄송해요ㅜㅜ']]",2022.03.15. 10:09
오브제 스타일러 컬러,원래 그린으로 하고 싶었는데 넘. 오래 기다려야 한다해서..베이지 컬러 했는데 만족하고 있어요. 교복입는 초딩이라 유용하게 잘 쓸것 같아요~ 새로 나온건 옷걸이도 많아서 좋네요~~^^,[['입주청소 평당 8000 원에 내집처럼 실비로 깨끗하게해드립니다.']],2022.02.17. 18:52
디올 미차 스타일러 돌려도될까요?,된다면 무슨 코스로 돌려야망가지지않을지알려주실 수 있을까요..🤍​,"[['저 스타일러돌렸더니 미차가 부풀어 올랐어요;;'], ['저 얼마전에 같은 제품샀는데\n셀러님이 드라이만 하라고 했어요^_^'], ['돌리면 안되는걸로 알아요']]",2022.04.01. 21:04
부평동신축빌라 부평역 어반메트로,부평동신축빌라 분양정보,"[['신축빌라는 세대수가 많은곳들이 관리비가 적게나오는지 궁금하고큰 규모 빌라들은 경비원도 상주하던데 아무래도 관리비는 높겠네요관리만큼은 잘될것 같긴 하던데 고민이에요..'], ['가끔 인터넷에 보면 신축빌라 최상층에 넓은 테라스빌라들 보면 그렇게 이사가고 싶은 맘이 생기던데강아지들이 있어서 꼭 있으면 좋을것 같거든요!'], ['막힘도 없고 채광 좋은집이면 좋을것 같더라고요이것저것 따지다보니 선택하기도 어려워지고 좋은집 다 놓치게 되고 슬프네요'], ['새집들이라서 확실히 좋긴 하네요이사계획이 있어서 둘러보고만 있지 아직 직접 구경은 못해봤는데 빨리 신축빌라 구경가봐야겠네요ㅎ'], ['신축빌라 매매시에 집 값외에도 취등록세등 부수적으로들어가는 비용은 대략 어느정도나 예상하면 좋을지 궁금해요'], ['이번 주말쯤 가능하면 여러곳 비교좀 해보고 싶은데 가능한지요입주금도 많지 않아서 걱정이 크긴한데 부탁드려요~'], ['신축빌라 주변에 초등학교가 있을까요아이들 걸음으로 어느정도인지 아직 저학년이라 학교가 가장 큰 걱정이거든요.'], ['요즘 신축빌라들은 아파트 이상으로 다들 좋아보여요한번 구경가봐야겠어요~~']]",2022.08.31. 11:54
에어프라이어를 알아보고 있습니다,어...처음에는 이름 있는 브랜드 아무거나 고르려고 했는데나온지가 오래되고 후기가 많이 쌓인 제품이다보니어딘가 단점이 있는 것들이 많더군요거기다가 어떤 제품이 좋은 건지 피해야할 제품이 어떤건지어떤분이 다 까발려놔서...제품 하나를 사면 오래쓰는 저의 입장에서는 곤란한게 많더군요​그러다가...​,"[['요리를 자주 하시나요? 저도 한번 꽂히면 돈을 처발처발 하는 타입인데.. 에프는 우연히 본 이쁜 디자인 저렴이사서 3년간 잘 쓰는 중 입니다 ㅋㅅㅋ 용량은 무조건 커야 좋은 것 같아요'], ['코로나로 시장이 작살나기 전까지는 요리사였습니다지금은 다른 길을 찾고 있어요'], ['저도 저거 어머님이..에어프라이기 하나 골라바라 하셔서 보다가 가격때문이 고민중인거네요..!']]",2022.08.19. 10:36
호반베르디움 드레스룸 만들었어요~,예쁜집 견적/시공 및 대리점 문의사무실 : 054-435-7331F A X  : 054-435-7332Mobile:010-9341-4907010-7141-7378,[],2022.08.31. 10:28
Lg가전 참견부탁드려요,"​혼수 신혼 입주가전입니다5번이 워시타워+스타일러+청소기(코드제로,로봇청소기물걸레) 포함 패키지입니다.​총액 29,070,000특별할인액 25,679,000최종혜택액 19,183,630​견적 잘받은걸까요..?  혜택은 백화점 상품권으로 받을예정입니다!","[['감사합니다 확인해볼께요!'], ['음...백화점과 베샵은 다르긴 합니다만 제 생각엔 가격차이가 대략 200이상차이가 나는 곳이 있을까에요포인트가 별로 시겠지만 구매 하실때 AM타워 즉 물걸레 키트와 물걸레를 빼시고 포인트로 구매하셔도 포인트가 남을 것으로 계산 됩니다간단 결제를 원하신다면 모르겠지만 경제적인 걸 원하시면 베샵이 좋아요단 신한제휴카드 만들어서 6개월 유지 2달 사용 기간이 있지만 결제 금액은 저렴항 꺼에요선택은 직접 하셔야 해요^^'], ['답변감사합니다 베샵가서도 견적받아볼께요!'], ['좀 더 견적을 받아보시는걸 추천드려용']]",2022.08.16. 20:13
