,Text,Label,text_tokenized,text_tokenized2
23992,축농증 때문에 노인정에서 김 씨와 싸웠는데 대뜸 나보고 나가래.,상처,"['축농증', '때문', '노', '인정', '김', '씨', '싸우다', '대뜸', '나', '보고', '나가다']","['축농증', '때문', '노', '인정', '김', '씨', '싸우다', '대뜸', '보고', '나가다']"
23993,과장님은 항상 나만 구박하는 것 같아서 기분이 안 좋아.,분노,"['과장', '항상', '나', '구박', '하다', '것', '같다', '기분', '안', '좋다']","['과장', '항상', '구박', '기분', '좋다']"
23994,나이가 쉰인데 자녀 키우기 너무 좋아.,기쁨,"['나이', '쉰', '자녀', '키우다', '너무', '좋다']","['나이', '쉰', '자녀', '키우다', '좋다']"
23995,젊었을 때 몰랐는데 나이가 들어가다 보니 조금씩 건강에 대한 마음가짐이 달라지네.,불안,"['젊다', '때', '모르다', '나이', '들어가다', '보다', '조금씩', '건강', '대한', '마음가짐', '달라지다']","['젊다', '모르다', '나이', '들어가다', '보다', '조금씩', '건강', '대한', '마음가짐', '달라지다']"
23996,친척들이 결혼하라고 난리야. 난 아직 결혼하고 싶지 않은데 말이야.,분노,"['친척', '결혼', '난리', '난', '아직', '결혼', '싶다', '않다', '말']","['친척', '결혼', '난리', '아직', '결혼', '싶다', '않다', '말']"
23997,퇴직 후 집에 혼자 있으면 자식들은 날 본 척도 안 해서 너무 외로워.,상처,"['퇴직', '후', '집', '혼자', '있다', '자식', '날', '보다', '척도', '안', '하다', '너무', '외로워']","['퇴직', '집', '자식', '보다', '척도', '외로워']"
23998,남자친구에게 거짓말을 했다고 고백했어.,기쁨,"['남자친구', '거짓말', '하다', '고백', '하다']","['남자친구', '거짓말', '고백']"
23999,나에겐 별 관심도 두지 않으면서 상사에게만 아부하는 동료 직원이 너무 혐오스러워.,당황,"['나', '별', '관심', '두다', '않다', '상사', '아부', '하다', '동료', '직원', '너무', '혐오', '스럽다']","['별', '관심', '두다', '않다', '상사', '아부', '동료', '직원', '혐오', '스럽다']"
24000,요즘 영어 수학 점수도 떨어지고 학원에 가면 스트레스만 받는 것 같아.,기쁨,"['요즘', '영어', '수학', '점수', '떨어지다', '학원', '가면', '스트레스', '받다', '것', '같다']","['요즘', '영어', '수학', '점수', '떨어지다', '학원', '가면', '스트레스', '받다']"
24001,결혼하니까 마음이 편안하네.,기쁨,"['결혼', '하다', '마음', '편안하다']","['결혼', '마음', '편안하다']"
24002,아빠가 술을 드시고 오셨는데 표정이 어두워서 불안해.,불안,"['아빠', '술', '들다', '오다', '표정', '어둡다', '불안하다']","['아빠', '술', '들다', '오다', '표정', '어둡다', '불안하다']"
24003,신입 때 나랑 같이 교육받았던 동기는 벌써 임원으로 진급했는데 나만 그대로인 것 같아 초라하게 느껴져.,상처,"['신입', '때', '나', '같이', '교육', '받다', '동기', '벌써', '임원', '진급', '하다', '나', '그대로', '것', '같다', '초라하다', '느껴지다']","['신입', '교육', '받다', '동기', '벌써', '임원', '진급', '그대로', '초라하다', '느껴지다']"
24004,이번에 장기 이식을 받기로 했는데 그 사람이 갑자기 연락을 끊었어. 어떡하지?,불안,"['이번', '장기', '이식', '받다', '하다', '그', '사람', '갑자기', '연락', '끊다', '어떡하다']","['장기', '이식', '받다', '사람', '갑자기', '연락', '끊다', '어떡하다']"
24005,이번 공무원 시험에도 떨어질까 봐 걱정돼.,불안,"['이번', '공무원', '시험', '떨어지다', '보다', '걱정', '돼다']","['공무원', '시험', '떨어지다', '보다', '걱정']"
24006,관절염 때문에 절반도 못 오를 줄 알았는데 생각했던 것보다 더 많이 올라와서 기분이 좋아,기쁨,"['관절염', '때문', '절반', '못', '오르다', '줄', '알다', '생각', '하다', '것', '더', '많이', '올라오다', '기분', '좋다']","['관절염', '때문', '절반', '알다', '생각', '많이', '올라오다', '기분', '좋다']"
24007,나이 들어도 어디 아픈 곳 하나 없는데 돈을 계속 아껴서 써야 할까.,불안,"['나이', '들다', '어디', '아프다', '곳', '하나', '없다', '돈', '계속', '아끼다', '써다', '하다']","['나이', '들다', '아프다', '돈', '계속', '아끼다', '써다']"
24008,요즘 그녀를 행복하게 해 줄 자신이 없어.,슬픔,"['요즘', '그녀', '행복하다', '해', '줄', '자신', '없다']","['요즘', '그녀', '행복하다']"
24009,열심히 했다고 생각했는데 성적이 좋지 않아서 어떻게 해야 할지 모르겠어.,분노,"['열심히', '하다', '생각', '하다', '성적', '좋다', '않다', '어떻다', '하다', '하다', '모르다']","['열심히', '생각', '성적', '좋다', '않다', '어떻다', '모르다']"
24010,체육 수행평가가 곧인데 무릎이 아파서 큰일이야.,불안,"['체육', '수행평가', '곧', '무릎', '아프다', '큰일']","['체육', '수행평가', '무릎', '아프다', '큰일']"
24011,내가 몸이 많이 안 좋아서 병원 신세를 지고 있는데 병원비 생각만 하면 한숨만 나와.,불안,"['내', '몸', '많이', '안', '좋다', '병원', '신세', '지고', '있다', '병원', '비', '생각', '하다', '한숨', '나오다']","['몸', '많이', '좋다', '병원', '신세', '지고', '병원', '비', '생각', '한숨', '나오다']"
24012,최근에 직장동료들과 트러블이 없어서 그런지 얼굴도 한층 좋아졌대.,기쁨,"['최근', '직장', '동료', '트러블', '없다', '그렇다', '얼굴', '한층', '좋아지다']","['최근', '직장', '동료', '트러블', '그렇다', '얼굴', '한층', '좋아지다']"
24013,오빠가 먼저 나한테 욕을 했는데 엄마는 나한테만 뭐라 해서 억울해.,상처,"['오빠', '먼저', '나', '욕', '하다', '엄마', '나', '만', '뭐라다', '하다', '억울하다']","['오빠', '먼저', '욕', '엄마', '뭐라다', '억울하다']"
24014,면접에 최종 합격해서 다음 달부터 출근이야 너무 기뻐,기쁨,"['면접', '최종', '합격', '하다', '다음', '달', '출근', '너무', '기쁘다']","['면접', '최종', '합격', '달', '출근', '기쁘다']"
24015,은퇴도 했고 노후도 어느 정도 준비를 마친 거 같은데 왜 이렇게 슬픈 생각이 들까?,슬픔,"['은퇴', '하다', '노후', '어느', '정도', '준비', '마치다', '거', '같다', '왜', '이렇게', '슬프다', '생각', '들다']","['은퇴', '노후', '정도', '준비', '마치다', '이렇게', '슬프다', '생각', '들다']"
24016,반에서 친구들이 나에게 말을 안 걸어줘서 너무 외로워.,당황,"['반', '친구', '나', '말', '안', '걸다', '너무', '외로워']","['반', '친구', '말', '걸다', '외로워']"
24017,빠듯한 생활비에 용돈은 생각할 수도 없으니 어디 갈 데도 마땅찮고 사는 재미가 없어.,불안,"['빠듯', '생활비', '용돈', '생각', '하다', '수도', '없다', '어디', '갈다', '마땅찮다', '살다', '재미', '없다']","['빠듯', '생활비', '용돈', '생각', '수도', '갈다', '마땅찮다', '살다', '재미']"
24018,며느리에게 우울증 때문에 화낸 걸 사과하려고 하는데 그 이후로는 불러도 나를 무시해.,상처,"['며느리', '우울증', '때문', '화', '내다', '걸', '사과', '하다', '하다', '그', '이후', '불다', '나르다', '무시', '하다']","['며느리', '우울증', '때문', '화', '내다', '사과', '이후', '불다', '나르다', '무시']"
24019,친한 친구가 있는데 내가 소심하다는 이유로 날 따돌린 것 같아서 너무 속상해.,당황,"['친하다', '친구', '있다', '내', '소심하다', '이유', '날', '따돌리다', '것', '같다', '너무', '속상하다']","['친하다', '친구', '소심하다', '이유', '따돌리다', '속상하다']"
24020,나는 그 학과 가고 싶은데 선생님이 반대하시는 거 같아.,불안,"['나', '그', '학과', '가다', '싶다', '선생님', '반대', '하다', '거', '같다']","['학과', '가다', '싶다', '선생님', '반대']"
24021,오늘 축구를 하고 왔는데 게임이 잘 풀려서 기분이 좋아!,기쁨,"['오늘', '축구', '하다', '오다', '게임', '자다', '풀다', '기분', '좋다']","['오늘', '축구', '오다', '게임', '자다', '풀다', '기분', '좋다']"
24022,젊었을 때 돈이 전부라고 생각해서 남에게 피해를 주면서까지 돈을 모았던 내 삶이 후회가 되고 용서를 빌고 싶어.,슬픔,"['젊다', '때', '돈', '전부', '생각', '하다', '남', '피해', '주다', '돈', '모으다', '내', '삶', '후회', '되다', '용서', '빌다', '싶다']","['젊다', '돈', '생각', '남', '피해', '주다', '돈', '모으다', '삶', '후회', '용서', '빌다', '싶다']"
24023,우리 가족들은 나는 신경도 안 쓰고 놀러 다녀.,상처,"['우리', '가족', '나', '신경', '안', '쓰다', '놀다', '다니다']","['가족', '신경', '쓰다', '놀다', '다니다']"
24024,올해도 승진이 안 됐어. 집사람 보기에도 면목이 없고 창피해 죽겠어.,당황,"['올해', '승진', '안', '돼다', '집사람', '보기', '면목', '없다', '창피해', '죽다']","['올해', '승진', '집사람', '보기', '면목', '창피해', '죽다']"
24025,내 자신이 너무 부끄러워.,당황,"['내', '자신', '너무', '부끄럽다']",['부끄럽다']
24026,부모님이 기숙사를 반대하셔서 이 순위 학교로 지원하게 돼서 서운해.,상처,"['부모님', '기숙사', '반대', '하다', '이', '순위', '학교', '지원', '하다', '돼다', '서운하다']","['부모님', '기숙사', '반대', '순위', '학교', '지원', '서운하다']"
24027,왕따 같이 시키던 애들이 나를 고자질해서 혼란스러워.,당황,"['왕따', '같이', '시키다', '애', '나르다', '고자질', '하다', '혼란', '스럽다']","['왕따', '애', '나르다', '고자질', '혼란', '스럽다']"
24028,상사가 일처리를 제대로 하지 않아서 짜증나네.,분노,"['상사', '처리', '제대로', '하다', '않다', '짜증나다']","['상사', '처리', '제대로', '않다', '짜증나다']"
24029,가난함으로 인해 학원비를 제때 내지 못해 진도가 느려지게 된 것이 조금 상처가 돼.,상처,"['가난하다', '인하다', '학원', '비', '제때', '내지', '하다', '진도', '느리다', '되다', '것', '조금', '상처', '돼다']","['가난하다', '인하다', '학원', '비', '제때', '내지', '진도', '느리다', '상처']"
24030,의사선생님이 병이 있는 건 아니지만 이제부터 건강을 조심하라고 당부하셨어.,슬픔,"['의사', '선생님', '병', '있다', '건', '아니다', '이제', '건강', '조심', '당부', '하다']","['의사', '선생님', '병', '아니다', '이제', '건강', '조심', '당부']"
24031,나한테 욕을 퍼붓는 애가 있는데 왜 성격이 나쁜데도 걔 옆에는 친구들이 많은지 궁금해.,분노,"['나', '욕', '퍼붓다', '애가', '있다', '왜', '성격', '나쁘다', '걔', '옆', '친구', '많다', '궁금하다']","['욕', '퍼붓다', '애가', '성격', '나쁘다', '걔', '옆', '친구', '많다', '궁금하다']"
24032,나는 지방대학교를 졸업했는데 학벌 때문에 차별 받는 걸 느껴.,슬픔,"['나', '지방', '대학교', '졸업', '하다', '학벌', '때문', '차별', '받다', '걸', '느끼다']","['지방', '대학교', '졸업', '학벌', '때문', '차별', '받다', '느끼다']"
24033,운동한 보람이 있는 것 같아. 몸이 좋아졌어!,기쁨,"['운동', '보람', '있다', '것', '같다', '몸', '좋아지다']","['운동', '보람', '몸', '좋아지다']"
24034,요즘 직장에서 내가 따돌림을 당하고 있는 것 같아.,상처,"['요즘', '직장', '내', '따돌림', '당하다', '있다', '것', '같다']","['요즘', '직장', '따돌림', '당하다']"
24035,오늘 갑자기 심장이 너무 아파서 병원에 갔더니 급성 심근경색이래.,불안,"['오늘', '갑자기', '심장', '너무', '아프다', '병원', '가다', '급성', '심근경색']","['오늘', '갑자기', '심장', '아프다', '병원', '가다', '급성', '심근경색']"
24036,당뇨 합병증 때문에 썩어 들어가는 내 발을 볼 때마다 징그러워 미치겠어.,분노,"['당뇨', '합병증', '때문', '썩다', '들어가다', '내', '발', '볼', '때', '징그럽다', '미치다']","['당뇨', '합병증', '때문', '썩다', '들어가다', '발', '징그럽다', '미치다']"
24037,학교폭력에 회의적이야.,불안,"['학교폭력', '회의']","['학교폭력', '회의']"
24038,우리가족은 하루도 안 싸우는 날이 없어. 이젠 너무 힘들다.,슬픔,"['우리', '가족', '하루', '안', '싸우다', '날', '없다', '젠', '너무', '힘들다']","['가족', '하루', '싸우다', '젠', '힘들다']"
24039,암으로 인해 죽어야 한다는 사실이 너무 화가 나.,분노,"['암', '인하다', '죽다', '사실', '너무', '화가', '나']","['암', '인하다', '죽다', '사실', '화가']"
24040,우리 엄마는 왜 저럴까?,슬픔,"['우리', '엄마', '왜', '저러다']","['엄마', '저러다']"
24041,새로운 동네로 이사를 오게 되었는데 분위기가 참 좋고 이웃 간 사이도 좋아 보여. 나도 이웃들과 친하게 지내고 싶어. 그렇지만 아직 어색하고 많이 조심스러워.,불안,"['새롭다', '동네', '이사', '오다', '되어다', '분위기', '차다', '좋다', '이웃', '간', '사이', '좋다', '보이다', '나다', '이웃', '친하다', '지내다', '싶다', '아직', '어색하다', '많이', '조심스럽다']","['새롭다', '동네', '이사', '오다', '분위기', '차다', '좋다', '이웃', '간', '사이', '좋다', '보이다', '나다', '이웃', '친하다', '지내다', '싶다', '아직', '어색하다', '많이', '조심스럽다']"
24042,선생님 덕분에 날 괴롭히던 애들과 오해를 풀고 잘 지낼 수 있게 됐어. 정말 감사 드려.,기쁨,"['선생님', '덕분', '날', '괴롭히다', '애', '오해', '풀', '자다', '지내다', '수', '있다', '돼다', '정말', '감사', '드리다']","['선생님', '덕분', '괴롭히다', '애', '오해', '풀', '자다', '지내다', '정말', '감사', '드리다']"
24043,친구들이 내 결혼식장에 오면 우리 부부를 보여주는 게 용기가 나질 않아.,당황,"['친구', '내', '결혼식장', '오다', '우리', '부부', '보여주다', '게', '용기', '나다', '않다']","['친구', '결혼식장', '오다', '부부', '보여주다', '용기', '나다', '않다']"
24044,아이가 원하던 대학교에 합격했어.,기쁨,"['아이', '원하다', '대학교', '합격', '하다']","['원하다', '대학교', '합격']"
24045,요즘은 동네를 산책하는 것도 힘들다고 느껴질 때가 있어서 건강 문제로 당황스러워.,당황,"['요즘', '동네', '산책', '하다', '것', '힘들다', '느껴지다', '때', '있다', '건강', '문제', '당황', '스럽다']","['요즘', '동네', '산책', '힘들다', '느껴지다', '건강', '문제', '당황', '스럽다']"
24046,직장 건강검진 결과 우리 부서원 중에서 내가 제일 좋아 하루 종일 기분이 좋았어.,기쁨,"['직장', '건강검진', '결과', '우리', '부서', '중', '내', '제일', '좋다', '하루', '종일', '기분', '좋다']","['직장', '건강검진', '결과', '부서', '제일', '좋다', '하루', '종일', '기분', '좋다']"
24047,내성적인 성격 때문에 친구가 없었는데 수학여행에 같이 다닐 친구가 생겨서 너무 기뻐.,기쁨,"['성적', '성격', '때문', '친구', '없다', '수학여행', '같이', '다니다', '친구', '생기다', '너무', '기쁘다']","['성적', '성격', '때문', '친구', '수학여행', '다니다', '친구', '생기다', '기쁘다']"
24048,진짜 남편이 너무 한심해.,당황,"['진짜', '남편', '너무', '한심하다']","['진짜', '남편', '한심하다']"
24049,친구들 사이에서 나 혼자 너무 힘들었는데 오늘 드디어 이 문제를 선생님께 말씀드렸어.,기쁨,"['친구', '사이', '나', '혼자', '너무', '힘들다', '오늘', '드디어', '이', '문제', '선생님', '말씀드리다']","['친구', '사이', '힘들다', '오늘', '드디어', '문제', '선생님', '말씀드리다']"
24050,내가 괴롭힘당하고 있다가 친구가 도와주겠다고 했는데 무시해버렸어. 너무 창피했거든.,당황,"['내', '괴롭힘', '있다', '친구', '도와주다', '하다', '무시', '하다', '버리다', '너무', '창피하다']","['괴롭힘', '친구', '도와주다', '무시', '버리다', '창피하다']"
24051,그동안 열심히 연습해온 마라톤 대회에서 옆집 김씨에게 일등을 뺏겨서 슬프고 비통해.,슬픔,"['그동안', '열심히', '연습', '해오다', '마라톤', '대회', '옆집', '김씨', '일등', '뺏다', '겨', '슬프다', '비통하다']","['그동안', '열심히', '연습', '해오다', '마라톤', '대회', '옆집', '김씨', '일등', '뺏다', '겨', '슬프다', '비통하다']"
24052,사고 싶은 물건이 생겨서 그동안 부모님께 드렸던 세뱃돈을 달라고 했더니 하나도 없다고 하셔서 속상해.,상처,"['사고', '싶다', '물건', '생기다', '그동안', '부모님', '드리다', '세뱃돈', '달라', '하다', '하나', '없다', '하다', '속상하다']","['사고', '싶다', '물건', '생기다', '그동안', '부모님', '드리다', '세뱃돈', '달라', '속상하다']"
24053,상사가 부하 직원들을 지적해서 내가 넌지시 눈치를 주는데도 못 알아들어서 난감하네.,불안,"['상사', '부하', '직원', '지적', '하다', '내', '넌지시', '눈치', '주다', '못', '알', '들어서다', '난감하다']","['상사', '부하', '직원', '지적', '넌지시', '눈치', '주다', '알', '들어서다', '난감하다']"
24054,취업 준비로 토익 공부하고 있는데 성가시다.,분노,"['취업', '준비', '토익', '공부', '있다', '성가시다']","['취업', '준비', '토익', '공부', '성가시다']"
24055,프로 야구를 너무 좋아하는데 야구장에 못 가서 너무 아쉽네.,슬픔,"['프로', '야구', '너무', '좋아하다', '야구장', '못', '가다', '너무', '아쉽다']","['프로', '야구', '좋아하다', '야구장', '가다', '아쉽다']"
24056,명절 때만 되면 친척들이 언제 결혼 하냐면서 자꾸 캐묻는데 왜 이렇게 내 결혼에 신경 쓰는지 모르겠어.,분노,"['명절', '때', '되다', '친척', '언제', '결혼', '하다', '자꾸', '캐', '묻다', '왜', '이렇게', '내', '결혼', '신경', '쓰다', '모르다']","['명절', '친척', '결혼', '자꾸', '캐', '묻다', '이렇게', '결혼', '신경', '쓰다', '모르다']"
24057,요즘 생활비가 매우 부족해서 자식들에게 손을 벌려야 할 것 같은데 너무 슬퍼.,슬픔,"['요즘', '생활비', '매우', '부족하다', '자식', '손', '벌리다', '하다', '것', '같다', '너무', '슬프다']","['요즘', '생활비', '부족하다', '자식', '손', '벌리다', '슬프다']"
24058,아내가 갑자기 쓰려져서 병원에 가려고 급하게 나왔는데 집에서 입던 차림 그대로 나온 걸 몰랐었어.,당황,"['아내', '갑자기', '쓰리다', '병원', '가다', '급하다', '나오다', '집', '입다', '차림', '그대로', '나오다', '걸', '모르다']","['아내', '갑자기', '쓰리다', '병원', '가다', '급하다', '나오다', '집', '입다', '차림', '그대로', '나오다', '모르다']"
24059,나도 가정을 위해 노력하고 희생했다 생각했는데 외로울 땐 정작 곁에 아무도 없네.,당황,"['나다', '가정', '위해', '노력', '희생', '하다', '생각', '하다', '외롭다', '땐', '정작', '곁', '아무', '없다']","['나다', '가정', '위해', '노력', '희생', '생각', '외롭다', '정작', '곁', '아무']"
24060,내가 요즘 고민이 있어.,불안,"['내', '요즘', '고민', '있다']","['요즘', '고민']"
24061,아버지가 집을 나가더니 몇 시간째 안 들어오셔.,불안,"['아버지', '집', '나가다', '몇', '시간', '안', '들어오다']","['아버지', '집', '나가다', '들어오다']"
24062,남편이 자꾸 당뇨에 좋다고 이상한 먹을거리를 가져와.,분노,"['남편', '자꾸', '당뇨', '좋다', '이상하다', '먹다', '거리', '가져오다']","['남편', '자꾸', '당뇨', '좋다', '이상하다', '먹다', '거리', '가져오다']"
24063,무턱대고 아무나 믿어서는 안되겠어. 슬프지만 이 것이 현실이야.,슬픔,"['무턱', '대고', '아무나', '믿다', '안되다', '슬프다', '이', '것', '현실']","['무턱', '대고', '아무나', '믿다', '슬프다', '현실']"
24064,면접에서 부모님 직업에 대한 질문이 들어왔어.,불안,"['면접', '부모님', '직업', '대한', '질문', '들어오다']","['면접', '부모님', '직업', '대한', '질문', '들어오다']"
24065,땡볕에서 일하느라 힘들고 지쳐서 운동할 시간이 안 나니 화가 나.,분노,"['땡볕', '일', '하다', '힘들다', '지치다', '운동', '하다', '시간', '안', '나니', '화가', '나']","['땡볕', '힘들다', '지치다', '운동', '나니', '화가']"
24066,친구들이 다퉜는데 내 잘못 때문인 것 같아.,당황,"['친구', '다투다', '내', '잘못', '때문', '것', '같다']","['친구', '다투다', '잘못', '때문']"
24067,취업 합격 문자를 받고 정말 기뻤는데 곧바로 문자 발송 오류라는 연락을 받았어.,상처,"['취업', '합격', '문자', '받다', '정말', '기쁘다', '곧바로', '문자', '발송', '오류', '연락', '받다']","['취업', '합격', '문자', '받다', '정말', '기쁘다', '곧바로', '문자', '발송', '오류', '연락', '받다']"
24068,내 친구가 내가 짝사랑하는 오빠와 사귄대.,상처,"['내', '친구', '내', '짝사랑', '하다', '오빠', '사귀다']","['친구', '짝사랑', '오빠', '사귀다']"
24069,내 친구 남편들은 아직도 아내 좋다고 난리 라는데 나는 이게 뭐야.,상처,"['내', '친구', '남편', '아직도', '아내', '좋다', '난리', '나', '이', '뭐']","['친구', '남편', '아직도', '아내', '좋다', '난리']"
24070,친한 친구들이 모두 병으로 죽어서 재정적으로 의지할만한 친구가 한 명도 없어서 외로워.,당황,"['친하다', '친구', '모두', '병', '죽다', '재정', '의지', '하다', '친구', '하다', '명도', '없다', '외로워']","['친하다', '친구', '병', '죽다', '재정', '의지', '친구', '명도', '외로워']"
24071,지금까지 모은 돈을 부동산에만 투자했더니 세금이 더 많이 나가서 후회스러워.,불안,"['지금', '모으다', '돈', '부동산', '투자', '하다', '세금', '더', '많이', '나가다', '후회', '스럽다']","['지금', '모으다', '돈', '부동산', '투자', '세금', '많이', '나가다', '후회', '스럽다']"
24072,아들이 아픈 나를 위해 수술비를 마련하겠다고 친구에게 사기를 쳤어. 참 한심해.,당황,"['아들', '아프다', '나르다', '위해', '수술', '비', '마련', '하다', '친구', '사기', '치다', '차다', '한심하다']","['아들', '아프다', '나르다', '위해', '수술', '비', '마련', '친구', '사기', '치다', '차다', '한심하다']"
24073,내가 정말 아내 때문에 못 살겠어! 내 아내는 튀어도 너무 튀어.,당황,"['내', '정말', '아내', '때문', '못', '살다', '내', '아내', '튀어', '너무', '튀어']","['정말', '아내', '때문', '살다', '아내', '튀어', '튀어']"
24074,김 대리가 어제 회식에서 술을 너무 마셔서 실수를 저질렀는데 참 한심해 보였어.,당황,"['김', '대리', '어제', '회식', '술', '너무', '마시다', '실수', '저지르다', '차다', '한심하다', '보이다']","['김', '대리', '어제', '회식', '술', '마시다', '실수', '저지르다', '차다', '한심하다', '보이다']"
24075,아빠랑 길을 가다가 차에 치인 고양이 사체를 봤는데 너무 혐오스런 느낌이었어.,당황,"['아빠', '길', '가다가', '차', '치인', '고양이', '사체', '보다', '너무', '혐오', '느끼다']","['아빠', '길', '가다가', '차', '치인', '고양이', '사체', '보다', '혐오', '느끼다']"
24076,이제 시켜서 공부하기는 싫어. 지긋지긋해!,상처,"['이제', '시키다', '공부', '하다', '싫다', '지긋지긋하다']","['이제', '공부', '싫다', '지긋지긋하다']"
24077,자식들이 장성했는데도 아직도 앞가림을 못 하고 있어. 언제쯤 자리 잡을지 모르겠네.,분노,"['자식', '장성', '하다', '아직도', '앞가림', '못', '하다', '있다', '언제', '자리', '잡다', '모르다']","['자식', '장성', '아직도', '앞가림', '자리', '잡다', '모르다']"
24078,일진들 보기만 해도 구역질 나. 애들 괴롭히고 돈 뺏고.,분노,"['일진', '보기', '해도', '구역질', '나', '애', '괴롭히다', '돈', '뺏다']","['일진', '보기', '구역질', '애', '괴롭히다', '돈', '뺏다']"
24079,다 같이 노력해서 준비한 조별 과제를 오늘 발표했는데 큰 칭찬을 받았어.,기쁨,"['다', '같이', '노력', '하다', '준비', '별', '과제', '오늘', '발표', '하다', '크다', '칭찬', '받다']","['노력', '준비', '별', '과제', '오늘', '발표', '크다', '칭찬', '받다']"
24080,오늘 놀이공원에 갔는데 전 남자친구를 만났어.,당황,"['오늘', '놀이', '공원', '가다', '전', '남자친구', '만나다']","['오늘', '놀이', '공원', '가다', '남자친구', '만나다']"
24081,성적이 잘 안 나와서 도저히 엄마한테 보여줄 자신이 없어.,슬픔,"['성적', '자다', '안', '나오다', '도저히', '엄마', '보여주다', '자신', '없다']","['성적', '자다', '나오다', '도저히', '엄마', '보여주다']"
24082,취업이 잘 안 되니까 불안해.,불안,"['취업', '자다', '안', '되다', '불안하다']","['취업', '자다', '불안하다']"
24083,경기 악화 때문에 회사의 지시로 팀원을 해고하게 돼서 죄책감에 시달리고 있어.,당황,"['경기', '악화', '때문', '회사', '지시', '팀', '해고', '하다', '돼다', '죄책감', '시달리다', '있다']","['경기', '악화', '때문', '회사', '지시', '팀', '해고', '죄책감', '시달리다']"
24084,다음 달이 아기 출산 예정일인데 너무 떨려.,기쁨,"['다음', '달이', '아기', '출산', '예정일', '너무', '떨리다']","['달이', '아기', '출산', '예정일', '떨리다']"
24085,요즘 집에 있는 게 스트레스야.,불안,"['요즘', '집', '있다', '게', '스트레스']","['요즘', '집', '스트레스']"
24086,내가 다니는 회사는 직원들을 위한 복지는 없으면서 주어지는 업무만 과중해.,분노,"['내', '다니다', '회사', '직원', '위', '복지', '없다', '주어지다', '업무', '과중', '하다']","['다니다', '회사', '직원', '복지', '주어지다', '업무', '과중']"
24087,어쩌면 좋을지 모르겠어. 이제껏 전혀 느낌도 없었고 몰랐었는데 며칠 전부터 아랫배에서 뭔가 만져지는 것 같아.,기쁨,"['어쩌면', '좋다', '모르다', '이제껏', '전혀', '느낌', '없다', '모르다', '며칠', '전', '배', '뭔가', '만지다', '것', '같다']","['어쩌면', '좋다', '모르다', '이제껏', '전혀', '느낌', '모르다', '며칠', '배', '뭔가', '만지다']"
24088,건강하게 살기 위해 국가 건강검진을 받아야 하는가?,분노,"['건강하다', '살기', '위해', '국가', '건강검진', '받다', '하다']","['건강하다', '살기', '위해', '국가', '건강검진', '받다']"
24089,나 때문에 부모님이 많이 이사를 다니셨어. 죄송스러워서 너무 슬퍼.,슬픔,"['나', '때문', '부모님', '많이', '이사', '다니다', '죄송스럽다', '너무', '슬프다']","['때문', '부모님', '많이', '이사', '다니다', '죄송스럽다', '슬프다']"
24090,내가 식도암 말기라네.,상처,"['내', '식도암', '말기']","['식도암', '말기']"
24091,남편이 갑자기 이혼을 취소하자고 그랬어. 고민되네.,불안,"['남편', '갑자기', '이혼', '취소', '하다', '그렇다', '고민', '되다']","['남편', '갑자기', '이혼', '취소', '그렇다', '고민']"
24092,다들 진로를 이미 정했는데 나는 정하지 못해서 부끄러워.,당황,"['다', '들다', '진로', '이미', '정', '하다', '나', '정', '하다', '하다', '부끄럽다']","['들다', '진로', '이미', '정', '정', '부끄럽다']"
24093,재정 상태가 안좋아서 우울해.,슬픔,"['재정', '상태', '안좋다', '우울하다']","['재정', '상태', '안좋다', '우울하다']"
24094,친구들이 나만 빼고 놀러 갔어.,당황,"['친구', '나', '빼다', '놀다', '가다']","['친구', '빼다', '놀다', '가다']"
24095,난 내 건강을 믿어.,기쁨,"['난', '내', '건강', '믿다']","['건강', '믿다']"
24096,고혈압 때문에 친구 달리기를 따라잡기 힘드네. 산악회에서도 나 혼자 뒤떨어져서 은근히 비교돼.,당황,"['고혈압', '때문', '친구', '달리기', '따라잡다', '힘드다', '산악회', '나', '혼자', '뒤', '떨어지다', '은근', '히', '비교', '돼다']","['고혈압', '때문', '친구', '달리기', '따라잡다', '힘드다', '산악회', '떨어지다', '은근', '히', '비교']"
24097,이력서를 열 군데나 제출했지만 하나도 연락이 오지 않았어. 정말 충격이야.,상처,"['이력서', '열', '군데', '제출', '하다', '하나', '연락', '오지', '않다', '정말', '충격']","['이력서', '열', '군데', '제출', '연락', '오지', '않다', '정말', '충격']"
24098,친구들과의 관계는 늘 혼란스러운 것 같아.,불안,"['친구', '관계', '늘', '혼란', '것', '같다']","['친구', '관계', '늘', '혼란']"
24099,중년이 되니까 이제 건강에 이상 신호가 오는 듯해.,당황,"['중년', '되다', '이제', '건강', '이상', '신호', '오다', '듯', '하다']","['중년', '이제', '건강', '신호', '오다']"
24100,면접 봤는데 나이 때문에 집에서 쉬는 게 낫지 않겠냐는 말을 들었어.,상처,"['면접', '보다', '나이', '때문', '집', '쉬다', '게', '낫', '않다', '말', '들다']","['면접', '보다', '나이', '때문', '집', '쉬다', '낫', '않다', '말', '들다']"
24101,참 나. 남자친구가 나 몰래 데이트 통장에서 돈을 빼갔어.,상처,"['차다', '나', '남자친구', '나', '몰래', '데이트', '통장', '돈', '빼', '가다']","['차다', '남자친구', '몰래', '데이트', '통장', '돈', '빼', '가다']"
