userName,date,rating,like,title,review,content
soo hyeon,2021-04-17 02:25:38-07:00,1,1,업데이트 할때마다,"제품 연결 해제되어있어서
일일이 다시 연결해야되서 짜증납니다 진짜","업데이트 할때마다 제품 연결 해제되어있어서
일일이 다시 연결해야되서 짜증납니다 진짜"
리혜,2019-08-10 09:11:20-07:00,4,0,이번 업데이트 이후에 어플에서 제품인식을 못하고 있어요,"어플 들어가니깐 계속 깜빡거리면서 연결이 안되더라구요? 에어컨 누르니깐 네트워크 확인하라고 해서 리모컨으로 온도버튼 양옆에 버튼 누르고 확인도 했는데 그래도 깜빡거리고 계속 인식을 못해요~
회사 출근했을때 낮에 고양이가 더울까봐 틀어주고 있는데 갑자기 어플이 안되니깐 불편하네요 ㅜㅜ 저만 이런가요?!? (아이폰6유저)","이번 업데이트 이후에 어플에서 제품인식을 못하고 있어요 어플 들어가니깐 계속 깜빡거리면서 연결이 안되더라구요? 에어컨 누르니깐 네트워크 확인하라고 해서 리모컨으로 온도버튼 양옆에 버튼 누르고 확인도 했는데 그래도 깜빡거리고 계속 인식을 못해요~
회사 출근했을때 낮에 고양이가 더울까봐 틀어주고 있는데 갑자기 어플이 안되니깐 불편하네요 ㅜㅜ 저만 이런가요?!? (아이폰6유저)"
다우리별,2020-04-11 03:17:45-07:00,5,0,첫화면에서 볼 수 있었는데...,"업뎃 후 제품별로 선택해서 들어가야 상태를 확인 할 수 있어요;;;;
왜 더 불편하게 단계를 하나 더 늘리셨는지원;;;;
이전 버전이 더 나아보여요!!!!","첫화면에서 볼 수 있었는데... 업뎃 후 제품별로 선택해서 들어가야 상태를 확인 할 수 있어요;;;;
왜 더 불편하게 단계를 하나 더 늘리셨는지원;;;;
이전 버전이 더 나아보여요!!!!"
flwlslqk2,2021-07-10 23:43:35-07:00,5,0,와이파이 🥲2개 자동연결 기능 필요해요ㅜㅜ,"집이 가로로 넓어서 와이파이를 거실쪽 한개, 거실 정반대쪽에 한개 총 2개를 사용하는데

로봇청소기, 물걸레에 와이파이를 한개만 연결되더라고요 
핸드폰 와이파이 잡는 것처럼 2개 자동연결할 수 있게 만들어주셨으면 좋겠어요!","와이파이 🥲2개 자동연결 기능 필요해요ㅜㅜ 집이 가로로 넓어서 와이파이를 거실쪽 한개, 거실 정반대쪽에 한개 총 2개를 사용하는데

로봇청소기, 물걸레에 와이파이를 한개만 연결되더라고요 
핸드폰 와이파이 잡는 것처럼 2개 자동연결할 수 있게 만들어주셨으면 좋겠어요!"
월급루팡들아,2021-04-27 20:35:27-07:00,1,1,개같은 새기들이,쓰잘데기 없는거 업데이트 하지말고 그냥 냅둬라 되던거라도 되게,개같은 새기들이 쓰잘데기 없는거 업데이트 하지말고 그냥 냅둬라 되던거라도 되게
Dia1117,2020-03-04 03:36:19-07:00,5,0,두가지만 개선 부탁드립니다!!,"1. 기기별 접속시간이 너무 깁니다. 외부에서 에어컨을 켜려면 1-2분은 기다려야지 로딩 되네요. (세탁기, 에어컨, 건조기)
2. 앱 실행 시 듣던 음악이 끊깁니다. 로딩 사운드 없어도 될 것 같아요! 아니면 음악 끊기지 않게 셋팅도 가능합니다. 

이 두가지 개선 부탁드립니다.","두가지만 개선 부탁드립니다!! 1. 기기별 접속시간이 너무 깁니다. 외부에서 에어컨을 켜려면 1-2분은 기다려야지 로딩 되네요. (세탁기, 에어컨, 건조기)
2. 앱 실행 시 듣던 음악이 끊깁니다. 로딩 사운드 없어도 될 것 같아요! 아니면 음악 끊기지 않게 셋팅도 가능합니다. 

이 두가지 개선 부탁드립니다."
사랑하게되실거예요,2020-10-10 00:12:29-07:00,4,0,본인인증,앱 설치 후 간편로그인 하면 회원가입 하라면서 본인인증 창으로 넘어가는데 통신사 선택하고 시작하기 누르면 Pass랑 문자인증 선택도 없이 바로 앱스토어 pass 앱 정보창으로 넘어가는데 그 페이지에서 다운로드가 되는 것도 아니고 직접 앱스토어에서 다운로드 하고 다시 실행해도 pass 앱으로 연결되는 게 아니라 계속 그 앱스토어 창만 보여주고 뭐 어쩌라는 건지 모르겠네요,본인인증 앱 설치 후 간편로그인 하면 회원가입 하라면서 본인인증 창으로 넘어가는데 통신사 선택하고 시작하기 누르면 Pass랑 문자인증 선택도 없이 바로 앱스토어 pass 앱 정보창으로 넘어가는데 그 페이지에서 다운로드가 되는 것도 아니고 직접 앱스토어에서 다운로드 하고 다시 실행해도 pass 앱으로 연결되는 게 아니라 계속 그 앱스토어 창만 보여주고 뭐 어쩌라는 건지 모르겠네요
alli.s.w,2018-03-29 18:18:31-07:00,1,1,세탁기 리모컨 기능 좀 제대로 넣어주세요!,"아니 무슨 와이파이 리모컨 기능이 되는 것 처럼 광고하고 돈도 더 받아놓고 실제로는 모니터링 밖에 안되면 이게 무슨 소용입니까..
실제 앱을 통해 원격으로 제품 전원을 껏다 켰다 할수 있고 제품을 실행 정지 등 작동할 수 있게 해줘야 제대로 된 와이파이 컨트롤 기능인거 아닌가요? 
세탁기에 직접 가서 전원 누르고 원격 버튼 눌러야만 앱을 쓸 수 있으면 그게 뭔 원격이야... 장난하나..
이건 뭐 무늬만 그럴싸하고 소비자 기만이나 다름없어요...","세탁기 리모컨 기능 좀 제대로 넣어주세요! 아니 무슨 와이파이 리모컨 기능이 되는 것 처럼 광고하고 돈도 더 받아놓고 실제로는 모니터링 밖에 안되면 이게 무슨 소용입니까..
실제 앱을 통해 원격으로 제품 전원을 껏다 켰다 할수 있고 제품을 실행 정지 등 작동할 수 있게 해줘야 제대로 된 와이파이 컨트롤 기능인거 아닌가요? 
세탁기에 직접 가서 전원 누르고 원격 버튼 눌러야만 앱을 쓸 수 있으면 그게 뭔 원격이야... 장난하나..
이건 뭐 무늬만 그럴싸하고 소비자 기만이나 다름없어요..."
엄마얘흙머겅,2021-02-17 12:31:33-07:00,1,0,아직도 아이패드 업데이트 안해줍니까? 개선 의지가 없으시네,"건의하고 시간이 꽤 지났는데 삼성은 진즉에 한 걸 중소기업도 아닌 곳이 아직도 업데이트 안 해놓고 있습니까? 하드웨어 잘 만 들면 뭐해 소프트웨어 사용 경험이 중소기업 보다 못한 수준이라 점수 다 깎아먹는데;; 휴대폰 사업 그 적자에서 죽어라고 붙들고 있던 거도 모바일로 기존 하드웨어들 iot 사물인터넷 엮어 먹으려는 이유였을텐데 소프트웨어들이 왜 이리 만듦새가 어색하고 나사가 하나씩 빠졌는지...휴대폰 os나 앱이나 만들다 만 거 마냥 죄다 상태가 안 좋으니 욕먹는 겁니다.

예전부터 쓰던 공기청정기랑 최근에 산 올레드 티비는 폰이랑 같은 와이파이 환경에 심지어 켜져있는데도 꺼져있다고 하는 게 다반사고 맨날 앱이랑 연결도 제대로 못하는 거 진절머리 납니다. 삼성은 몇 달 전에 건조기 하나 들였는데 앱 연동성은 물론이거니와 끊기거나 오류 난 적이 한 번도 없었고 아이패드도 지원해서 집에 붙박이로 두는 미니4를 홈보드로 만들어 쾌적하게 사용중이에요. 동생네 부부도 저보고 답답하게 왜 엘지 거 쓰냐고 다음에는 삼성 거로 바꾸라고 합니다. 예전에나 백색가전은 곧 엘지였지 요즘은 삼성도 하드웨어를 워낙 잘 만드니 뭐라 할 말이 없어요.

답답하지좀 않게 나사 빠진 앱들 싹 다 재정비했으면 좋겠는데 개선할 여지가 하나도 안 보이니...그래요 여태 뒷통수 맞아왔으면서도 또 엘지 거 산 제 잘못이죠, 뭐.","아직도 아이패드 업데이트 안해줍니까? 개선 의지가 없으시네 건의하고 시간이 꽤 지났는데 삼성은 진즉에 한 걸 중소기업도 아닌 곳이 아직도 업데이트 안 해놓고 있습니까? 하드웨어 잘 만 들면 뭐해 소프트웨어 사용 경험이 중소기업 보다 못한 수준이라 점수 다 깎아먹는데;; 휴대폰 사업 그 적자에서 죽어라고 붙들고 있던 거도 모바일로 기존 하드웨어들 iot 사물인터넷 엮어 먹으려는 이유였을텐데 소프트웨어들이 왜 이리 만듦새가 어색하고 나사가 하나씩 빠졌는지...휴대폰 os나 앱이나 만들다 만 거 마냥 죄다 상태가 안 좋으니 욕먹는 겁니다.

예전부터 쓰던 공기청정기랑 최근에 산 올레드 티비는 폰이랑 같은 와이파이 환경에 심지어 켜져있는데도 꺼져있다고 하는 게 다반사고 맨날 앱이랑 연결도 제대로 못하는 거 진절머리 납니다. 삼성은 몇 달 전에 건조기 하나 들였는데 앱 연동성은 물론이거니와 끊기거나 오류 난 적이 한 번도 없었고 아이패드도 지원해서 집에 붙박이로 두는 미니4를 홈보드로 만들어 쾌적하게 사용중이에요. 동생네 부부도 저보고 답답하게 왜 엘지 거 쓰냐고 다음에는 삼성 거로 바꾸라고 합니다. 예전에나 백색가전은 곧 엘지였지 요즘은 삼성도 하드웨어를 워낙 잘 만드니 뭐라 할 말이 없어요.

답답하지좀 않게 나사 빠진 앱들 싹 다 재정비했으면 좋겠는데 개선할 여지가 하나도 안 보이니...그래요 여태 뒷통수 맞아왔으면서도 또 엘지 거 산 제 잘못이죠, 뭐."
seong_nim,2020-10-19 09:00:31-07:00,1,0,업데이트가 진행될수록 퇴보되는 앱,"신혼가전으로 엘지에서 티비, 에어컨, 세탁기, 건조기, 스타일러,냉장고, 청소기뿐 아니라 와인셀러까지 사서 쓰는 사람임. 
이 앱을 쓰면 다 컨트롤 할 수 있대서 다운 받았는데 언제부터인가 세탁기, 건조기, 티비는 전원이 꺼진 상태에선 쓸 수도 없게 됨. 안전상의 문제나 작동오류 방지차원에서 그런갑다.. 이해함. 
또 업데이트 되더니 이젠 세탁기, 건조기는 ""네트워크불안정"" 이라며 그저 남은 시간 확인용으로만 쓸 수 있음.... 
아니 어떻게 업데이트가 되면 될수록 퇴보되고, 사람 열받게 만드는지... 이럴꺼 그냥 이런 앱 만들지나 말든지... 
하드웨어 욕먹이는 이런 앱 개발 담당자님들. 다른 동료들한테 안 미안합니까? 가만히 있어도 사주니깐 고객이 호구로 보여요? 진짜 한심해서 참다참다 한마디 남깁니다.","업데이트가 진행될수록 퇴보되는 앱 신혼가전으로 엘지에서 티비, 에어컨, 세탁기, 건조기, 스타일러,냉장고, 청소기뿐 아니라 와인셀러까지 사서 쓰는 사람임. 
이 앱을 쓰면 다 컨트롤 할 수 있대서 다운 받았는데 언제부터인가 세탁기, 건조기, 티비는 전원이 꺼진 상태에선 쓸 수도 없게 됨. 안전상의 문제나 작동오류 방지차원에서 그런갑다.. 이해함. 
또 업데이트 되더니 이젠 세탁기, 건조기는 ""네트워크불안정"" 이라며 그저 남은 시간 확인용으로만 쓸 수 있음.... 
아니 어떻게 업데이트가 되면 될수록 퇴보되고, 사람 열받게 만드는지... 이럴꺼 그냥 이런 앱 만들지나 말든지... 
하드웨어 욕먹이는 이런 앱 개발 담당자님들. 다른 동료들한테 안 미안합니까? 가만히 있어도 사주니깐 고객이 호구로 보여요? 진짜 한심해서 참다참다 한마디 남깁니다."
더스티,2020-09-09 04:37:53-07:00,4,0,최근 업데이트 이후 알림이 비정상적입니다.,"씽큐 허브(문열림,통톨이,에어컨), 공기청정기, 스타일러, 건조기 사용중인데 최근 업데이트 이후 문열림 알림이 엉뚱한 업무시간에 와서 집에 도둑이 든줄알았습니다. 해결부탁드리고 씽큐허브에는 건조기 알림이 언제될런지도 궁금합니다. 9개월 전에 문의했는데 여지껏 소식이 없네요.","최근 업데이트 이후 알림이 비정상적입니다. 씽큐 허브(문열림,통톨이,에어컨), 공기청정기, 스타일러, 건조기 사용중인데 최근 업데이트 이후 문열림 알림이 엉뚱한 업무시간에 와서 집에 도둑이 든줄알았습니다. 해결부탁드리고 씽큐허브에는 건조기 알림이 언제될런지도 궁금합니다. 9개월 전에 문의했는데 여지껏 소식이 없네요."
Oldcarrot,2021-06-14 04:12:05-07:00,5,0,구입한 LG제품들 모두 연결해서 쓰고 있어요,세탁기 건조기 홈브루 로봇청소기까지 연결해서 사용하고 있는데 정말 편리하고 좋아요. 지속적인 업데이트 부탁드려요.,구입한 LG제품들 모두 연결해서 쓰고 있어요 세탁기 건조기 홈브루 로봇청소기까지 연결해서 사용하고 있는데 정말 편리하고 좋아요. 지속적인 업데이트 부탁드려요.
멍ㅎ,2021-04-09 00:58:46-07:00,5,0,기기간의 연동성,Lg가전제품을 thinQ로 연결해서 기기를 조작할 수 있다는 점이 너무나도 편리합니다 앱 내에서도 버그가 발생되지 않고 잘 작동한다는 점이 마음에 잘 듭니다,기기간의 연동성 Lg가전제품을 thinQ로 연결해서 기기를 조작할 수 있다는 점이 너무나도 편리합니다 앱 내에서도 버그가 발생되지 않고 잘 작동한다는 점이 마음에 잘 듭니다
laivc,2021-06-10 01:39:13-07:00,2,0,업뎃하고 망했네요.,"업뎃하고 기기가 다 사라졌습니다. 
세탁기 건조기 스틱청소기  이렇게 세 개 쓰는 사람이고 전 보이스오버 끼지 써야하는 사람이라서 대충 적용시켜주신 접근성을 억지로 사용하고 있었는데 즉 세탁기 건조기 등의 준비상태에서 옵션 조정을 접근할 수 없어 대충 쓰고 있다가 지금시점 21년 6월 10일자 업뎃으로 인해 등록한 기기가 모두 사라지는 황당한 일을 격내요 
방을 만들고 집을 만들고 하니 앱이 튕겨버리고 홈을 옮겨야 목록에 장비가 보이는데 이거 넘하잖아요 
그리고 세탁기 건조기 등 세부설정 할 수 있게 보이스오버가 접근가능하게끔 만들어주세요 신중히 부탁합니다","업뎃하고 망했네요. 업뎃하고 기기가 다 사라졌습니다. 
세탁기 건조기 스틱청소기  이렇게 세 개 쓰는 사람이고 전 보이스오버 끼지 써야하는 사람이라서 대충 적용시켜주신 접근성을 억지로 사용하고 있었는데 즉 세탁기 건조기 등의 준비상태에서 옵션 조정을 접근할 수 없어 대충 쓰고 있다가 지금시점 21년 6월 10일자 업뎃으로 인해 등록한 기기가 모두 사라지는 황당한 일을 격내요 
방을 만들고 집을 만들고 하니 앱이 튕겨버리고 홈을 옮겨야 목록에 장비가 보이는데 이거 넘하잖아요 
그리고 세탁기 건조기 등 세부설정 할 수 있게 보이스오버가 접근가능하게끔 만들어주세요 신중히 부탁합니다"
전대뒤사는누나,2020-08-23 17:50:40-07:00,5,0,업데이트 부탁드려요,"아주아주 잘 사용하고 있어요 

근데 필터 사용량 확인시 필터 다 사용하게 되면 자동으로 24시간 이후 다시 0으로 셋팅 된다고 하는데 교체시 리셋하는것도 있었으면 해서요 ^^ 꼭꼭!! 부탁드립니다","업데이트 부탁드려요 아주아주 잘 사용하고 있어요 

근데 필터 사용량 확인시 필터 다 사용하게 되면 자동으로 24시간 이후 다시 0으로 셋팅 된다고 하는데 교체시 리셋하는것도 있었으면 해서요 ^^ 꼭꼭!! 부탁드립니다"
공룡선생,2021-08-10 19:35:56-07:00,5,0,휴대폰으로 편리하게 사용해요,2020년 연말부터 가전을 엘지로 바꾸면서 이번 여름 에어컨까지 구입했네요 리모콘도 필요없고 어디서든 에어컨을 끄고 켤 수 있어 넘 좋네요,휴대폰으로 편리하게 사용해요 2020년 연말부터 가전을 엘지로 바꾸면서 이번 여름 에어컨까지 구입했네요 리모콘도 필요없고 어디서든 에어컨을 끄고 켤 수 있어 넘 좋네요
찌이ㅣㅣㅣ,2020-08-04 01:57:13-07:00,5,0,에어컨 리모컨으로 써요,"다른 가전제품들은 어차피 움직여야 되는 부분이라 에어컨만 설정해두고 쓰는데 너무 편리해요!!
다만 제품 상태 확인하는 버퍼링?? 그 부분만 조금 빨라지면 더더 좋을 것 같아요 ㅎㅎ 최고최고","에어컨 리모컨으로 써요 다른 가전제품들은 어차피 움직여야 되는 부분이라 에어컨만 설정해두고 쓰는데 너무 편리해요!!
다만 제품 상태 확인하는 버퍼링?? 그 부분만 조금 빨라지면 더더 좋을 것 같아요 ㅎㅎ 최고최고"
른동,2021-09-02 19:34:39-07:00,5,0,전 너무 만족 합니다,"세탁이 어느정도 됬는지 여부도 알 수 있고 
다 되면 알람도 울려서 알려주는게 너무 편하고 좋으네요 ! 전원 켜는 것도 된다면 더 좋을거같은데 
전 지금도 엄청 만족해요 👍🏻👍🏻","전 너무 만족 합니다 세탁이 어느정도 됬는지 여부도 알 수 있고 
다 되면 알람도 울려서 알려주는게 너무 편하고 좋으네요 ! 전원 켜는 것도 된다면 더 좋을거같은데 
전 지금도 엄청 만족해요 👍🏻👍🏻"
괜춘하네잉,2020-11-16 18:33:27-07:00,5,0,편리하고 유용합니다.,"제품을 등록 할 때나 등록 후에 해당 제품이 앱으로 원격제어, 간단제어등 제어기능별로 구분되는 것이 눈으로 또는 설명으로 인지 할 수 있으면 좋을 것 같습니다. 등록하고 사용할때 혼선이 덜 할 것 같습니다. 기대가 크면 실망도 크겠죠.","편리하고 유용합니다. 제품을 등록 할 때나 등록 후에 해당 제품이 앱으로 원격제어, 간단제어등 제어기능별로 구분되는 것이 눈으로 또는 설명으로 인지 할 수 있으면 좋을 것 같습니다. 등록하고 사용할때 혼선이 덜 할 것 같습니다. 기대가 크면 실망도 크겠죠."
에블바디홍삼,2019-02-12 08:30:39-07:00,5,0,손 쉽고 좋아요,공기청정기를 사서 쓰게되었는데 상태도 알수있고 기기의 팁도알려주고 주기적으로 교체할때마다 알람도뜨고 뭐가 부족한지 어떻게 하라고하는지도알려주고 움직이지않고 어플로 전원끄는것도 너무 편하네요ㅎ 그치만 전기코드는 꼭 뽑는 센스!! 넘넘편해요~~!,손 쉽고 좋아요 공기청정기를 사서 쓰게되었는데 상태도 알수있고 기기의 팁도알려주고 주기적으로 교체할때마다 알람도뜨고 뭐가 부족한지 어떻게 하라고하는지도알려주고 움직이지않고 어플로 전원끄는것도 너무 편하네요ㅎ 그치만 전기코드는 꼭 뽑는 센스!! 넘넘편해요~~!
황차장,2020-12-11 19:03:40-07:00,5,0,아주 만족스러운 시스템 컨트롤러 어플입니다.,반응 속도 / 시인성 / 다중 결합에 따른 이중 통신(dual communication)의 양립성이 매우 뛰어난 어플리케이션이라고 생각듭니다.,아주 만족스러운 시스템 컨트롤러 어플입니다. 반응 속도 / 시인성 / 다중 결합에 따른 이중 통신(dual communication)의 양립성이 매우 뛰어난 어플리케이션이라고 생각듭니다.
수달달님,2020-09-09 06:26:43-07:00,5,0,진짜 신세계에요,"왜 이 어플 미리 몰랐죠? 진짜 미리 에어컨 켜두면 집에 들어갔을 때 시원해서 너무 좋아요 .
세탁기나 건조기조 미리 돌릴 수 있음 좋겠지만 안전상의 이유니까... 그래도 최고👍🏻","진짜 신세계에요 왜 이 어플 미리 몰랐죠? 진짜 미리 에어컨 켜두면 집에 들어갔을 때 시원해서 너무 좋아요 .
세탁기나 건조기조 미리 돌릴 수 있음 좋겠지만 안전상의 이유니까... 그래도 최고👍🏻"
👌🏻💕❤️😎🎶😃👀,2018-05-08 17:46:40-07:00,5,0,좋아요,로봇청소기 예약기능을 쓰니 출근전 드라이하고 날린 머리카락 걱정이 줄었습니다. 근데 어두운 곳에서 잘 안되어서 환경 맞추는게 좀 번거롭네요. 청소기 돌리는 참에 커튼 열어두고 환기하는샘이 되기하지만 매일하는 간단 청소엔 좀더 개선이 되면 좋겠습니다.,좋아요 로봇청소기 예약기능을 쓰니 출근전 드라이하고 날린 머리카락 걱정이 줄었습니다. 근데 어두운 곳에서 잘 안되어서 환경 맞추는게 좀 번거롭네요. 청소기 돌리는 참에 커튼 열어두고 환기하는샘이 되기하지만 매일하는 간단 청소엔 좀더 개선이 되면 좋겠습니다.
Dyukaris Kim,2021-12-28 17:21:33-07:00,5,0,기능도 좋고 다 만족합니다만....,"아이패드 태블릿에 최적화 되었으면 좋겠습니다
집에선 폰이 아니라 태블릿을 많이 사용하는데
화면 최적화가 안되어있어서 좀 힘듭니다","기능도 좋고 다 만족합니다만.... 아이패드 태블릿에 최적화 되었으면 좋겠습니다
집에선 폰이 아니라 태블릿을 많이 사용하는데
화면 최적화가 안되어있어서 좀 힘듭니다"
꼬꼬블,2021-01-31 01:53:50-07:00,5,0,편리해요,진작 설치할걸 제풍사고 2년만에 설치했네요 건조기 돌려놓고 외출해서 원격으로 제어할 수 있어서 좋아요. 빨래 완료되면 알람와서 수시로 가서 몇분남았나 확인안해도 돼서 좋아요.,편리해요 진작 설치할걸 제풍사고 2년만에 설치했네요 건조기 돌려놓고 외출해서 원격으로 제어할 수 있어서 좋아요. 빨래 완료되면 알람와서 수시로 가서 몇분남았나 확인안해도 돼서 좋아요.
LEE똥구,2021-04-01 23:33:34-07:00,3,0,tv리모콘 개선요망,"터치패드 방향키 모두 잘 사용하고 있는데요
숫자판에 한/영 문자키를 추가해주세요
휴대폰 카패드처럼 문자를 입력할수있게 하면 훨씬편리해질것 같네요
터치패드에 손가락으로 tv보며 문자하나하나 정확히 찍는게 매우 불편합니다
휴대폰 키패드로 검색시 문자입력 가능하도록 개선바랍니다","tv리모콘 개선요망 터치패드 방향키 모두 잘 사용하고 있는데요
숫자판에 한/영 문자키를 추가해주세요
휴대폰 카패드처럼 문자를 입력할수있게 하면 훨씬편리해질것 같네요
터치패드에 손가락으로 tv보며 문자하나하나 정확히 찍는게 매우 불편합니다
휴대폰 키패드로 검색시 문자입력 가능하도록 개선바랍니다"
611406,2019-06-26 02:45:28-07:00,5,0,로봇청소기 연결이 안돼요..,잘 쓰고 있었는데 업데이트 이후 연결이 안돼요. 다시 연결하려니까 와이파이를 reg_home뭐시기에 연결하고 진행하라는데 로봇청소기를 아무리 와이파이 연결모드 해도 저 와이파이명이 안뜨네요. 앱 문제인지 로봇청소기 문제인지 모르겠는데 업데이트 이후로 이러니까 답답하네요. 출근해서 집오기 전에 돌려 놓기 좋았는데 아쉽습니다.,로봇청소기 연결이 안돼요.. 잘 쓰고 있었는데 업데이트 이후 연결이 안돼요. 다시 연결하려니까 와이파이를 reg_home뭐시기에 연결하고 진행하라는데 로봇청소기를 아무리 와이파이 연결모드 해도 저 와이파이명이 안뜨네요. 앱 문제인지 로봇청소기 문제인지 모르겠는데 업데이트 이후로 이러니까 답답하네요. 출근해서 집오기 전에 돌려 놓기 좋았는데 아쉽습니다.
눈고양이,2018-03-29 06:30:33-07:00,4,0,업데이트 이후...,"너무너무 잘 쓰고 있었는데 언젠가의
업데이트 이후 공기청정기만 정보가 뜨지 않아요. 제품을 다시 등록하려고 +를 눌렀더니 ‘해당 국가에서는 제품을 등록할 수 없습니다’라고 뜨네요. 지난번에도 그러길래 다음 업뎃을 기다렸는데 여전히 똑같아요. 해결해주세요.","업데이트 이후... 너무너무 잘 쓰고 있었는데 언젠가의
업데이트 이후 공기청정기만 정보가 뜨지 않아요. 제품을 다시 등록하려고 +를 눌렀더니 ‘해당 국가에서는 제품을 등록할 수 없습니다’라고 뜨네요. 지난번에도 그러길래 다음 업뎃을 기다렸는데 여전히 똑같아요. 해결해주세요."
핫칙스~~~,2022-02-02 01:52:43-07:00,5,0,잘 만든 앱이라 생각합니다.,일단 제대로 된 앱은 제대로 된 회사가 왜 이런 앱을 만들어야 하는지 알고 꾸준히 투자해서 관리하는 앱인데 이얍이 그런 갓 같아요,잘 만든 앱이라 생각합니다. 일단 제대로 된 앱은 제대로 된 회사가 왜 이런 앱을 만들어야 하는지 알고 꾸준히 투자해서 관리하는 앱인데 이얍이 그런 갓 같아요
헤어지킴이,2020-10-29 06:04:52-07:00,5,0,일상이깨끗해요.,"말이필요없네요.로봇청소기돌리고 물걸레청소기

돌리는데 하루에2번씩 돌려요.

먼지없는 내집입니다.잘만들어주셔서 감사합니다.","일상이깨끗해요. 말이필요없네요.로봇청소기돌리고 물걸레청소기

돌리는데 하루에2번씩 돌려요.

먼지없는 내집입니다.잘만들어주셔서 감사합니다."
엒고공,2020-03-24 18:25:00-07:00,5,0,제품 켜져있는데 켜라고 하네요 ㅠ,로보킹 어플로 잘 쓰고 있었습니다. 그런데 어느 날부터 어플에서 청소기 on상태 인지가 안되네요. 제품을 전원을 확인하라고만 뜨고.. ㅠㅠ개선해주시면 좋겠어요,제품 켜져있는데 켜라고 하네요 ㅠ 로보킹 어플로 잘 쓰고 있었습니다. 그런데 어느 날부터 어플에서 청소기 on상태 인지가 안되네요. 제품을 전원을 확인하라고만 뜨고.. ㅠㅠ개선해주시면 좋겠어요
굿드~,2019-05-14 02:17:27-07:00,5,0,좋습니다!!!,"진짜 세상 좋아 졌네요!!! 인터넷 연결만 되면 외부에서도 제어가 되네요!! 
다만 세부 항목 보는 화살표 부분이 제품 운전/정지와 너무 가까워서 세부항목 볼때 운전/정지가 자꾸 눌리네요.. 그 부분만 개선하면 참 좋은 엡인것 같습니다!!!","좋습니다!!! 진짜 세상 좋아 졌네요!!! 인터넷 연결만 되면 외부에서도 제어가 되네요!! 
다만 세부 항목 보는 화살표 부분이 제품 운전/정지와 너무 가까워서 세부항목 볼때 운전/정지가 자꾸 눌리네요.. 그 부분만 개선하면 참 좋은 엡인것 같습니다!!!"
Attraversiamo,2018-03-05 08:28:42-07:00,5,0,Iot에 점점 가까워지는 느낌~!!,가전제품들을 핸드폰으로 원격제어 할 수 있다는게 참 좋아요. 물론 가끔 에러가 나지만 발전의 과정이니까 앞으로도 더 좋아질거라 기대합니다~!! 집안일을 하는 사람으로서 더더욱 기대가 됩니다.,Iot에 점점 가까워지는 느낌~!! 가전제품들을 핸드폰으로 원격제어 할 수 있다는게 참 좋아요. 물론 가끔 에러가 나지만 발전의 과정이니까 앞으로도 더 좋아질거라 기대합니다~!! 집안일을 하는 사람으로서 더더욱 기대가 됩니다.
해피플랜,2021-06-14 21:09:27-07:00,5,0,편리하고 좋아요,가전을 등록해서 편리하게 조정할수 있어 좋은 기능인것 같아요. 다만 루틴 스마트진단 케어 케어솔루션이 머무 여려운 말이어서 사용해봐도 잘모르겠어요,편리하고 좋아요 가전을 등록해서 편리하게 조정할수 있어 좋은 기능인것 같아요. 다만 루틴 스마트진단 케어 케어솔루션이 머무 여려운 말이어서 사용해봐도 잘모르겠어요
동킹콩투,2021-03-31 23:31:58-07:00,5,0,서버 변경작업이 있었나요??,아까 까지만 해도 서버오류 있었는데 지금은 원격 연결된 제품들마다 통신속도가 체감적으로 빨라졌네요?? 업그레이드가 있었나요..??,서버 변경작업이 있었나요?? 아까 까지만 해도 서버오류 있었는데 지금은 원격 연결된 제품들마다 통신속도가 체감적으로 빨라졌네요?? 업그레이드가 있었나요..??
정품앱,2020-08-16 19:52:45-07:00,5,0,앱은 좋은데.. 시리가 없어요..,"시리 연동이 안되서 아쉬웠는데
‘다이슨 링크’와 ‘구글 홈’ 어플에 ‘시리 단축어’을 이용해서 시리에서 제어 할수 있는 것을 봤어요
다음 업데이트에서 ‘시리 단축어’ 추가해 주세요!!

그리고 LG TV도 별도의 어플이 아님 ‘스마트 씽큐’에서 같이 제어 되었으면 좋겠어요","앱은 좋은데.. 시리가 없어요.. 시리 연동이 안되서 아쉬웠는데
‘다이슨 링크’와 ‘구글 홈’ 어플에 ‘시리 단축어’을 이용해서 시리에서 제어 할수 있는 것을 봤어요
다음 업데이트에서 ‘시리 단축어’ 추가해 주세요!!

그리고 LG TV도 별도의 어플이 아님 ‘스마트 씽큐’에서 같이 제어 되었으면 좋겠어요"
pworifk,2018-11-26 17:15:54-07:00,5,0,빨라졌네요,아주 예전에 한번 사용했다가 등록하는것도 넘 어렵고 불편했는데 오랜만에 다시 깔고 사용하니 많이 바꼈네요~ 일단 에어컨 등록하는데 엄청 빨라서 개발자들 고생좀하셨겠구나 싶었습니다. 👍,빨라졌네요 아주 예전에 한번 사용했다가 등록하는것도 넘 어렵고 불편했는데 오랜만에 다시 깔고 사용하니 많이 바꼈네요~ 일단 에어컨 등록하는데 엄청 빨라서 개발자들 고생좀하셨겠구나 싶었습니다. 👍
