,Text,Label,text_tokenized,text_tokenized2
33796,평소에 사고만 치던 직장동료가 드디어 큰 계약을 성공시켰어. 덕분에 다들 보너스를 받을 수 있게 돼서 정말 감사해.,기쁨,"['평소', '사고', '치다', '직장', '동료', '드디어', '크다', '계약', '성공', '시키다', '덕분', '다', '들다', '보너스', '받다', '수', '있다', '돼다', '정말', '감사하다']","['평소', '사고', '치다', '직장', '동료', '드디어', '크다', '계약', '성공', '덕분', '들다', '보너스', '받다', '정말', '감사하다']"
33797,오랫동안 투병을 했던 아빠가 회복 후 이제는 한결 편안해 보여서 너무 기뻐.,기쁨,"['오랫동안', '투병', '하다', '아빠', '회복', '후', '이제', '한결', '편안하다', '보', '너무', '기쁘다']","['오랫동안', '투병', '아빠', '회복', '이제', '한결', '편안하다', '보', '기쁘다']"
33798,더 이상 차도의 희망이 없는 내 건강상태에 화가 나.,당황,"['더', '이상', '차도', '희망이', '없다', '내', '건강', '상태', '화가', '나']","['차도', '희망이', '건강', '상태', '화가']"
33799,상사가 뒷돈 받고 비리를 저지르는 걸 봤어. 평소 믿고 따르던 분인데.,당황,"['상사', '뒷돈', '받다', '비리', '저지르다', '걸', '보다', '평소', '믿다', '따르다', '분']","['상사', '뒷돈', '받다', '비리', '저지르다', '보다', '평소', '믿다', '따르다']"
33800,결혼을 약속한 여자 친구가 나에게 집이라 해놓고 시내에서 친구들과 술을 마시고 있는 것을 보고 배신감을 느꼈어.,상처,"['결혼', '약속', '여자', '친구', '나', '집', '하다', '시내', '친구', '술', '말다', '있다', '것', '보고', '배신', '감', '느끼다']","['결혼', '약속', '여자', '친구', '집', '시내', '친구', '술', '말다', '보고', '배신', '감', '느끼다']"
33801,월급이 들어오지 않아서 월세를 제 때 못 낼까 봐 스트레스야.,불안,"['월급', '들어오다', '않다', '월세', '제', '때', '못', '내다', '보다', '스트레스']","['월급', '들어오다', '않다', '월세', '내다', '보다', '스트레스']"
33802,난 죽을 때까지 재정적으로 문제가 없을 거라고 믿어.,기쁨,"['난', '죽', '때', '재정', '문제', '없다', '거', '믿다']","['죽', '재정', '문제', '믿다']"
33803,학교에서 따돌림을 당하고있어.,당황,"['학교', '따돌림', '당하다']","['학교', '따돌림', '당하다']"
33804,솔직히 집도 우리 집에서 반반씩 하는 건데 나이만 먹었지 철이 없어.,슬픔,"['솔직하다', '집도', '우리', '집', '반', '하다', '나이', '먹다', '철', '없다']","['솔직하다', '집도', '집', '반', '나이', '먹다', '철']"
33805,음식점에서 간을 조금만 해달라고했는데 간을 세게 해 와서 종업원에게 화를 냈어.,분노,"['음식점', '간', '조금', '해달라다', '하다', '간', '세다', '해', '오다', '종업원', '화', '내다']","['음식점', '간', '해달라다', '간', '세다', '오다', '종업원', '화', '내다']"
33806,나를 방관하지 않고 학교폭력 실태 설문지를 솔직하게 작성해준 반 친구들한테 정말 고마워.,기쁨,"['나르다', '방관', '하다', '않다', '학교폭력', '실태', '설문지', '솔직하다', '작성', '해주다', '반', '친구', '정말', '고맙다']","['나르다', '방관', '않다', '학교폭력', '실태', '설문지', '솔직하다', '작성', '반', '친구', '정말', '고맙다']"
33807,남편과 평생 건강하게 살고 싶었는데 암 판정을 받았어.,슬픔,"['남편', '평생', '건강하다', '살', '싶다', '암', '판정', '받다']","['남편', '평생', '건강하다', '살', '싶다', '암', '판정', '받다']"
33808,아빠가 이번 시험에서 평균 점수를 넘지 못하면 용돈을 끊는대서 화가 나.,분노,"['아빠', '이번', '시험', '평균', '점수', '넘다', '하다', '용돈', '끊다', '화가', '나']","['아빠', '시험', '평균', '점수', '넘다', '용돈', '끊다', '화가']"
33809,고통스러웠던 유방암이 드디어 완치가 되서 날아갈 것 같이 기뻐.,기쁨,"['고통스럽다', '유방암', '드디어', '완치', '되다', '날아가다', '것', '같이', '기쁘다']","['고통스럽다', '유방암', '드디어', '완치', '날아가다', '기쁘다']"
33810,아내와 다툼이 있었는데 서로 말도 안 하고 있어. 너무 슬프다.,슬픔,"['아내', '다툼', '있다', '서로', '말', '안', '하다', '있다', '너무', '슬프다']","['아내', '다툼', '서로', '말', '슬프다']"
33811,아내가 이제야 나를 찾아왔어. 돈 내놓으라고.,당황,"['아내', '이제야', '나르다', '찾아오다', '돈', '내놓다']","['아내', '이제야', '나르다', '찾아오다', '돈', '내놓다']"
33812,합격자 후기만으로는 내가 제일 어려워하는 면접을 준비하기엔 부족한 것 같아 걱정이야.,불안,"['합격자', '후기', '내', '제일', '어렵다', '면접', '준비', '하다', '부족하다', '것', '같다', '걱정']","['합격자', '후기', '제일', '어렵다', '면접', '준비', '부족하다', '걱정']"
33813,아들이 취직을 좋은 데 했어.,기쁨,"['아들', '취직', '좋다', '데', '하다']","['아들', '취직', '좋다']"
33814,아직 은행 빚도 다 갚지 못했는데 회사에서 잘렸어.,분노,"['아직', '은행', '빚', '다', '갚다', '하다', '회사', '잘리다']","['아직', '은행', '빚', '갚다', '회사', '잘리다']"
33815,옆집 부부가 또 싸워서 조용히 해달라 부탁했는데 오히려 나에게 화를 냈어.,기쁨,"['옆집', '부부', '또', '싸우다', '조용하다', '해달라다', '부탁', '하다', '오히려', '나', '화', '내다']","['옆집', '부부', '싸우다', '조용하다', '해달라다', '부탁', '화', '내다']"
33816,경로당 노인들과 친해지지 못해서 나는 마을을 떠나는 것이 아쉽고 슬프다.,슬픔,"['경로당', '노인', '친해지다', '하다', '나', '마을', '떠나다', '것', '아쉽다', '슬프다']","['경로당', '노인', '친해지다', '마을', '떠나다', '아쉽다', '슬프다']"
33817,돈도 못 벌어 오면서 가장이랍시고 군림하는 아빠가 너무 싫어.,분노,"['돈', '못', '벌다', '오다', '가장이', '랍시고', '군림', '아빠', '너무', '싫다']","['돈', '벌다', '오다', '가장이', '랍시고', '군림', '아빠', '싫다']"
33818,평소에 건강하다고 자신했지만 유행 독감에 걸릴까 봐 걱정이야.,불안,"['평소', '건강하다', '자신', '하다', '유행', '독감', '걸리다', '보다', '걱정']","['평소', '건강하다', '유행', '독감', '걸리다', '보다', '걱정']"
33819,탈모 있는 김 씨 할머니보다는 내 외모가 더 낫다고 생각해.,기쁨,"['탈모', '있다', '김', '씨', '할머니', '내', '외모', '더', '낫다', '생각', '하다']","['탈모', '김', '씨', '할머니', '외모', '낫다', '생각']"
33820,돈이 나갈 곳은 많은데 들어올 곳은 줄어서 걱정이야.,불안,"['돈', '나가다', '곳', '많다', '들어오다', '곳', '줄다', '걱정']","['돈', '나가다', '많다', '들어오다', '줄다', '걱정']"
33821,작년에 병원에서 고혈압 진단을 받았었는데 꾸준한 식단 조절을 해서 혈압이 정상이 되었다네.,기쁨,"['작년', '병원', '고혈압', '진단', '받다', '꾸준하다', '식단', '조절', '하다', '혈압', '정상', '되어다']","['작년', '병원', '고혈압', '진단', '받다', '꾸준하다', '식단', '조절', '혈압', '정상']"
33822,내 직업이 십년 안에 기계로 대체될 거래.,슬픔,"['내', '직업', '십년', '안', '기계로', '대체', '되다', '거래']","['직업', '십년', '기계로', '대체', '거래']"
33823,동생 때문에 화 나는 일이 한두 번이 아니야.,분노,"['동생', '때문', '화', '나', '번', '아니다']","['동생', '때문', '화', '아니다']"
33824,내가 학교에서 괴롭힘을 받고 있다고 부모님께 말씀 드렸어.,불안,"['내', '학교', '괴롭힘', '받다', '있다', '부모님', '말씀', '드리다']","['학교', '괴롭힘', '받다', '부모님', '말씀', '드리다']"
33825,생활비가 좀 넉넉하면 좋겠어. 여유가 없으면 사람들 만나는 일도 쉽지 않아. 집에 있는 시간이 많아져.,당황,"['생활비', '좀', '넉넉하다', '좋다', '여유', '없다', '사람', '만나다', '일도', '쉬다', '않다', '집', '있다', '시간', '많아지다']","['생활비', '넉넉하다', '좋다', '여유', '사람', '만나다', '일도', '쉬다', '않다', '집', '많아지다']"
33826,최근에 아버지께서 술을 많이 드시고 집에 와서 불안해.,불안,"['최근', '아버지', '술', '많이', '들다', '집', '오다', '불안하다']","['최근', '아버지', '술', '많이', '들다', '집', '오다', '불안하다']"
33827,나를 무시하는 부하 직원 때문에 화를 참을 수가 없어.,분노,"['나르다', '무시', '하다', '부하', '직원', '때문', '화', '차다', '수가', '없다']","['나르다', '무시', '부하', '직원', '때문', '화', '차다']"
33828,김장 대회에서 내가 일등을 해서 백만 원을 받았어. 정말 신나.,기쁨,"['김장', '대회', '내', '일등', '하다', '백만', '원', '받다', '정말', '신나다']","['김장', '대회', '일등', '백만', '받다', '정말', '신나다']"
33829,병으로 툭하면 입원하고 집에만 있다 보니 노인정 사람들이랑 친해지지 못해서 고립된 느낌이야.,상처,"['병', '툭하면', '입원', '집', '있다', '보다', '노', '인정', '사람', '친해지다', '하다', '고립', '되다', '느낌']","['병', '툭하면', '입원', '집', '보다', '노', '인정', '사람', '친해지다', '고립', '느낌']"
33830,매일 똑같은 일상에 얽매이다 보니 사는 게 재미가 없고 우울해.,슬픔,"['매일', '똑같다', '일상', '얽매', '보다', '살다', '게', '재미', '없다', '우울하다']","['매일', '똑같다', '일상', '얽매', '보다', '살다', '재미', '우울하다']"
33831,요즘 내가 왜 이러는지 모르겠어. 어제도 친구랑 술 한잔하면서 말다툼을 했지뭐야.,분노,"['요즘', '내', '왜', '이르다', '모르다', '어제', '친구', '술', '한잔', '하다', '말다툼', '하다', '뭐']","['요즘', '이르다', '모르다', '어제', '친구', '술', '한잔', '말다툼']"
33832,오늘 선을 봤는데 이번에도 실패야.,슬픔,"['오늘', '선', '보다', '이번', '실패']","['오늘', '선', '보다', '실패']"
33833,나중에 책임 문제가 생기지 않도록 모든 업무는 상사에게 메일로 보고하고 회신을 받아 진행하고 있어.,분노,"['나중', '책임', '문제', '생기지', '않다', '모든', '업무', '상사', '메일', '보고', '회신', '받다', '진행', '있다']","['나중', '책임', '문제', '생기지', '않다', '모든', '업무', '상사', '메일', '보고', '회신', '받다', '진행']"
33834,우리 반 애들 중 아무도 나를 친구로 생각하지 않아. 너무 슬퍼.,상처,"['우리', '반', '애', '중', '아무', '나르다', '친구', '생각', '하다', '않다', '너무', '슬프다']","['반', '애', '아무', '나르다', '친구', '생각', '않다', '슬프다']"
33835,동호회 모임에서 만난 언니가 있는데 그 언니는 만나기가 정말 꺼려져.,분노,"['동호회', '모임', '만난', '언니', '있다', '그', '언니', '만나다', '정말', '꺼리다']","['동호회', '모임', '만난', '언니', '언니', '만나다', '정말', '꺼리다']"
33836,부모님이 내 연애사에 너무 간섭을 많이 하셔.,분노,"['부모님', '내', '애사', '너무', '간섭', '많이', '하다']","['부모님', '애사', '간섭', '많이']"
33837,남편이랑 손잡고 집 근처를 산책할 때면 기분이 좋아.,기쁨,"['남편', '손잡다', '집', '근처', '산책', '하다', '때', '기분', '좋다']","['남편', '손잡다', '집', '근처', '산책', '기분', '좋다']"
33838,친구들이 나를 별로 반겨하지 않는 것 같아.,불안,"['친구', '나르다', '별로', '반기다', '않다', '것', '같다']","['친구', '나르다', '별로', '반기다', '않다']"
33839,요즘 부장님 때문에 스트레스가 너무 쌓이는 것 같아.,슬픔,"['요즘', '부장', '때문', '스트레스', '너무', '쌓이다', '것', '같다']","['요즘', '부장', '때문', '스트레스', '쌓이다']"
33840,내가 만성질환을 앓고 있는데 다들 관심이 없는 것 같아.,당황,"['내', '질환', '앓다', '있다', '다', '들다', '관심', '없다', '것', '같다']","['질환', '앓다', '들다', '관심']"
33841,은퇴하고 서울에 아파트를 구매하려고 하는데 가격에 정말 놀랐어. 정부가 아파트 가격을 이렇게 올려놓다니 환멸 나.,슬픔,"['은퇴', '서울', '아파트', '구매', '하다', '하다', '가격', '정말', '놀라다', '정부', '아파트', '가격', '이렇게', '올려놓다', '환멸', '나']","['은퇴', '서울', '아파트', '구매', '가격', '정말', '정부', '아파트', '가격', '이렇게', '올려놓다', '환멸']"
33842,아들 내외가 더 먼 곳으로 이사하면서 관계가 더 소원해지고 정서적으로 마비된 느낌이야.,슬픔,"['아들', '내외', '더', '멀다', '곳', '이사', '하다', '관계', '더', '소원', '하다', '정서', '마비', '되다', '느낌']","['아들', '내외', '멀다', '이사', '관계', '소원', '정서', '마비', '느낌']"
33843,얼마 전에 친구랑 싸워서 너무 화가 나.,상처,"['얼마', '전', '친구', '싸우다', '너무', '화가', '나']","['친구', '싸우다', '화가']"
33844,며느리 사랑은 시아버지라지만 도통 내 말은 아무도 안 들어주려고 하네.,분노,"['며느리', '사랑', '시아버지', '라지', '도통', '내', '말', '아무', '안', '들어주다', '하다']","['며느리', '사랑', '시아버지', '라지', '도통', '말', '아무', '들어주다']"
33845,오늘 회사에서 발표하는데 너무 긴장됐어.,불안,"['오늘', '회사', '발표', '하다', '너무', '긴장', '돼다']","['오늘', '회사', '발표', '긴장']"
33846,이런 식으로만 성장한다면 다음 달엔 매출이 두 배는 되겠어!,기쁨,"['이렇다', '식', '성장하다', '다음', '달', '매출', '두', '배다', '되다']","['이렇다', '식', '성장하다', '달', '매출', '배다']"
33847,어저께 부장님이 대놓고 자기 학교 후배만 챙기시더라.,당황,"['어저께', '부장', '대놓고', '자기', '학교', '후배', '챙기다']","['어저께', '부장', '대놓고', '학교', '후배', '챙기다']"
33848,혹시나 친구들이 따돌릴까봐 초조해.,불안,"['혹시', '친구', '따돌리다', '초조하다']","['친구', '따돌리다', '초조하다']"
33849,내 아내가 움직이지 못하는 내 몸을 잡고 계속해서 울었어. 우는 내 아내를 보니 마음이 너무 아파.,상처,"['내', '아내', '움직', '하다', '내', '몸', '잡고', '계속', '하다', '울다', '울다', '내', '아내', '보다', '마음', '너무', '아프다']","['아내', '움직', '몸', '잡고', '계속', '울다', '울다', '아내', '보다', '마음', '아프다']"
33850,요양병원에 온 이유도 암 치료 목적이었는데 화가 나네.,분노,"['병원', '온', '이유', '암', '치료', '목적', '이다', '화가', '나다']","['병원', '이유', '암', '치료', '목적', '화가', '나다']"
33851,요즘 집안일 때문에 기분이 별로인데 자꾸 여자친구한테 그걸 풀고 있어.,분노,"['요즘', '집안일', '때문', '기분', '별로', '자꾸', '여자친구', '그걸', '풀', '있다']","['요즘', '집안일', '때문', '기분', '별로', '자꾸', '여자친구', '그걸', '풀']"
33852,횡단보도를 건너는데 내 뒤에 있던 아저씨가 내 걸음이 너무 느리다며 욕을 했어.,분노,"['횡단보도', '건너다', '내', '뒤', '있다', '아저씨', '내', '걸음', '너무', '느리다', '욕', '하다']","['횡단보도', '건너다', '아저씨', '걸음', '느리다', '욕']"
33853,암 환자인 아내를 전염병 환자 취급하다니 정말 어처구니가 없네.,상처,"['암', '환자', '아내', '전염병', '환자', '취급', '하다', '정말', '어처구니', '없다']","['암', '환자', '아내', '전염병', '환자', '취급', '정말', '어처구니']"
33854,내가 왜 그 아이랑 친구를 했을까 후회가 돼.,슬픔,"['내', '왜', '그', '아이', '친구', '하다', '후회', '돼다']","['친구', '후회']"
33855,나한테도 돈을 빌린 빚 많은 친구가 명품만 고집해서 한심해.,분노,"['나', '도', '돈', '빌리다', '빚', '많다', '친구', '명품', '고집', '하다', '한심하다']","['돈', '빌리다', '빚', '많다', '친구', '명품', '고집', '한심하다']"
33856,내가 친구를 너무 염세적인 시선으로 보는 것 같아.,슬픔,"['내', '친구', '너무', '염세', '시선', '보다', '것', '같다']","['친구', '염세', '시선', '보다']"
33857,신입사원이 큰 사고를 쳤는데 아무 말도 안 하고 있었어. 또 숨긴 게 있을지 불안해.,불안,"['신입사원', '크다', '사고', '치다', '아무', '말', '안', '하다', '있다', '또', '숨다', '게', '있다', '불안하다']","['신입사원', '크다', '사고', '치다', '아무', '말', '숨다', '불안하다']"
33858,이번에 여자친구와 싸웠는데 미안하기도 하지만 내 입장을 몰라주는 것 같아서 기분이 좋지 않아.,불안,"['이번', '여자친구', '싸우다', '미안하다', '내', '입장', '모르다', '것', '같다', '기분', '좋다', '않다']","['여자친구', '싸우다', '미안하다', '입장', '모르다', '기분', '좋다', '않다']"
33859,느낌이 좋지 않아서 병원에서 검사를 받았는데 뇌수막염 판정을 받았어.,슬픔,"['느낌', '좋다', '않다', '병원', '검사', '받다', '뇌수막염', '판정', '받다']","['느낌', '좋다', '않다', '병원', '검사', '받다', '뇌수막염', '판정', '받다']"
33860,아들한테 장례식에 대해 말했는데 돈 때문에 죽는 것도 맘 편히 죽을 수가 없어.,상처,"['아들', '장례식', '대해', '말', '하다', '돈', '때문', '죽다', '것', '맘', '편하다', '죽', '수가', '없다']","['아들', '장례식', '대해', '말', '돈', '때문', '죽다', '맘', '편하다', '죽']"
33861,나는 별로 밉보인 일도 없다 생각하는데 내 험담을 하는 회사 사람들에게 정이 떨어졌어.,슬픔,"['나', '별로', '밉다', '보이다', '일도', '없다', '생각', '하다', '내', '험담', '하다', '회사', '사람', '정이', '떨어지다']","['별로', '밉다', '보이다', '일도', '생각', '험담', '회사', '사람', '정이', '떨어지다']"
33862,회사 상사가 너무 이상해. 작은 일도 트집을 잡으니 그만두고 싶어.,분노,"['회사', '상사', '너무', '이상하다', '작다', '일도', '트집', '잡다', '그만두다', '싶다']","['회사', '상사', '이상하다', '작다', '일도', '트집', '잡다', '그만두다', '싶다']"
33863,얼마 전에 남자친구와 싸우고 헤어졌어.,슬픔,"['얼마', '전', '남자친구', '싸우다', '헤어지다']","['남자친구', '싸우다', '헤어지다']"
33864,갱년기 때문에 이유 없이 화를 내는 날이 많아. 나도 주위 사람도 너무 괴로워.,상처,"['갱년기', '때문', '이유', '없이', '화', '내다', '날', '많다', '나다', '주위', '사람', '너무', '괴롭다']","['갱년기', '때문', '이유', '없이', '화', '내다', '많다', '나다', '주위', '사람', '괴롭다']"
33865,옆집 부부는 항상 알콩달콩 참 정답게도 지내.,상처,"['옆집', '부부', '항상', '알콩달콩', '차다', '정답', '도', '지내다']","['옆집', '부부', '항상', '알콩달콩', '차다', '정답', '지내다']"
33866,드디어 나를 편안하게 해주는 남자를 만났어.,기쁨,"['드디어', '나르다', '편안하다', '해주다', '남자', '만나다']","['드디어', '나르다', '편안하다', '남자', '만나다']"
33867,우리 팀은 서로 간의 신뢰가 굉장히 깊은 편이다? 괜스레 기분이 좋네.,기쁨,"['우리', '팀', '서로', '간의', '신뢰', '굉장하다', '깊다', '편이', '괜스레', '기분', '좋다']","['팀', '서로', '간의', '신뢰', '굉장하다', '깊다', '편이', '괜스레', '기분', '좋다']"
33868,직속 상사인 과장님이 뭐 때문인지는 모르겠는데 날 싫어하시는 것 같아. 회사만 가면 너무 억울해.,슬픔,"['직속', '상사', '과장', '뭐', '때문', '모르다', '날', '싫어하다', '것', '같다', '회사', '가면', '너무', '억울하다']","['직속', '상사', '과장', '때문', '모르다', '싫어하다', '회사', '가면', '억울하다']"
33869,새로 온 직원이 일을 하루 만에 배우더라고 잘난 채 하는 거 같고 너무 별로야.,당황,"['새롭다', '온', '직원', '일', '하루', '배우다', '잘나다', '채', '하다', '거', '같다', '너무', '별로']","['새롭다', '직원', '하루', '배우다', '잘나다', '채', '별로']"
33870,지금 집이 전세인 줄 알았는데 아내가 나 몰래 전세금을 빼고 월세로 살고 있었다고 말했어. 너무 슬퍼.,슬픔,"['지금', '집', '전세', '줄', '알다', '아내', '나', '몰래', '세금', '빼다', '월세', '살', '있다', '말', '하다', '너무', '슬프다']","['지금', '집', '전세', '알다', '아내', '몰래', '세금', '빼다', '월세', '살', '말', '슬프다']"
33871,나는 왜 이렇게 일을 제대로 못 해내지? 마무리도 잘 못 짓고.,당황,"['나', '왜', '이렇게', '일', '제대로', '못', '해내다', '마무리', '자다', '못', '짓다']","['이렇게', '제대로', '해내다', '마무리', '자다', '짓다']"
33872,이 나이가 되도록 아직도 대출금을 갚아야 하는 상황이 너무 걱정스러워.,불안,"['이', '나이', '되다', '아직도', '출금', '갚다', '하다', '상황', '너무', '걱정스럽다']","['나이', '아직도', '출금', '갚다', '상황', '걱정스럽다']"
33873,친구랑 싸우고 오는 길이야. 너무 화가 나. 분노로 몸까지 떨려.,분노,"['친구', '싸우다', '오다', '길이', '너무', '화가', '나', '분노', '몸', '떨리다']","['친구', '싸우다', '오다', '길이', '화가', '분노', '몸', '떨리다']"
33874,정규직 전환 발표가 벌써 하루 전이야. 너무 초조해.,불안,"['정규직', '전환', '발표', '벌써', '하루', '전이', '너무', '초조하다']","['정규직', '전환', '발표', '벌써', '하루', '전이', '초조하다']"
33875,남편과 이혼을 준비 중인데 필요한 서류가 너무 많아서 지치고 힘들어.,분노,"['남편', '이혼', '준비', '중', '필요하다', '서류', '너무', '많다', '지치다', '힘들다']","['남편', '이혼', '준비', '필요하다', '서류', '많다', '지치다', '힘들다']"
33876,다른 아이들은 다 하고 싶은 거 하는데 왜 나는 아무것도 못 하고 있을까?,슬픔,"['다른', '아이', '다', '하다', '싶다', '거', '하다', '왜', '나', '것', '못', '하다', '있다']",['싶다']
33877,다행히 아직 건강에 문제가 없었어.,기쁨,"['다행하다', '아직', '건강', '문제', '없다']","['다행하다', '아직', '건강', '문제']"
33878,아르바이트 시급이 너무 낮아서 사장님께 올려달라고 했더니 흔쾌히 올려주신다고 해서 놀랐어.,기쁨,"['아르바이트', '시급', '너무', '낮다', '사장', '올리다', '달라', '하다', '흔쾌하다', '올려주다', '하다', '놀라다']","['아르바이트', '시급', '낮다', '사장', '올리다', '달라', '흔쾌하다', '올려주다']"
33879,엄마가 내 학원 비를 벌기 위해 힘드신데도 식당 일을 하셔.,상처,"['엄마', '내', '학원', '비', '벌다', '위해', '힘들다', '식당', '일', '하다']","['엄마', '학원', '비', '벌다', '위해', '힘들다', '식당']"
33880,나는 기뻐도 덤덤한 편인데 사람들이 잘난 척한다고 뭐라고 해.,상처,"['나', '기쁘다', '덤덤하다', '편', '사람', '잘나다', '척', '하다', '뭐라다', '해']","['기쁘다', '덤덤하다', '편', '사람', '잘나다', '척', '뭐라다']"
33881,무릎 수술을 하기 전에는 걷기도 힘들어서 안에서 지내기 답답했는데 이젠 산책하러 나가는 길이 즐거워.,기쁨,"['무릎', '수술', '하다', '전', '걷기', '힘들다', '안', '지내다', '답답하다', '젠', '산책', '하다', '나가다', '길이', '즐겁다']","['무릎', '수술', '걷기', '힘들다', '지내다', '답답하다', '젠', '산책', '나가다', '길이', '즐겁다']"
33882,발표 준비 때문에 조원들과 자꾸 만나야 하니 성가셔.,분노,"['발표', '준비', '때문', '조원', '자꾸', '만나다', '하니', '성가시다']","['발표', '준비', '때문', '조원', '자꾸', '만나다', '성가시다']"
33883,오늘 회사에서 엄청 당황스러운 일이 있었어.,당황,"['오늘', '회사', '엄청', '당황', '있다']","['오늘', '회사', '엄청', '당황']"
33884,내 딸은 내가 얼마나 자기를 사랑하는지 모르는 것 같아서 불안해.,불안,"['내', '딸', '내', '얼마나', '자기', '사랑', '하다', '모르다', '것', '같다', '불안하다']","['딸', '사랑', '모르다', '불안하다']"
33885,지금까지 부모님이 바라시는 대로 교사의 꿈을 위해 열심히 공부해왔는데 이제 올바른 선택인지 잘 모르겠어.,당황,"['지금', '부모님', '바라다', '대로', '교사', '꿈', '위해', '열심히', '공부', '해오다', '이제', '올바르다', '선택', '자다', '모르다']","['지금', '부모님', '바라다', '대로', '교사', '꿈', '위해', '열심히', '공부', '해오다', '이제', '올바르다', '선택', '자다', '모르다']"
33886,오늘 아내에게 완전히 배신당한 느낌이야!,상처,"['오늘', '아내', '완전하다', '배신', '느낌']","['오늘', '아내', '완전하다', '배신', '느낌']"
33887,열심히 하면 정규직이라고 했는데 계약연장도 안 되어서 슬퍼.,슬픔,"['열심히', '하다', '정규직', '하다', '계약', '연장', '안', '되어다', '슬프다']","['열심히', '정규직', '계약', '연장', '슬프다']"
33888,팀원을 다른 부서로 뺏기게 된 것을 회사로부터 나중에 통보 받았어.,불안,"['팀', '다른', '부서', '뺏다', '되다', '것', '회사', '로부터', '나중', '통보', '받다']","['팀', '부서', '뺏다', '회사', '나중', '통보', '받다']"
33889,아내가 파킨슨병을 극복하고 한식 조리사 자격증에 합격해 너무 자랑스럽고 기뻐!,기쁨,"['아내', '파킨슨병', '극복', '한식', '조리사', '자격증', '합격', '하다', '너무', '자랑스럽다', '기쁘다']","['아내', '파킨슨병', '극복', '한식', '조리사', '자격증', '합격', '자랑스럽다', '기쁘다']"
33890,이제 동기들에게 겨우 인정받기 시작했어. 원래는 처음부터 날 무시해 왔는데.,기쁨,"['이제', '동기', '겨우', '인정받다', '시작', '하다', '원래', '처음', '날', '무시', '하다', '오다']","['이제', '동기', '인정받다', '시작', '원래', '처음', '무시', '오다']"
33891,친한 친구한테 상처가 되게 말해놓고 사과하지 못했어.,당황,"['친하다', '친구', '상처', '되게', '말', '하다', '사과', '하다', '하다']","['친하다', '친구', '상처', '되게', '말', '사과']"
33892,우리 가족은 나에게 거짓말을 하지 않고 항상 든든해.,기쁨,"['우리', '가족', '나', '거짓말', '하다', '않다', '항상', '든든하다']","['가족', '거짓말', '않다', '항상', '든든하다']"
33893,이 나이가 되도록 남편 영양제를 끼니마다 챙겨줘야 하니 어떨 때는 귀찮고 짜증이 나.,분노,"['이', '나이', '되다', '남편', '양제', '끼니', '챙기다', '하니', '어떻다', '때', '귀찮다', '짜증', '나']","['나이', '남편', '양제', '끼니', '챙기다', '어떻다', '귀찮다', '짜증']"
33894,좋은 집을 마련했어. 이제 아무 걱정 없이 노후 생활을 즐기면 돼.,기쁨,"['좋다', '집', '마련', '하다', '이제', '아무', '걱정', '없이', '노후', '생활', '즐기다', '돼다']","['좋다', '집', '마련', '이제', '아무', '걱정', '없이', '노후', '생활', '즐기다']"
33895,잘 다니고 있는 회사를 그만둬야 하나 고민 중이야. 요즘에는 출근할 때마다 초조한 기분이 들어.,불안,"['자다', '다니다', '있다', '회사', '그만두다', '하나', '고민', '중이', '요즘', '출근', '하다', '때', '초조하다', '기분', '들다']","['자다', '다니다', '회사', '그만두다', '고민', '중이', '요즘', '출근', '초조하다', '기분', '들다']"
33896,요즘 들어 서먹했던 아빠와의 관계가 점점 돈독해지는 것 같아. 나와 한 약속을 빠짐없이 지키셔서 존경스러워.,기쁨,"['요즘', '들다', '서먹하다', '아빠', '관계', '점점', '돈독하다', '것', '같다', '나오다', '하다', '약속', '빠지다', '없이', '지키다', '존경', '스럽다']","['요즘', '들다', '서먹하다', '아빠', '관계', '점점', '돈독하다', '나오다', '약속', '빠지다', '없이', '지키다', '존경', '스럽다']"
33897,업무 외적인 이유를 구실로 승진을 하지 못하게 되었어.,상처,"['업무', '외적인', '이유', '구실', '승진', '하다', '하다', '되어다']","['업무', '외적인', '이유', '구실', '승진']"
33898,너무 화나. 아내가 작년에 녹용을 사놓고는 안 먹고 다른 사람도 안주고 냉동실에 처박아두더라?,분노,"['너무', '화나다', '아내', '작년', '녹용', '사다', '안', '먹다', '다른', '사람', '안주', '냉동', '실', '처', '박아', '두다']","['화나다', '아내', '작년', '녹용', '사다', '먹다', '사람', '안주', '냉동', '실', '처', '박아', '두다']"
33899,난 음악 하나는 정말 잘하는데 다른 교과과목에 취약해서 고민이야.,불안,"['난', '음악', '하나', '정말', '하다', '다른', '교과', '과목', '취약', '하다', '고민']","['음악', '정말', '교과', '과목', '취약', '고민']"
33900,회사에서 승진이 안 돼서 이제 그만 퇴사하기로 했어.,슬픔,"['회사', '승진', '안', '돼다', '이제', '그만', '퇴사', '하다', '하다']","['회사', '승진', '이제', '그만', '퇴사']"
33901,벌써 창업 준비를 시작한 지 이 년이 되어가는데 생각보다 진행이 더뎌서 기분이 우울해진다.,슬픔,"['벌써', '창업', '준비', '시작', '지다', '이', '년', '되어다', '생각', '진행', '더디다', '기분', '우울하다']","['벌써', '창업', '준비', '시작', '지다', '생각', '진행', '더디다', '기분', '우울하다']"
33902,내가 시한부 선고를 받은 사실을 가족들이 알게 됐어.,슬픔,"['내', '시한', '부', '선고', '받다', '사실', '가족', '알', '돼다']","['시한', '부', '선고', '받다', '사실', '가족', '알']"
