userName,date,rating,like,title,review,content,content_n,cotent_n_spell
Mac_Sihyun,2019-07-23 08:43:32-07:00,1,1,이번 버전 만들고 잠이 오나?̊̈?̊̈,자기들도 집에서 이거 쓸텐데 맛탱이 간거 보고도 버그 픽스가 안되는거면 사표쓰고 나가야지,이번 버전 만들고 잠이 오나?̊̈?̊̈ 자기들도 집에서 이거 쓸텐데 맛탱이 간거 보고도 버그 픽스가 안되는거면 사표쓰고 나가야지,"['버전', '만들다', '잠', '집', '쓸다', '맛탱', '가다', '보고', '버그', '픽스', '사표', '쓰다', '나가야']",['이번 버전 만들고 잠이 오나 자기들도 집에서 이거 쓸 텐데 맛탱이 간거 보고도 버그 픽스가 안되는 거면 사표 쓰고 나가야지']
도라에몽쉘,2018-05-26 02:52:40-07:00,5,0,업데이트 후 많이 좋아졌네요,공기청정기 작년에 들여놓으며 어플 받았을땐 솔직히 좀 답답한 면이 없지않아 있었어요. 특히 처음 와이파이 연결할때.. 이번에 에어컨 사면서 어플 안쓰다가 다시 사용 해 봤는데 간편하게 잘 업뎃 됐네요^^,업데이트 후 많이 좋아졌네요 공기청정기 작년에 들여놓으며 어플 받았을땐 솔직히 좀 답답한 면이 없지않아 있었어요. 특히 처음 와이파이 연결할때.. 이번에 에어컨 사면서 어플 안쓰다가 다시 사용 해 봤는데 간편하게 잘 업뎃 됐네요^^,"['업데이트', '많이', '좋아지다', '공기청정기', '작년', '들여놓다', '어플', '받다', '땐', '솔직하다', '답답하다', '면', '않다', '특히', '처음', '와이파이', '연결하다', '에어컨', '사면', '어플', '쓰다', '다시', '사용', '보다', '간편하다', '자다', '업데이트', '돼다']","['업데이트 후 많이 좋아졌네요', '공기청정기 작년에 들여놓으며 어플 받았을 땐 솔직히 좀 답답한 면이 없지 않아 있었어요', '특히 처음 와이파이 연결할 때 이번에 에어컨 사면서 어플 안 쓰다가 다시 사용해 봤는데 간편하게 잘 업데이트 됐네요']"
hgjfhhj,2021-08-23 20:18:02-07:00,4,0,세탁기 알림 문제,"혼자 사용시에는 문제 없이 알림도 잘오고 했는데 가족구성원을 추가하고 나서 부터는 알림에 문제가 있습니다. 청소기에 대해서는 충전 완료 알림이 본인과 구성원한테 발송되어지나 세탁기는 세탁완료 알림이 본인한테만 발송되고 구성원한테는 발송되지 않습니다. 업데이트 및 세탁기 삭제 후 재추가, 폰 재기동, 알림 켜기든 가능한 방법을 다해봤지만 세탁기 알림은 구성원한테 발송되지 않습니다. 구성원도 알림을 받을수 있는 방법이나 버그이면 개선부탁드립니다. 참고로 세탁기 제품명은 T15WU 입니다.","세탁기 알림 문제 혼자 사용시에는 문제 없이 알림도 잘오고 했는데 가족구성원을 추가하고 나서 부터는 알림에 문제가 있습니다. 청소기에 대해서는 충전 완료 알림이 본인과 구성원한테 발송되어지나 세탁기는 세탁완료 알림이 본인한테만 발송되고 구성원한테는 발송되지 않습니다. 업데이트 및 세탁기 삭제 후 재추가, 폰 재기동, 알림 켜기든 가능한 방법을 다해봤지만 세탁기 알림은 구성원한테 발송되지 않습니다. 구성원도 알림을 받을수 있는 방법이나 버그이면 개선부탁드립니다. 참고로 세탁기 제품명은 T15WU 입니다.","['세탁기', '알림', '문제', '사용', '시', '문제', '없이', '알림', '자다', '오다', '가족', '구성원', '추가', '나서다', '알림', '문제', '청소기', '대해', '서다', '충전', '완료', '알림', '본인', '구성원', '발송', '세탁기', '세탁', '완료', '알림', '본인', '만', '발송', '구성원', '늘다', '발송', '않다', '업데이트', '세탁기', '삭제', '재주', '폰', '재', '기동', '알림', '켜다', '가능하다', '방법', '다해', '보다', '세탁기', '알림', '구성원', '발송', '않다', '구성원', '알림', '받다', '방법', '버그', '개선', '부탁드리다', '참고', '세탁기', '제품', 'TWU']","['세탁기 알림', '문제 혼자 사용 시에는 문제없이 알림도 잘 오고 했는데 가족 구성원을 추가하고 나서부터는 알림에 문제가 있습니다', '청소기에 대해서는 충전 완료 알림이 본인과 구성원한테 발송되나 세탁기는 세탁완료 알림이 본인한테만 발송되고 구성원한테는 발송되지 않습니다', '업데이트 및 세탁기 삭제 후 재주가 폰 재기동 알림', '켜기든 가능한 방법을 다해봤지만 세탁기 알림은 구성원한테 발송되지 않습니다', '구성원도 알림을 받을 수 있는 방법이나 버그이면 개선 부탁드립니다 참고로 세탁기 제품명은 TWU입니다']"
suineg92,2019-02-01 08:01:18-07:00,4,0,위젯 만들어주시면 안되나요...,다 좋은데 매번 어플 들어가서 전원 끄고 키는게 너무 불편해요.. 빠르게 뜨면 괜찮은데 공기청정기 인식되는 시간이 조금 걸리더라고요 그래봤자 5초정도긴 한데 5초 세보시면 은근 느린 시간인것같아요.. ㅠㅠ 위젯이나.. 다른 어플들 보면 아이폰에 3D 터치 기능도 웬만하면 다 지원하는데.. 위젯이 없는게 말이되나요 흑흑.. 전원 끄고 키는것만이라도 들어갔으면 좋겠어요...,위젯 만들어주시면 안되나요... 다 좋은데 매번 어플 들어가서 전원 끄고 키는게 너무 불편해요.. 빠르게 뜨면 괜찮은데 공기청정기 인식되는 시간이 조금 걸리더라고요 그래봤자 5초정도긴 한데 5초 세보시면 은근 느린 시간인것같아요.. ㅠㅠ 위젯이나.. 다른 어플들 보면 아이폰에 3D 터치 기능도 웬만하면 다 지원하는데.. 위젯이 없는게 말이되나요 흑흑.. 전원 끄고 키는것만이라도 들어갔으면 좋겠어요...,"['위젯', '만들다', '다', '좋다', '어플', '들어가다', '전원', '끄다', '켜다', '게', '너무', '불편하다', '빠르다', '뜨다', '괜찮다', '공기청정기', '인식', '걸리다', '그렇다', '보다', '초', '정도', '기다', '초', '보시', '은근', '느리다', '위젯', '어플', '보다', '아이폰', 'D', '터치', '기능', '웬만하다', '다', '지원', '위젯', '게', '말', '흑', '흑', '전원', '끄다', '키', '들어가다', '좋다']","['위젯 만들어주시면 안 되나요 다 좋은데 매번 어플 들어가서 전원 끄고 켜는 게 너무 불편해요', '빠르게 뜨면 괜찮은데 공기청정기 인식되는 시간이 조금 걸리더라고요 그래봤자 초정도 긴 한데 초 세보시면 은근 느린 시간인 것 같아요', '위젯이나 다른 어플들 보면 아이폰에 D 터치 기능도 웬만하면 다 지원하는데 위젯이 없는 게 말이 되나요 흑흑 전원 끄고 키는 것만이라도 들어갔으면 좋겠어요']"
aplestar,2018-07-30 19:00:36-07:00,5,0,제 생각엔 앱의 속도가 조금 느린거 같지만 좋네요.,근데 왜 LG 제품은 고장으로 인해 수리 부르는 일이 없나요? 집에 있던 옛 가전이 전기 많이 먹어서 새로 바꿨는데 기존꺼 대비 전기가 1/3 밖에 안 먹네요. 우왕~~ 굿👍🏻 입니다!,제 생각엔 앱의 속도가 조금 느린거 같지만 좋네요. 근데 왜 LG 제품은 고장으로 인해 수리 부르는 일이 없나요? 집에 있던 옛 가전이 전기 많이 먹어서 새로 바꿨는데 기존꺼 대비 전기가 1/3 밖에 안 먹네요. 우왕~~ 굿👍🏻 입니다!,"['생각', '앱', '속도', '느리다', '좋다', '근데', 'LG', '제품', '고장', '인하다', '수리', '부르다', '집', '옛', '가전', '전기', '많이', '먹다', '새롭다', '바꾸다', '기존', '대비', '전기', '먹다', '우왕', '굿']","['제 생각엔 앱의 속도가 조금 느린 거 같지만 좋네요', '근데 왜 LG 제품은 고장으로 인해 수리 부르는 일이 없나요 집에 있던 옛 가전이 전기 많이 먹어서 새로 바꿨는데 기존 거 대비 전기가 밖에 안 먹네요', '우왕 굿입니다']"
아아아ㅏㅏ아아ㅏ,2020-10-16 21:30:38-07:00,4,0,ios14 반영,"이번에 소프트웨어 업데이트 한게 제대로 반영이 안되었나봐요,, 공지사항에 있는 그대로 따라하는데도 제품연결준비 단계에서 wi-fi 연결설정에서 아무것도 뜨지 않네요ㅠㅠ 어플에 네트워크 설정권한이 없는것 같아요 
피드백 부탁드려요","ios14 반영 이번에 소프트웨어 업데이트 한게 제대로 반영이 안되었나봐요,, 공지사항에 있는 그대로 따라하는데도 제품연결준비 단계에서 wi-fi 연결설정에서 아무것도 뜨지 않네요ㅠㅠ 어플에 네트워크 설정권한이 없는것 같아요 
피드백 부탁드려요","['ios', '반영', '소프트웨어', '업데이트', '게', '제대로', '반영', '보다', '사항', '그대로', '따르다', '제품', '연결', '준비', '단계', 'wi', 'fi', '연결', '설정', '뜨다', '않다', '어플', '네트워크', '설정', '권한', '피드백', '부탁드리다']","['ios 반영 이번에 소프트웨어 업데이트한 게 제대로 반영이 안되었나 봐요 공지사항에 있는 그대로 따라 하는데도 제품 연결 준비 단계에서 wi fi 연결 설정에서 아무것도 뜨지 않네요', '어플에 네트워크 설정 권한이 없는 것 같아요', '피드백 부탁드려요']"
브링고실사용,2022-02-12 02:35:39-07:00,3,0,리모컨 기능 개선 필요,스마트 TV로 인터넷 할때 터치패드 오른쪽 바 부분으로 드래그하면 너무 빨리 스크롤되서 사용하기 힘드네요. 스크롤 속도를 많이 줄여야 실사용 가능할것 같아요. 미세하게 움직이면 속도가 줄어들긴 하는데 그게 정말 힘들어요. 아이폰11이고요. TV는 룸앤티비 28인치형이에요.,리모컨 기능 개선 필요 스마트 TV로 인터넷 할때 터치패드 오른쪽 바 부분으로 드래그하면 너무 빨리 스크롤되서 사용하기 힘드네요. 스크롤 속도를 많이 줄여야 실사용 가능할것 같아요. 미세하게 움직이면 속도가 줄어들긴 하는데 그게 정말 힘들어요. 아이폰11이고요. TV는 룸앤티비 28인치형이에요.,"['리모컨', '기능', '개선', '필요', '스마트', 'TV', '인터넷', '터치패드', '오른쪽', '바', '부분', '드', '래그', '너무', '빨리', '크롤', '돼다', '사용', '힘드다', '크롤', '속도', '많이', '줄이다', '실', '사용', '가능하다', '미세하다', '움직이다', '속도', '줄어들다', '그게', '정말', '힘들다', '아이폰', '고요', 'TV', '늘다', '룸', '티비', '인치']","['리모컨 기능 개선 필요 스마트 TV로 인터넷 할 때 터치패드 오른쪽 바 부분으로 드래그하면 너무 빨리 스크롤 돼서 사용하기 힘드네요', '스크롤 속도를 많이 줄여야 실사용 가능할 것 같아요', '미세하게 움직이면 속도가 줄어들긴 하는데 그게 정말 힘들어요', '아이폰이고요 TV는 룸 엔티비 인치형이에요']"
doitkang,2020-09-18 17:26:44-07:00,4,0,업데이트 오류,안녕하세요 이번 업데이트 이후에 본인인증 할 때  아이패드 kt 사용자는 패스 앱만 뜹니다. 문자로 인증이 안됩니다. 수정 부탁드립니다. 그리고 업데이트 하면 기존에 등록한 설정이 초기화되는건가요? 연결한 제품이 많은데 꼭 기존 등록내용이 연동되었으면 합니다. 감사합니다.,업데이트 오류 안녕하세요 이번 업데이트 이후에 본인인증 할 때  아이패드 kt 사용자는 패스 앱만 뜹니다. 문자로 인증이 안됩니다. 수정 부탁드립니다. 그리고 업데이트 하면 기존에 등록한 설정이 초기화되는건가요? 연결한 제품이 많은데 꼭 기존 등록내용이 연동되었으면 합니다. 감사합니다.,"['업데이트', '오류', '안녕하다', '업데이트', '이후', '본인', '인증', '아이패드', 'kt', '사용자', '패스', '앱', '뜨다', '문자', '인증', '수정', '부탁드리다', '업데이트', '기존', '등록', '설정', '초기', '건가', '연결하다', '제품', '많다', '꼭', '기존', '등록', '용이', '연동', '되어다', '감사하다']","['업데이트 오류 안녕하세요', '이번 업데이트 이후에 본인인증할 때 아이패드 kt 사용자는 패스 앱만 뜹니다', '문자로 인증이 안됩니다', '수정 부탁드립니다', '그리고 업데이트하면 기존에 등록한 설정이 초기화되는 건가요 연결한 제품이 많은데 꼭 기존 등록내용이 연동되었으면 합니다', '감사합니다']"
soo hyeon,2021-04-17 02:25:38-07:00,1,1,업데이트 할때마다,"제품 연결 해제되어있어서
일일이 다시 연결해야되서 짜증납니다 진짜","업데이트 할때마다 제품 연결 해제되어있어서
일일이 다시 연결해야되서 짜증납니다 진짜","['업데이트', '제품', '연결', '해제', '되어다', '일일이', '다시', '연결하다', '돼다', '짜증', '나다', '진짜']","['업데이트할 때마다 제품 연결 해제되어 있어서 일일이 다시 연결해야 돼서 짜증 납니다', '진짜']"
리혜,2019-08-10 09:11:20-07:00,4,0,이번 업데이트 이후에 어플에서 제품인식을 못하고 있어요,"어플 들어가니깐 계속 깜빡거리면서 연결이 안되더라구요? 에어컨 누르니깐 네트워크 확인하라고 해서 리모컨으로 온도버튼 양옆에 버튼 누르고 확인도 했는데 그래도 깜빡거리고 계속 인식을 못해요~
회사 출근했을때 낮에 고양이가 더울까봐 틀어주고 있는데 갑자기 어플이 안되니깐 불편하네요 ㅜㅜ 저만 이런가요?!? (아이폰6유저)","이번 업데이트 이후에 어플에서 제품인식을 못하고 있어요 어플 들어가니깐 계속 깜빡거리면서 연결이 안되더라구요? 에어컨 누르니깐 네트워크 확인하라고 해서 리모컨으로 온도버튼 양옆에 버튼 누르고 확인도 했는데 그래도 깜빡거리고 계속 인식을 못해요~
회사 출근했을때 낮에 고양이가 더울까봐 틀어주고 있는데 갑자기 어플이 안되니깐 불편하네요 ㅜㅜ 저만 이런가요?!? (아이폰6유저)","['업데이트', '이후', '어플', '제품', '인식', '못', '어플', '들어가다', '계속', '깜빡', '거리', '면서', '연결', '에어컨', '누르다', '네트워크', '확인', '리모컨', '온도', '버튼', '양옆', '버튼', '누르다', '확인', '깜빡', '거리', '계속', '인식', '못', '해', '회사', '출근', '낮', '고양이', '더', '울다', '보다', '틀어주다', '갑자기', '어플', '불편하다', '가요', '아이폰', '유저']","['이번 업데이트 이후에 어플에서 제품 인식을 못 하고 있어요', '어플 들어가니깐 계속 깜빡거리면서 연결이 안 되더라고요', '에어컨 누르니깐 네트워크 확인하라고 해서 리모컨으로 온도 버튼 양옆에 버튼 누르고 확인도 했는데 그래도 깜빡거리고 계속 인식을 못 해요', '회사 출근했을 때 낮에 고양이가 더 울까 봐 틀어주고 있는데 갑자기 어플이 안되니깐 불편하네요', '저만 이런가요 아이폰 유저']"
다우리별,2020-04-11 03:17:45-07:00,5,0,첫화면에서 볼 수 있었는데...,"업뎃 후 제품별로 선택해서 들어가야 상태를 확인 할 수 있어요;;;;
왜 더 불편하게 단계를 하나 더 늘리셨는지원;;;;
이전 버전이 더 나아보여요!!!!","첫화면에서 볼 수 있었는데... 업뎃 후 제품별로 선택해서 들어가야 상태를 확인 할 수 있어요;;;;
왜 더 불편하게 단계를 하나 더 늘리셨는지원;;;;
이전 버전이 더 나아보여요!!!!","['첫', '화면', '볼', '업데이트', '제품', '별로', '선택', '들어가다', '상태', '확인', '더', '불편하다', '단계', '더', '늘리다', '지원이', '전', '버전', '더', '나아', '보이다']","['첫 화면에서 볼 수 있었는데 업데이트 후 제품별로 선택해서 들어가야 상태를 확인할 수 있어요', '왜 더 불편하게 단계를 하나 더 늘리셨는 지원이 전 버전이 더 나아 보여요']"
flwlslqk2,2021-07-10 23:43:35-07:00,5,0,와이파이 🥲2개 자동연결 기능 필요해요ㅜㅜ,"집이 가로로 넓어서 와이파이를 거실쪽 한개, 거실 정반대쪽에 한개 총 2개를 사용하는데

로봇청소기, 물걸레에 와이파이를 한개만 연결되더라고요 
핸드폰 와이파이 잡는 것처럼 2개 자동연결할 수 있게 만들어주셨으면 좋겠어요!","와이파이 🥲2개 자동연결 기능 필요해요ㅜㅜ 집이 가로로 넓어서 와이파이를 거실쪽 한개, 거실 정반대쪽에 한개 총 2개를 사용하는데

로봇청소기, 물걸레에 와이파이를 한개만 연결되더라고요 
핸드폰 와이파이 잡는 것처럼 2개 자동연결할 수 있게 만들어주셨으면 좋겠어요!","['와이파이', '개', '자동', '연결', '기능', '필요하다', '집', '가로', '넓다', '와이파이', '거실', '쪽', '개', '거실', '정반대', '쪽', '개', '총', '개', '사용', '로봇청소기', '물걸레', '와이파이', '개', '연결', '핸드폰', '와이파이', '잡다', '개', '자동', '연결하다', '만들다', '좋다']","['와이파이 개 자동 연결 기능 필요해요', '집이 가로로 넓어서 와이파이를 거실 쪽 한 개 거실 정반대 쪽에 한 개 총 개를 사용하는데 로봇청소기 물걸레에 와이파이를 한 개만 연결되더라고요 핸드폰 와이파이 잡는 것처럼 개 자동 연결할 수 있게 만들어주셨으면 좋겠어요']"
월급루팡들아,2021-04-27 20:35:27-07:00,1,1,개같은 새기들이,쓰잘데기 없는거 업데이트 하지말고 그냥 냅둬라 되던거라도 되게,개같은 새기들이 쓰잘데기 없는거 업데이트 하지말고 그냥 냅둬라 되던거라도 되게,"['개', '새끼', '쓸다', '업데이트', '그냥', '놔두다', '되게']",['개 같은 새끼들이 쓸데 없는 거 업데이트하지 말고 그냥 놔둬라 되던 거라도 되게']
Dia1117,2020-03-04 03:36:19-07:00,5,0,두가지만 개선 부탁드립니다!!,"1. 기기별 접속시간이 너무 깁니다. 외부에서 에어컨을 켜려면 1-2분은 기다려야지 로딩 되네요. (세탁기, 에어컨, 건조기)
2. 앱 실행 시 듣던 음악이 끊깁니다. 로딩 사운드 없어도 될 것 같아요! 아니면 음악 끊기지 않게 셋팅도 가능합니다. 

이 두가지 개선 부탁드립니다.","두가지만 개선 부탁드립니다!! 1. 기기별 접속시간이 너무 깁니다. 외부에서 에어컨을 켜려면 1-2분은 기다려야지 로딩 되네요. (세탁기, 에어컨, 건조기)
2. 앱 실행 시 듣던 음악이 끊깁니다. 로딩 사운드 없어도 될 것 같아요! 아니면 음악 끊기지 않게 셋팅도 가능합니다. 

이 두가지 개선 부탁드립니다.","['두', '가지', '개선', '부탁드리다', '기별', '접속', '너무', '기다', '외부', '에어컨', '켜다', '분', '기다리다', '로딩', '세탁기', '에어컨', '건조기', '앱', '실행', '시', '듣다', '음악', '끊기다', '로딩', '사운드', '아니다', '음악', '끊기다', '않다', '세팅', '가능하다', '두', '가지', '개선', '부탁드리다']","['두 가지만 개선 부탁드립니다 기기별 접속 시간이 너무 깁니다', '외부에서 에어컨을 켜려면 분은 기다려야지 로딩 되네요 세탁기 에어컨 건조기 앱 실행 시 듣던 음악이 끊깁니다', '로딩 사운드 없어도 될 것 같아요', '아니면 음악 끊기지 않게 세팅도 가능합니다', '이 두 가지 개선 부탁드립니다']"
사랑하게되실거예요,2020-10-10 00:12:29-07:00,4,0,본인인증,앱 설치 후 간편로그인 하면 회원가입 하라면서 본인인증 창으로 넘어가는데 통신사 선택하고 시작하기 누르면 Pass랑 문자인증 선택도 없이 바로 앱스토어 pass 앱 정보창으로 넘어가는데 그 페이지에서 다운로드가 되는 것도 아니고 직접 앱스토어에서 다운로드 하고 다시 실행해도 pass 앱으로 연결되는 게 아니라 계속 그 앱스토어 창만 보여주고 뭐 어쩌라는 건지 모르겠네요,본인인증 앱 설치 후 간편로그인 하면 회원가입 하라면서 본인인증 창으로 넘어가는데 통신사 선택하고 시작하기 누르면 Pass랑 문자인증 선택도 없이 바로 앱스토어 pass 앱 정보창으로 넘어가는데 그 페이지에서 다운로드가 되는 것도 아니고 직접 앱스토어에서 다운로드 하고 다시 실행해도 pass 앱으로 연결되는 게 아니라 계속 그 앱스토어 창만 보여주고 뭐 어쩌라는 건지 모르겠네요,"['본인', '인증', '앱', '설치', '간편', '로그인', '회원', '가입', '하라', '면서', '본인', '인증', '창', '넘어가다', '통신사', '선택', '시작', '누르다', 'Pass', '문자', '인증', '선택', '없이', '앱스토어', 'pass', '앱', '정보', '창', '넘어가다', '페이지', '다운로드', '아니다', '직접', '앱스토어', '다운로드', '다시', '실행', 'pass', '앱', '연결', '게', '아니다', '계속', '앱스토어', '창', '보여주다', '뭐', '어쩌', '건지다', '모르다']",['본인인증 앱 설치 후 간편 로그인하면 회원가입 하라면서 본인인증 창으로 넘어가는데 통신사 선택하고 시작하기 누르면 Pass랑 문자 인증 선택도 없이 바로 앱스토어 pass 앱 정보 창으로 넘어가는데 그 페이지에서 다운로드가 되는 것도 아니고 직접 앱스토어에서 다운로드하고 다시 실행해도 pass 앱으로 연결되는 게 아니라 계속 그 앱스토어 창만 보여주고 뭐 어쩌라는 건지 모르겠네요']
alli.s.w,2018-03-29 18:18:31-07:00,1,1,세탁기 리모컨 기능 좀 제대로 넣어주세요!,"아니 무슨 와이파이 리모컨 기능이 되는 것 처럼 광고하고 돈도 더 받아놓고 실제로는 모니터링 밖에 안되면 이게 무슨 소용입니까..
실제 앱을 통해 원격으로 제품 전원을 껏다 켰다 할수 있고 제품을 실행 정지 등 작동할 수 있게 해줘야 제대로 된 와이파이 컨트롤 기능인거 아닌가요? 
세탁기에 직접 가서 전원 누르고 원격 버튼 눌러야만 앱을 쓸 수 있으면 그게 뭔 원격이야... 장난하나..
이건 뭐 무늬만 그럴싸하고 소비자 기만이나 다름없어요...","세탁기 리모컨 기능 좀 제대로 넣어주세요! 아니 무슨 와이파이 리모컨 기능이 되는 것 처럼 광고하고 돈도 더 받아놓고 실제로는 모니터링 밖에 안되면 이게 무슨 소용입니까..
실제 앱을 통해 원격으로 제품 전원을 껏다 켰다 할수 있고 제품을 실행 정지 등 작동할 수 있게 해줘야 제대로 된 와이파이 컨트롤 기능인거 아닌가요? 
세탁기에 직접 가서 전원 누르고 원격 버튼 눌러야만 앱을 쓸 수 있으면 그게 뭔 원격이야... 장난하나..
이건 뭐 무늬만 그럴싸하고 소비자 기만이나 다름없어요...","['세탁기', '리모컨', '기능', '제대로', '넣다', '아니다', '와이파이', '리모컨', '기능', '광고', '돈', '더', '받다', '실제', '모니터링', '소용', '입', '실제', '앱', '통해', '원격', '제품', '전원', '끄다', '켜다', '제품', '실행', '정지', '작동', '해주다', '제대로', '와이파이', '컨트롤', '기능', '아니다', '세탁기', '직접', '가다', '전원', '누르다', '원격', '버튼', '누르다', '앱', '쓸다', '그게', '원격', '장난', '이건', '뭐', '무늬', '그렇다', '싸하다', '소비자', '기만', '다름없다']","['세탁기 리모컨 기능 좀 제대로 넣어주세요', '아니 무슨 와이파이 리모컨 기능이 되는 것처럼 광고하고 돈도 더 받아놓고 실제로는 모니터링 밖에 안되면 이게 무슨 소용입니까 실제 앱을 통해 원격으로 제품 전원을 껐다 켰다 할 수 있고 제품을 실행 정지 등 작동할 수 있게 해줘야 제대로 된 와이파이 컨트롤 기능인 거 아닌가요 세탁기에 직접 가서 전원 누르고 원격 버튼 눌러야만 앱을 쓸 수 있으면 그게 뭔 원격이야 장난 하나이건 뭐 무늬만 그럴싸하고 소비자 기만이나 다름없어요']"
