,Text,Label,text_tokenized,text_tokenized2
3759,오늘 외출하기 위해 화장을 했는데 남편이 웃어서 부끄러웠어.,당황,"['오늘', '외출', '하다', '위해', '화장', '하다', '남편', '웃다', '부끄럽다']","['오늘', '외출', '위해', '화장', '남편', '웃다', '부끄럽다']"
3760,매일 하루를 무기력하게 보내고 있을 바에 빨리 세상을 뜨는 것이 나을 것 같아.,슬픔,"['매일', '하루', '무기', '하다', '보내다', '있다', '바', '빨리', '세상', '뜨다', '것', '나다', '것', '같다']","['매일', '하루', '무기', '보내다', '바', '빨리', '세상', '뜨다', '나다']"
3761,노후 자금 준비로 성가셔. 단순한 방법은 없니?,분노,"['노후', '자금', '준비', '성가시다', '단순하다', '방법', '없다']","['노후', '자금', '준비', '성가시다', '단순하다', '방법']"
3762,노후 준비를 어떻게 해야 할지 몰라 누구에게 물어보려니 부끄럽네.,당황,"['노후', '준비', '어떻다', '하다', '하다', '모르다', '누구', '물어보다', '부끄럽다']","['노후', '준비', '어떻다', '모르다', '물어보다', '부끄럽다']"
3763,계속되는 구직 활동에 부모님은 나를 항상 응원해 주실 줄 알았는데 아니었어.,슬픔,"['계속', '되다', '구직', '활동', '부모님', '나르다', '항상', '응원', '하다', '줄다', '줄', '알다', '아니다']","['계속', '구직', '활동', '부모님', '나르다', '항상', '응원', '줄다', '알다', '아니다']"
3764,건강이 안 좋아서 기분이 짜증나.,분노,"['건강', '안', '좋다', '기분', '짜증나다']","['건강', '좋다', '기분', '짜증나다']"
3765,내 아내가 다른 남자를 만나는 것을 봤어. 나 정말 마음의 상처가 심해졌어.,상처,"['내', '아내', '다른', '남자', '만나다', '것', '보다', '나', '정말', '마음', '상처', '심해지다']","['아내', '남자', '만나다', '보다', '정말', '마음', '상처', '심해지다']"
3766,딸이 임용고시에 합격했어.,기쁨,"['딸', '임용고시', '합격', '하다']","['딸', '임용고시', '합격']"
3767,병원비가 급하게 필요해 서울까지 딸을 만나러 갔는데 매몰차게 거절하는 걸 보고 혐오스러웠어.,당황,"['병원', '비', '급하다', '필요하다', '서울', '딸', '만나다', '가다', '매몰', '차다', '거절', '하다', '걸', '보고', '혐오', '스럽다']","['병원', '비', '급하다', '필요하다', '서울', '딸', '만나다', '가다', '매몰', '차다', '거절', '보고', '혐오', '스럽다']"
3768,쌍둥이 동생과 함께 학교에 다니는데 동생의 성적이 훨씬 잘 나와서 속상해.,분노,"['쌍둥이', '동생', '함께', '학교', '다니다', '동생', '성적', '훨씬', '자다', '나오다', '속상하다']","['쌍둥이', '동생', '학교', '다니다', '동생', '성적', '자다', '나오다', '속상하다']"
3769,최근 친구가 창업한 회사가 잘 나가는데 예전에 동업 제안을 했을 때 거절했던 게 후회돼.,슬픔,"['최근', '친구', '창업', '회사', '자다', '나가다', '예전', '동업', '제안', '하다', '때', '거절', '하다', '게', '후회', '돼다']","['최근', '친구', '창업', '회사', '자다', '나가다', '예전', '동업', '제안', '거절', '후회']"
3770,네일아트 하는 내 취미를 이해 안 해주고 엄마는 맨날 공부만 하라 그래서 너무 화나.,분노,"['네일아트', '하다', '내', '취미', '이해', '안', '해주다', '엄마', '맨날', '공부', '하라', '그래서', '너무', '화나다']","['네일아트', '취미', '이해', '엄마', '맨날', '공부', '화나다']"
3771,노안에 좋다고 루테인을 꾸준히 먹었는데 효과가 없어. 배신당한 것 같고 돈이 아깝네.,상처,"['노안', '좋다', '루테인', '꾸준하다', '먹다', '효과', '없다', '배신', '것', '같다', '돈', '아깝다']","['노안', '좋다', '루테인', '꾸준하다', '먹다', '효과', '배신', '돈', '아깝다']"
3772,좋은 선생님이라고 생각했는데 결국엔 성적 압박만 줘.,슬픔,"['좋다', '선생님', '생각', '하다', '결국', '성적', '압박', '주다']","['좋다', '선생님', '생각', '성적', '압박', '주다']"
3773,주식으로 돈을 따려고 했는데 돈을 잃어버리고 말았어.,분노,"['주식', '돈', '따다', '하다', '돈', '잃어버리다', '말다']","['주식', '돈', '따다', '돈', '잃어버리다', '말다']"
3774,나 오늘 선생님한테 감사하려고 해.,기쁨,"['나', '오늘', '선생님', '감사하다', '해']","['오늘', '선생님', '감사하다']"
3775,다시는 직장으로 돌아가고 싶지 않아.,불안,"['다시다', '직장', '돌아가다', '싶다', '않다']","['다시다', '직장', '돌아가다', '싶다', '않다']"
3776,오늘은 정말 기쁜 하루였어.,기쁨,"['오늘', '정말', '기쁘다', '하루', '이다']","['오늘', '정말', '기쁘다', '하루']"
3777,직장 다니는 게 꼭 서바이벌 같아.,슬픔,"['직장', '다니다', '게', '꼭', '서바이벌', '같다']","['직장', '다니다', '서바이벌']"
3778,열심히 공부했는데 성적이 안 나와서 슬퍼.,당황,"['열심히', '공부', '하다', '성적', '안', '나오다', '슬프다']","['열심히', '공부', '성적', '나오다', '슬프다']"
3779,친구들이 나랑 옆 반 친구 이름이 비슷해서 자꾸 헷갈려해 그래서 잘못 부르는 경우가 많은데 귀찮고 짜증 나.,분노,"['친구', '나', '옆', '반', '친구', '이름', '비슷하다', '자꾸', '헷갈리다', '해', '그래서', '잘못', '부르다', '경우', '많다', '귀찮다', '짜증', '나']","['친구', '옆', '반', '친구', '이름', '자꾸', '헷갈리다', '잘못', '부르다', '경우', '많다', '귀찮다', '짜증']"
3780,나 지금 완전히 멘붕이야.,상처,"['나', '지금', '완전하다', '멘붕']","['지금', '완전하다', '멘붕']"
3781,남편이 나만 두고 먼저 세상을 떠나서 너무 외롭고 우울해.,슬픔,"['남편', '나', '두다', '먼저', '세상', '떠나다', '너무', '외', '우울하다']","['남편', '두다', '먼저', '세상', '떠나다', '우울하다']"
3782,내 가족이 너무 부끄러워.,당황,"['내', '가족', '너무', '부끄럽다']","['가족', '부끄럽다']"
3783,나만 동기들과 다른 부서를 배정 받아서 슬퍼.,불안,"['나', '동기', '다른', '부서', '배정', '받다', '슬프다']","['동기', '부서', '배정', '받다', '슬프다']"
3784,오늘 고혈압과 당뇨로 병원에 갔다왔어. 평생 약을 먹어야한다니 너무 힘겹고 지치네.,불안,"['오늘', '고혈압', '당뇨', '병원', '가다', '오다', '평생', '약', '먹다', '야하다', '너무', '힘겹다', '지치다']","['오늘', '고혈압', '당뇨', '병원', '가다', '오다', '평생', '약', '먹다', '야하다', '힘겹다', '지치다']"
3785,내가 하고 싶은 진로가 있었는데 감사하게도 엄마가 응원해주신대.,기쁨,"['내', '하다', '싶다', '진로', '있다', '감사하다', '엄마', '응원', '해주다']","['싶다', '진로', '감사하다', '엄마', '응원']"
3786,잘해주지 못 했는데도 착하게 자라준 딸에게 고마워.,기쁨,"['잘해주다', '못', '하다', '착하다', '자라다', '딸', '고맙다']","['잘해주다', '착하다', '자라다', '딸', '고맙다']"
3787,나는 우리 기업이 이 산업에서 국내 최고라고 믿어.,기쁨,"['나', '우리', '기업', '이', '산업', '국내', '최고', '믿다']","['기업', '산업', '국내', '최고', '믿다']"
3788,내 친한 친구는 처음 만나는 사람들에게는 부자이고 큰 사업을 하는 것처럼 말하고 다녀.,당황,"['내', '친하다', '친구', '처음', '만나다', '사람', '부자', '크다', '사업', '하다', '것', '말', '다니다']","['친하다', '친구', '처음', '만나다', '사람', '부자', '크다', '사업', '말', '다니다']"
3789,어차피 죽을 텐데 왜 사는지 모르겠어.,불안,"['어차피', '죽', '왜', '살다', '모르다']","['어차피', '죽', '살다', '모르다']"
3790,이제 곧 내 생일인데 자식 중 누구도 얘기를 꺼내지 않아서 화가 나.,분노,"['이제', '곧', '내', '생일', '자식', '중', '누구', '얘기', '꺼내다', '않다', '화가', '나']","['이제', '생일', '자식', '얘기', '꺼내다', '않다', '화가']"
3791,회사 상사가 개인적인 일을 너무 시켜서 너무 성가셔.,분노,"['회사', '상사', '개인', '일', '너무', '시키다', '너무', '성가시다']","['회사', '상사', '개인', '성가시다']"
3792,윗사람의 전폭적인 지지와 신뢰로 일이 잘 풀려. 참 기분이 좋네.,기쁨,"['윗사람', '폭', '지지', '신뢰', '자다', '풀다', '차다', '기분', '좋다']","['윗사람', '폭', '지지', '신뢰', '자다', '풀다', '차다', '기분', '좋다']"
3793,부끄럽게 남편은 애들 있는 데에서 뽀뽀를 하려고 해.,당황,"['부끄럽다', '남편', '애', '있다', '데', '뽀뽀', '하다', '해']","['부끄럽다', '남편', '애', '뽀뽀']"
3794,내 빚 때문에 고생하는 자식들을 보면 너무 미안함이 들고 슬퍼.,슬픔,"['내', '빚', '때문', '고생', '하다', '자식', '보다', '너무', '미안하다', '들다', '슬프다']","['빚', '때문', '고생', '자식', '보다', '미안하다', '들다', '슬프다']"
3795,나 오늘 회사에서 대형 사고 쳤어. 내일 출근하기가 너무 무섭다.,당황,"['나', '오늘', '회사', '대형', '사고', '치다', '내일', '출근', '하다', '너무', '무섭다']","['오늘', '회사', '대형', '사고', '치다', '내일', '출근', '무섭다']"
3796,친구가 새로 생겼어.,기쁨,"['친구', '새롭다', '생기다']","['친구', '새롭다', '생기다']"
3797,많지도 않은 내 수술비를 두고 자식들끼리 사이가 틀어지는 걸 보니 속이 터져.,분노,"['많다', '않다', '내', '수술', '비', '두다', '자식', '끼리', '사이', '틀어지다', '걸', '보다', '속이다', '터지다']","['많다', '않다', '수술', '비', '두다', '자식', '끼리', '사이', '틀어지다', '보다', '속이다', '터지다']"
3798,오늘 너무 억울했던게 그냥 공부만 하던 나를 왕따 주동자로 몰고 가더라.,상처,"['오늘', '너무', '억울하다', '그냥', '공부', '하다', '나르다', '왕따', '자로', '몰다', '가다']","['오늘', '억울하다', '그냥', '공부', '나르다', '왕따', '자로', '몰다', '가다']"
3799,복지관에서 구하는 시니어 모델에 뽑혔어. 기분 좋아.,기쁨,"['복지관', '구', '하다', '시니어', '모델', '뽑히다', '기분', '좋다']","['복지관', '시니어', '모델', '뽑히다', '기분', '좋다']"
3800,가족들이 나를 믿어줬는데 기대에 미치지 못해서 슬퍼.,슬픔,"['가족', '나르다', '믿다', '주다', '기대', '미치다', '하다', '슬프다']","['가족', '나르다', '믿다', '주다', '기대', '미치다', '슬프다']"
3801,혹시나 우리 가족들이 나중에 암에 걸리면 치료비를 감당할 수 있을지 모르겠어.,불안,"['혹시', '우리', '가족', '나중', '암', '걸리다', '치료', '비', '감당', '하다', '수', '있다', '모르다']","['가족', '나중', '암', '걸리다', '치료', '비', '감당', '모르다']"
3802,만족스러운 일이 있었어.,기쁨,"['만족스럽다', '있다']",['만족스럽다']
3803,모든 게 다 귀찮아.,분노,"['모든', '게', '다', '귀찮다']","['모든', '귀찮다']"
3804,좋아하는 직장 상사분이 생겼어.,불안,"['좋아하다', '직장', '상사', '생기다']","['좋아하다', '직장', '상사', '생기다']"
3805,내 아들은 어떻게 중풍을 앓고 있는 나한테 돈 달라고 하는지.,상처,"['내', '아들', '어떻다', '중풍', '앓다', '있다', '나', '돈', '달라', '하다']","['아들', '어떻다', '중풍', '앓다', '돈', '달라']"
3806,백수생활이 길어지다 보니 자존감이 떨어지고 있어.,상처,"['생활', '길어지다', '보다', '자존감', '떨어지다', '있다']","['생활', '길어지다', '보다', '자존감', '떨어지다']"
3807,나 오늘 학교에서 너무 당황했어.,당황,"['나', '오늘', '학교', '너무', '당황', '하다']","['오늘', '학교', '당황']"
3808,여자 아이돌이나 보며 침 흘리고 있는 내가 한심해.,당황,"['여자', '아이돌', '보다', '침', '흘리다', '있다', '내', '한심하다']","['여자', '아이돌', '보다', '침', '흘리다', '한심하다']"
3809,직장 생활 육 개월 차인데 너무 힘들어. 사회생활이 이렇게 외로운 건가라는 생각도 들어.,당황,"['직장', '생활', '육', '개월', '차', '너무', '힘들다', '사회생활', '이렇게', '외롭다', '건가', '생각', '들다']","['직장', '생활', '개월', '차', '힘들다', '사회생활', '이렇게', '외롭다', '생각', '들다']"
3810,자식이라고 부모한테 의지만 하니 너무 성가셔.,분노,"['자식', '부모', '의지', '하니', '너무', '성가시다']","['자식', '부모', '의지', '성가시다']"
3811,임신인 줄 알고 좋아했는데 상상임신이래. 너무 슬퍼.,슬픔,"['임신', '줄', '알', '좋아하다', '상상임신', '너무', '슬프다']","['임신', '알', '좋아하다', '상상임신', '슬프다']"
3812,배우자가 씀씀이가 과하다 보니 재정에 많은 빈틈이 나타나. 앞으로 은퇴와 노후 준비가 걱정이 되네.,불안,"['배우자', '씀씀이', '과', '하다', '보다', '재정', '많다', '빈틈', '나타나다', '앞', '은퇴', '노후', '준비', '걱정', '되다']","['배우자', '씀씀이', '보다', '재정', '많다', '빈틈', '나타나다', '은퇴', '노후', '준비', '걱정']"
3813,부모님은 돌아가셨고 남편은 일하느라 나 혼자 아이를 출산했어. 너무 슬프다.,상처,"['부모님', '돌아가다', '남편', '일', '하다', '나', '혼자', '아이', '출산', '하다', '너무', '슬프다']","['부모님', '돌아가다', '남편', '출산', '슬프다']"
3814,집이 재미가 없어 애들과 아내가 자기들끼리 놀아.,상처,"['집', '재미', '없다', '애', '아내', '자기', '끼리', '놀다']","['집', '재미', '애', '아내', '끼리', '놀다']"
3815,엄마는 밖에서는 천사처럼 행동하면서 집에만 오면 누나와 나에게 함부로 대해.,분노,"['엄마', '밖', '천사처럼', '행동', '하다', '집', '오다', '누나', '나', '함부로', '대해']","['엄마', '밖', '천사처럼', '행동', '집', '오다', '누나', '함부로', '대해']"
3816,요즘 야근이 많아서 피곤해.,불안,"['요즘', '야근', '많다', '피곤하다']","['요즘', '야근', '많다', '피곤하다']"
3817,교수님이 나 혼자 연구실에서 겉도는 것 같다며 동기들과 좀 더 어울리라는 피드백을 주셨어.,기쁨,"['교수', '나', '혼자', '연구실', '겉도', '것', '같다', '동기', '좀', '더', '어울리다', '피드백', '주다']","['교수', '연구실', '겉도', '동기', '어울리다', '피드백', '주다']"
3818,내가 결혼을 왜 했는지 모르겠어.,불안,"['내', '결혼', '왜', '하다', '모르다']","['결혼', '모르다']"
3819,어떻게 자식이라는 녀석들이 내가 두 눈 벌겋게 뜨고 있는데 유산 분배 얘기를 나눌 수 있지?,슬픔,"['어떻다', '자식', '녀석', '내', '두', '눈', '벌겋다', '뜨다', '있다', '유산', '분배', '얘기', '나누다', '수', '있다']","['어떻다', '자식', '녀석', '눈', '벌겋다', '뜨다', '유산', '분배', '얘기', '나누다']"
3820,위암으로 죽을 뻔한 친구가 건강하게 우리 집에 찾아왔어.,기쁨,"['위암', '죽', '뻔하다', '친구', '건강하다', '우리', '집', '찾아오다']","['위암', '죽', '뻔하다', '친구', '건강하다', '집', '찾아오다']"
3821,자식들 볼 낯이 없네.,당황,"['자식', '볼', '낯', '없다']","['자식', '낯']"
3822,엄마한테 화냈던 것이 너무 후회돼.,슬픔,"['엄마', '화', '내다', '것', '너무', '후회', '돼다']","['엄마', '화', '내다', '후회']"
3823,내 여자 친구가 나 몰래 다른 남자와 술을 마시고 있더라. 너무 충격적이야.,상처,"['내', '여자', '친구', '나', '몰래', '다른', '남자', '술', '말다', '있다', '너무', '충격']","['여자', '친구', '몰래', '남자', '술', '말다', '충격']"
3824,돈이 없어서 친구 장례식에 부조도 많이 못 해주고 미안해 죽겠어.,당황,"['돈', '없다', '친구', '장례식', '부조', '많이', '못', '해주다', '미안하다', '죽다']","['돈', '친구', '장례식', '부조', '많이', '미안하다', '죽다']"
3825,노인이 되어서 만성 질환이 생기니 정말 걱정되네.,불안,"['노인', '되어다', '만성', '질환', '생기다', '정말', '걱정', '되다']","['노인', '만성', '질환', '생기다', '정말', '걱정']"
3826,학교에서 괴롭힘을 당하는데 주위에 그 누구도 날 도와주지 않는 현실이 구역질이 나.,분노,"['학교', '괴롭힘', '당하다', '주위', '그', '누구', '날', '도와주다', '않다', '현실', '구역질', '나']","['학교', '괴롭힘', '당하다', '주위', '도와주다', '않다', '현실', '구역질']"
3827,의사 말이 내가 더 이상 가망이 없다더군. 이거 순 돌팔이 아니야?,분노,"['의사', '말', '내', '더', '이상', '가망', '없다', '거', '순', '돌', '팔이', '아니다']","['의사', '말', '가망', '순', '돌', '팔이', '아니다']"
3828,나는 가족과 함께 있어도 행복하지 않아서 슬프고 우울해.,슬픔,"['나', '가족', '함께', '있다', '행복하다', '않다', '슬프다', '우울하다']","['가족', '행복하다', '않다', '슬프다', '우울하다']"
3829,와이프가 너무 고생이야.,기쁨,"['와이프', '너무', '고생']","['와이프', '고생']"
3830,오늘 회사 입사 첫날이었는데 말을 한마디도 못 했어. 아무도 말을 걸어주지 않았거든.,슬픔,"['오늘', '회사', '입사', '첫날', '이다', '말', '한마디', '못', '하다', '아무', '말', '걸다', '않다']","['오늘', '회사', '입사', '첫날', '말', '아무', '말', '걸다', '않다']"
3831,옆집 박 씨는 나에게 도움을 많이 주었어. 고마운 사람이야.,기쁨,"['옆집', '박', '씨', '나', '도움', '많이', '주다', '고맙다', '사람']","['옆집', '박', '씨', '도움', '많이', '주다', '고맙다', '사람']"
3832,나의 고민을 털어놓을 친구가 없어서 너무 외로워.,당황,"['나', '고민', '털다', '친구', '없다', '너무', '외로워']","['고민', '털다', '친구', '외로워']"
3833,꼭 이렇게 아등바등 살아야만 할까 싶고 우울하다. 돈 얘기하다 친구들과 싸웠어.,상처,"['꼭', '이렇게', '아등바등', '살다', '하다', '싶다', '우울하다', '돈', '얘기', '하다', '친구', '싸우다']","['이렇게', '아등바등', '살다', '싶다', '우울하다', '돈', '얘기', '친구', '싸우다']"
3834,마누라나 아이와의 불편한 관계가 지속돼서 두려워 죽겠어.,불안,"['마누라', '아이', '불편하다', '관계', '지속', '돼다', '두렵다', '죽다']","['마누라', '불편하다', '관계', '지속', '두렵다', '죽다']"
3835,친구가 발표할 때 실수해서 혹시나 점수가 깎이지 않을까 조마조마해.,불안,"['친구', '발표', '하다', '때', '실수', '하다', '혹시', '점수', '깎다', '않다', '조마조마하다']","['친구', '발표', '실수', '점수', '깎다', '않다', '조마조마하다']"
3836,내가 운영하는 회사에서 중책을 맡고 있던 직원이 갑작스럽게 사표를 냈어.,당황,"['내', '운영', '하다', '회사', '중책', '맡다', '있다', '직원', '갑작스럽다', '사표', '내다']","['운영', '회사', '중책', '맡다', '직원', '갑작스럽다', '사표', '내다']"
3837,부모님이 나랑 언니랑 차별해. 나 너무 힘들고 짜증이 나.,분노,"['부모님', '나', '언니', '차별', '하다', '나', '너무', '힘들다', '짜증', '나']","['부모님', '언니', '차별', '힘들다', '짜증']"
3838,아들이 집에 얹혀산다고 월세 내라는데 얼마나 어이없던지. 너무 화가 나.,분노,"['아들', '집', '얹혀살다', '월세', '내다', '얼마나', '어이없다', '너무', '화가', '나']","['아들', '집', '얹혀살다', '월세', '내다', '어이없다', '화가']"
3839,그동안 나는 나 자신보다 내 남편의 건강을 더 챙겼어.,분노,"['그동안', '나', '나', '자신', '내', '남편', '건강', '더', '챙기다']","['그동안', '남편', '건강', '챙기다']"
3840,대학교 수시에 떨어졌어.,슬픔,"['대학교', '수시', '떨어지다']","['대학교', '수시', '떨어지다']"
3841,친구를 믿고 주식을 투자했는데 자꾸 문제가 발생해서 불안해.,불안,"['친구', '믿다', '주식', '투자', '하다', '자꾸', '문제', '발생', '하다', '불안하다']","['친구', '믿다', '주식', '투자', '자꾸', '문제', '발생', '불안하다']"
3842,어제까지 크게 싸우던 부모님이 화해를 했어. 다행이야.,기쁨,"['어제', '크게', '싸우다', '부모님', '화해', '하다', '다행']","['어제', '크게', '싸우다', '부모님', '화해', '다행']"
3843,명절에 가면 어른들이 물어 봐. 취업은 어디로 했는지 말이야.,분노,"['명절', '가면', '어른', '물어', '보다', '취업', '어디', '하다', '말']","['명절', '가면', '어른', '물어', '보다', '취업', '말']"
3844,대기업 회사에 취직시켜준다고 했는데 알고 보니 취업 사기였어. 배신당한 기분이야.,상처,"['대기업', '회사', '취직', '시', '켜다', '하다', '알', '보다', '취업', '사다', '배신', '기분']","['대기업', '회사', '취직', '켜다', '알', '보다', '취업', '사다', '배신', '기분']"
3845,요즘 마스크 쓰고 운동하는 게 힘들어.,분노,"['요즘', '마스크', '쓰다', '운동', '하다', '게', '힘들다']","['요즘', '마스크', '쓰다', '운동', '힘들다']"
3846,인턴으로 일하고 있는데 여기 분위기가 너무 좋고 편해. 다행이야.,기쁨,"['인턴', '일', '있다', '여기', '분위기', '너무', '좋다', '편하다', '다행']","['인턴', '분위기', '좋다', '편하다', '다행']"
3847,내 친구가 연애하는 데 정말 보기가 싫어.,당황,"['내', '친구', '연애', '하다', '데', '정말', '보기', '싫다']","['친구', '연애', '정말', '보기', '싫다']"
3848,내 자식들은 절대로 나를 요양병원에 보내지 않을 거야. 내가 큰 병에 걸리게 되더라도.,기쁨,"['내', '자식', '절대로', '나르다', '병원', '보내다', '않다', '내', '크다', '병', '걸리다', '되다']","['자식', '절대로', '나르다', '병원', '보내다', '않다', '크다', '병', '걸리다']"
3849,우리가 사랑하는 것에 대해 비난 받을 이유가 없다고 생각해. 이런 상황이 너무 억울해.,상처,"['우리', '사랑', '하다', '것', '대해', '비난', '받다', '이유', '없다', '생각', '하다', '이렇다', '상황', '너무', '억울하다']","['사랑', '대해', '비난', '받다', '이유', '생각', '이렇다', '상황', '억울하다']"
3850,회사를 위해서 다른 동료보다 더 희생하면서 일했는데 지금 현재 남은 것은 고혈압과 명예퇴직뿐이야.,상처,"['회사', '위해', '다른', '동료', '더', '희생', '하다', '일', '하다', '지금', '현재', '남다', '것', '고혈압', '명예퇴직']","['회사', '위해', '동료', '희생', '지금', '현재', '남다', '고혈압', '명예퇴직']"
3851,내가 학교폭력 당할 때 방관만 하던 친구들이 날 도와주었어. 한편으론 두렵지만 너무 행복해.,슬픔,"['내', '학교폭력', '당하다', '때', '방관', '하다', '친구', '날', '도와주다', '한편', '두렵다', '너무', '행복하다']","['학교폭력', '당하다', '방관', '친구', '도와주다', '한편', '두렵다', '행복하다']"
3852,건강에 자신 있던 내가 학교 안전 지킴이도 못하고 있으니 정말 어이가 없네.,분노,"['건강', '자신', '있다', '내', '학교', '안전', '지킴', '못', '있다', '정말', '어이', '없다']","['건강', '학교', '안전', '지킴', '정말']"
3853,나는 해외여행을 가본 적이 없는데 친구들이 자기들이 다녀온 해외여행 이야기를 할 때면 괜히 질투가 나.,상처,"['나', '해외여행', '가보다', '적', '없다', '친구', '자기', '다녀오다', '해외여행', '이야기', '하다', '때', '괜히', '질투', '나']","['해외여행', '가보다', '친구', '다녀오다', '해외여행', '이야기', '괜히', '질투']"
3854,병원에서 건강검진 결과가 나왔는데 나 당뇨래.,슬픔,"['병원', '건강검진', '결과', '나오다', '나', '당뇨']","['병원', '건강검진', '결과', '나오다', '당뇨']"
3855,직장 동료가 내 험담을 하는 것을 우연히 들었어.,상처,"['직장', '동료', '내', '험담', '하다', '것', '우연히', '들다']","['직장', '동료', '험담', '우연히', '들다']"
3856,나 대학교 가야겠지?,불안,"['나', '대학교', '가다']","['대학교', '가다']"
3857,우리 팀의 실적이 일등인건 확실하기 때문에 느긋하게 결과를 기다리고 있는 중이야.,기쁨,"['우리', '팀', '실적', '일등', '건', '확실하다', '때문', '느긋하다', '결과', '기다리다', '있다', '중이']","['팀', '실적', '일등', '확실하다', '때문', '느긋하다', '결과', '기다리다', '중이']"
3858,내 친구는 신입생 환영회에서 친구들을 벌써 여러 명 사귀었는데 나는 말조차 못 꺼냈어.,불안,"['내', '친구', '신입생', '환영', '회', '친구', '벌써', '여러', '명', '사귀다', '나', '말', '못', '꺼내다']","['친구', '신입생', '환영', '회', '친구', '벌써', '여러', '명', '사귀다', '말', '꺼내다']"
3859,운동하러 나가기 귀찮네.,분노,"['운동', '하다', '나가다', '귀찮다']","['운동', '나가다', '귀찮다']"
3860,이번에 새로운 친구가 생겼어! 나 그동안 친구가 거의 없어서 외로웠거든.,기쁨,"['이번', '새롭다', '친구', '생기다', '나', '그동안', '친구', '거의', '없다', '외롭다']","['새롭다', '친구', '생기다', '그동안', '친구', '외롭다']"
3861,같이 공부했던 친구가 원하는 회사에 합격했다고 연락이 왔어.,당황,"['같이', '공부', '하다', '친구', '원하다', '회사', '합격', '하다', '연락', '오다']","['공부', '친구', '원하다', '회사', '합격', '연락', '오다']"
3862,내가 따돌림을 당할까 봐 걱정돼.,불안,"['내', '따돌림', '당하다', '보다', '걱정', '돼다']","['따돌림', '당하다', '보다', '걱정']"
3863,내가 요즘 건강이 많이 안좋아져서 걱정이 많아.,불안,"['내', '요즘', '건강', '많이', '안좋다', '걱정', '많다']","['요즘', '건강', '많이', '안좋다', '걱정', '많다']"
3864,아버지가 나한테 토지 하나를 물려주셨는데 정말 큰 도움이 될 것 같아서 아버지께 감사하다고 해야겠어.,기쁨,"['아버지', '나', '토지', '하나', '물리다', '정말', '크다', '도움', '되다', '것', '같다', '아버지', '감사하다', '하다']","['아버지', '토지', '물리다', '정말', '크다', '도움', '아버지', '감사하다']"
3865,딸만 둘을 낳는 바람에 집안에서 나 혼자 남자가 되어서 고립된 기분이야.,당황,"['딸', '둘', '낳다', '바람', '집안', '나', '혼자', '남자', '되어다', '고립', '되다', '기분']","['딸', '낳다', '바람', '집안', '남자', '고립', '기분']"
3866,남들은 다 지원해주는 것들을 나는 딸한테 해주지 못해서 미안하네.,슬픔,"['남', '다', '지원', '해주다', '것', '나', '딸', '해주다', '하다', '미안하다']","['남', '지원', '딸', '미안하다']"
3867,큰 애가 서울대에 합격했어. 나 지금 너무 흥분돼.,기쁨,"['크다', '애가', '서울대', '합격', '하다', '나', '지금', '너무', '흥분', '돼다']","['크다', '애가', '서울대', '합격', '지금', '흥분']"
3868,요즘 매일이 무기력하고 힘들어서 병원에 갔더니 글쎄 만성피로라 그러네.,상처,"['요즘', '매일', '무기', '힘들다', '병원', '가다', '글쎄', '피로', '그렇다']","['요즘', '매일', '무기', '힘들다', '병원', '가다', '글쎄', '피로', '그렇다']"
3869,혼자 산골짜기 요양원에 와있으니 외롭고 세상과 단절된 느낌이야.,당황,"['혼자', '산', '골짜기', '요양원', '오다', '외', '세상', '단절', '되다', '느낌']","['산', '골짜기', '요양원', '오다', '세상', '단절', '느낌']"
3870,오늘 학교에서 기분 나쁜 일이 있었어.,상처,"['오늘', '학교', '기분', '나쁘다', '있다']","['오늘', '학교', '기분', '나쁘다']"
3871,마을 이장이 아파서 삼 주째 회관에 나오지 않고 있지만 다음 주면 건강한 모습으로 나타날 거야.,기쁨,"['마을', '이장', '아프다', '삼', '주', '회관', '나오다', '않다', '있다', '다음', '주다', '건강하다', '모습', '나타나다']","['마을', '이장', '아프다', '주', '회관', '나오다', '않다', '주다', '건강하다', '모습', '나타나다']"
3872,우연히 산 로또가 당첨되어 아내와 편한 노후를 보낼 생각에 기뻐.,기쁨,"['우연히', '산', '로또', '당첨', '되어다', '아내', '편하다', '노후', '보내다', '생각', '기쁘다']","['우연히', '산', '로또', '당첨', '아내', '편하다', '노후', '보내다', '생각', '기쁘다']"
3873,남자 친구가 갑자기 결혼 얘기를 했어. 너무 혼란스러워.,불안,"['남자', '친구', '갑자기', '결혼', '얘기', '하다', '너무', '혼란', '스럽다']","['남자', '친구', '갑자기', '결혼', '얘기', '혼란', '스럽다']"
3874,보이스피싱을 당해서 너무 당황스러워.,슬픔,"['보이스피싱', '당하다', '너무', '당황', '스럽다']","['보이스피싱', '당하다', '당황', '스럽다']"
3875,돈도 많이 벌어 놨겠다 이제 사고 싶은 거 다 사면서 노후를 만끽할 거야.,기쁨,"['돈', '많이', '벌다', '놨겠다', '이제', '사고', '싶다', '거', '다', '사면', '노후', '만끽', '하다']","['돈', '많이', '벌다', '놨겠다', '이제', '사고', '싶다', '사면', '노후', '만끽']"
