,Text,Label,text_tokenized,text_tokenized2
15316,요즘 딸이랑 자꾸 엇나가는 것 같아서 슬퍼.,슬픔,"['요즘', '딸', '자꾸', '나가다', '것', '같다', '슬프다']","['요즘', '딸', '자꾸', '나가다', '슬프다']"
15317,은퇴 후에 딱히 해볼 만한 것도 없고 모아놓은 돈도 별로 없어서 큰일이네.,상처,"['은퇴', '후', '딱하다', '해보다', '만', '것', '없다', '모으다', '돈', '별로', '없다', '큰일']","['은퇴', '딱하다', '해보다', '모으다', '돈', '별로', '큰일']"
15318,오늘 사후 체험을 하는데 정말 신기한 감정이 들었어.,상처,"['오늘', '사후', '체험', '하다', '정말', '신기하다', '감정', '들다']","['오늘', '사후', '체험', '정말', '신기하다', '감정', '들다']"
15319,친구가 너무 돈을 아낀다고 타박하니까 기분이 나빠서 말싸움을 좀 했어.,분노,"['친구', '너무', '돈', '아끼다', '박하', '기분', '나쁘다', '말', '싸움', '좀', '하다']","['친구', '돈', '아끼다', '박하', '기분', '나쁘다', '말', '싸움']"
15320,나와 친한 친구가 있는데 요즘 다른 사람과 더 친하게 지내서 질투가 나.,상처,"['나오다', '친하다', '친구', '있다', '요즘', '다른', '사람과', '더', '친하다', '지내다', '질투', '나']","['나오다', '친하다', '친구', '요즘', '사람과', '친하다', '지내다', '질투']"
15321,자식들이 어릴 때와는 달리 이제 내가 몸이 늙고 병드니 내 유산만 챙기려 해서 슬퍼.,슬픔,"['자식', '어리다', '때', '달리', '이제', '내', '몸', '늙다', '병들다', '내', '유산', '챙기다', '하다', '슬프다']","['자식', '어리다', '달리', '이제', '몸', '늙다', '병들다', '유산', '챙기다', '슬프다']"
15322,다들 취업 걱정이 많은데 나는 그냥 느긋하게 기다려 보려고.,기쁨,"['다', '들다', '취업', '걱정', '많다', '나', '그냥', '느긋하다', '기다리다', '보다']","['들다', '취업', '걱정', '많다', '그냥', '느긋하다', '기다리다', '보다']"
15323,부모님의 부탁으로 가해자들과 나는 다른 반이 되었어.,기쁨,"['부모님', '부탁', '가해자', '나', '다른', '반', '되어다']","['부모님', '부탁', '가해자', '반']"
15324,면접에서 계속 떨어지니까 자신감도 떨어지고 항상 너무 불안해.,불안,"['면접', '계속', '떨어지다', '자신감', '떨어지다', '항상', '너무', '불안하다']","['면접', '계속', '떨어지다', '자신감', '떨어지다', '항상', '불안하다']"
15325,분명 상사가 시키는 대로 일을 했는데 업무를 잘못했다면서 혼이 났어.,분노,"['분명', '상사', '시키다', '대로', '일', '하다', '업무', '하다', '혼', '나다']","['분명', '상사', '대로', '업무', '혼', '나다']"
15326,난 이 세상에 쓸모없는 존재야. 그러니 번번이 취업에 실패하는 거라고.,슬픔,"['난', '이', '세상', '쓸모없다', '존재', '그렇다', '번번이', '취업', '실패하다', '거']","['세상', '쓸모없다', '존재', '그렇다', '번번이', '취업', '실패하다']"
15327,연애할 땐 좋았는데 결혼하고 나니 생각했던 거랑 너무 달라.,슬픔,"['연애', '하다', '땐', '좋다', '결혼', '나니', '생각', '하다', '거', '너무', '달라']","['연애', '좋다', '결혼', '나니', '생각', '달라']"
15328,나이를 먹으니 이제 친구들이 편안한 것 같아.,기쁨,"['나이', '먹다', '이제', '친구', '편안하다', '것', '같다']","['나이', '먹다', '이제', '친구', '편안하다']"
15329,엄마가 모르는 남자 차에서 웃으면서 내리는 걸 봤는데 마음이 아파.,슬픔,"['엄마', '모르다', '남자', '차', '웃다', '내리다', '걸', '보다', '마음', '아프다']","['엄마', '모르다', '남자', '차', '웃다', '내리다', '보다', '마음', '아프다']"
15330,언니는 나한테만 뭐라 해.,분노,"['언니', '나', '만', '뭐라다', '해']","['언니', '뭐라다']"
15331,이제 사업도 어느 정도 자리를 잡아서 모든 게 여유가 생겼어.,기쁨,"['이제', '사업', '어느', '정도', '자리', '잡다', '모든', '게', '여유', '생기다']","['이제', '사업', '정도', '자리', '잡다', '모든', '여유', '생기다']"
15332,이번 건강 검진 결과에 기분이 너무 좋아.,기쁨,"['이번', '건강', '검진', '결과', '기분', '너무', '좋다']","['건강', '검진', '결과', '기분', '좋다']"
15333,오늘 내 생일이었는데 딸아이가 케이크하고 카드를 식탁 위에 올려놓았더라고. 해준 것도 없는데 고맙더라고.,기쁨,"['오늘', '내', '생일', '이다', '딸아이', '케이크', '카드', '식탁', '위', '올려놓다', '더', '해주다', '것', '없다', '고맙다', '더']","['오늘', '생일', '딸아이', '케이크', '카드', '식탁', '올려놓다', '고맙다']"
15334,건강을 관리하려고 체중조절을 시작했는데 살이 더 찌니 정말 우울해.,슬픔,"['건강', '관리', '하다', '체중', '조절', '시작', '하다', '살이', '더', '찌다', '정말', '우울하다']","['건강', '관리', '체중', '조절', '시작', '살이', '찌다', '정말', '우울하다']"
15335,어제 친구랑 싸웠는데 오늘 화해했어.,기쁨,"['어제', '친구', '싸우다', '오늘', '화해', '하다']","['어제', '친구', '싸우다', '오늘', '화해']"
15336,친구한테 잘해줘 봐야 소용없어.,슬픔,"['친구', '잘해주다', '보다', '소용없다']","['친구', '잘해주다', '보다', '소용없다']"
15337,반에서 나랑 친하게 지내고 싶어 하는 친구가 없어서 속상해.,당황,"['반', '나', '친하다', '지내다', '싶다', '하다', '친구', '없다', '속상하다']","['반', '친하다', '지내다', '싶다', '친구', '속상하다']"
15338,결혼 반대가 너무 심해서 지금 애인과 결혼이 어려울 것 같은데 결혼에 환멸이 느껴져.,슬픔,"['결혼', '반대', '너무', '심하다', '지금', '애인', '결혼', '어리다', '것', '같다', '결혼', '환멸', '느껴지다']","['결혼', '반대', '심하다', '지금', '애인', '결혼', '어리다', '결혼', '환멸', '느껴지다']"
15339,동네 사람이 나를 의심하고 모욕했어. 진짜 못 참겠네.,기쁨,"['동네', '사람', '나르다', '의심', '모욕', '하다', '진짜', '못', '참다']","['동네', '사람', '나르다', '의심', '모욕', '진짜', '참다']"
15340,사람들과 함께 지내는 게 참 좋다.,기쁨,"['사람', '함께', '지내다', '게', '차다', '좋다']","['사람', '지내다', '차다', '좋다']"
15341,회사에서 우리 팀이 최근에 실적이 부족해서 상사에게 눈치가 보여.,불안,"['회사', '우리', '팀', '최근', '실적', '부족하다', '상사', '눈치', '보이다']","['회사', '팀', '최근', '실적', '부족하다', '상사', '눈치', '보이다']"
15342,건강 관리를 하지 않아 돌연사하게 될까 봐 두려워.,불안,"['건강', '관리', '하다', '않다', '돌연사', '하다', '되다', '보다', '두렵다']","['건강', '관리', '않다', '돌연사', '보다', '두렵다']"
15343,내가 괴롭히던 피해 학생이 학폭위를 열어서 퇴학당하게 될까 봐 겁이 나.,불안,"['내', '괴롭히다', '피해', '학생', '학폭위', '열다', '퇴학', '당하다', '되다', '보다', '겁', '나']","['괴롭히다', '피해', '학생', '학폭위', '열다', '퇴학', '당하다', '보다', '겁']"
15344,사무실 동료들과 어울리지 못하고 있어.,상처,"['사무실', '동료', '어울리다', '못', '있다']","['사무실', '동료', '어울리다']"
15345,노후 준비를 위해선 재테크가 필수인 것 같은데 너무 어렵네. 나도 시작해야 하는데 너무 불안해.,불안,"['노후', '준비', '위해', '선', '재테크', '필수', '것', '같다', '너무', '어렵다', '나다', '시작', '하다', '하다', '너무', '불안하다']","['노후', '준비', '위해', '선', '재테크', '필수', '어렵다', '나다', '시작', '불안하다']"
15346,나 오늘도 친구들이 놀렸어. 어떻게 이 힘든 학교 생활을 계속 할지 고민이야.,분노,"['나', '오늘', '친구', '놀리다', '어떻다', '이', '힘드다', '학교', '생활', '계속', '하다', '고민']","['오늘', '친구', '놀리다', '어떻다', '힘드다', '학교', '생활', '계속', '고민']"
15347,직장 상사가 일적인 외에 일도 시켜서 화가 나.,당황,"['직장', '상사', '적', '외', '일도', '시키다', '화가', '나']","['직장', '상사', '일도', '화가']"
15348,내가 곧 결혼하게 됐거든. 그런데 내가 장이 너무 예민해서 방귀가 자주 나와. 이걸 어떻게 해결해야 하나.,불안,"['내', '곧', '결혼', '하다', '돼다', '내', '너무', '예민하다', '방귀', '자주', '나오다', '걸', '어떻다', '해결', '하다', '하나']","['결혼', '예민하다', '방귀', '자주', '나오다', '어떻다', '해결']"
15349,요즘 너무 기분이 안 좋아.,슬픔,"['요즘', '너무', '기분', '안', '좋다']","['요즘', '기분', '좋다']"
15350,요가학원에서 내가 제일 잘한다고 해서 신이 나.,기쁨,"['요가', '학원', '내', '제일', '하다', '하다', '신', '나']","['요가', '학원', '제일', '신']"
15351,애인이 나의 집착이 부담스럽다고 말해서 너무 속상해.,슬픔,"['애인', '나', '집착', '부담스럽다', '말', '하다', '너무', '속상하다']","['애인', '집착', '부담스럽다', '말', '속상하다']"
15352,드디어 원하는 회사에 취업 성공했어.,기쁨,"['드디어', '원하다', '회사', '취업', '성공하다']","['드디어', '원하다', '회사', '취업', '성공하다']"
15353,자식들이 날 한 사람이 아닌 그저 돈 덩어리로만 보는 것 같아서 슬퍼.,슬픔,"['자식', '날', '하다', '사람', '아니다', '그저', '돈', '덩어리', '로만', '보다', '것', '같다', '슬프다']","['자식', '사람', '아니다', '돈', '덩어리', '로만', '보다', '슬프다']"
15354,우리 집 재정이 안 좋아져서 내가 한심하게 느껴져.,당황,"['우리', '집', '재정', '안', '좋아지다', '내', '한심하다', '느껴지다']","['집', '재정', '좋아지다', '한심하다', '느껴지다']"
15355,가계부를 보니 내가 생각했던 금액과 달라서 혼란스러운 마음이 들어.,당황,"['가계부', '보다', '내', '생각', '하다', '금액', '달라', '혼란', '마음', '들다']","['가계부', '보다', '생각', '금액', '달라', '혼란', '마음', '들다']"
15356,나 곧 결혼하게 됐어. 너무 기쁘다.,기쁨,"['나', '곧', '결혼', '하다', '돼다', '너무', '기쁘다']","['결혼', '기쁘다']"
15357,억울하게 도둑으로 몰려도 아무도 내 말을 믿어주지 않아. 너무 고립된 느낌이라 답답해.,슬픔,"['억울하다', '도둑', '몰리다', '아무', '내', '말', '믿다', '않다', '너무', '고립', '되다', '느낌', '답답하다']","['억울하다', '도둑', '몰리다', '아무', '말', '믿다', '않다', '고립', '느낌', '답답하다']"
15358,지금 재정 상태가 좋지 않아서 작은 일로도 아내와 크게 다투게 되는 경우가 많아.,분노,"['지금', '재정', '상태', '좋다', '않다', '작다', '일로', '아내', '크게', '다투다', '되다', '경우', '많다']","['지금', '재정', '상태', '좋다', '않다', '작다', '일로', '아내', '크게', '다투다', '경우', '많다']"
15359,나는 서른 살 남자야. 요즘 대인 관계 때문에 당혹스러워.,불안,"['나', '서른', '살', '남자', '요즘', '대인', '관계', '때문', '당혹스럽다']","['서른', '살', '남자', '요즘', '대인', '관계', '때문', '당혹스럽다']"
15360,나이는 먹어가고 어디에 투자할지 걱정이야.,불안,"['나이', '먹다', '어디', '투자', '하다', '걱정']","['나이', '먹다', '투자', '걱정']"
15361,학교폭력위원회에 신고하니까 그제야 미안하다고 사과하더라. 가해자들이 가증스러워.,분노,"['학교폭력', '위원회', '신고', '하다', '그제야', '미안하다', '사과', '하다', '가해자', '가증', '스럽다']","['학교폭력', '위원회', '신고', '그제야', '미안하다', '사과', '가해자', '가증', '스럽다']"
15362,믿었던 직원이 집안 사정으로 퇴사 요청을 했어. 그런데 알고 보니 경쟁사에 입사하려 거짓말을 했더라고.,상처,"['믿다', '직원', '집안', '사정', '퇴사', '요청', '하다', '알', '보다', '경쟁', '사', '입사', '하다', '거짓말', '하다', '더']","['믿다', '직원', '집안', '사정', '퇴사', '요청', '알', '보다', '경쟁', '입사', '거짓말']"
15363,새엄마가 이복언니만 좋아해. 나 없을 때 제주도 여행 다녀온 거 보고 완전히 상처받았어.,상처,"['새엄마', '이복', '좋아하다', '나', '없다', '때', '제주도', '여행', '다녀오다', '거', '보고', '완전하다', '상처', '받다']","['새엄마', '이복', '좋아하다', '제주도', '여행', '다녀오다', '보고', '완전하다', '상처', '받다']"
15364,술을 많이 마셔서 머리가 깨질 듯이 아프고 몸도 마비된 것 같이 말을 듣지 않아 너무 슬퍼.,슬픔,"['술', '많이', '마시다', '머리', '깨다', '듯이', '아프다', '몸', '마비', '되다', '것', '같이', '말', '듣다', '않다', '너무', '슬프다']","['술', '많이', '마시다', '머리', '깨다', '듯이', '아프다', '몸', '마비', '말', '듣다', '않다', '슬프다']"
15365,아내에게 일 순위는 더 이상 내가 아니야.,상처,"['아내', '일', '순위', '더', '이상', '내', '아니다']","['아내', '순위', '아니다']"
15366,여자 친구가 데이트하는데 걷기 싫다며 짜증을 내.,분노,"['여자', '친구', '데이트', '하다', '걷기', '싫다', '짜증', '내']","['여자', '친구', '데이트', '걷기', '싫다', '짜증']"
15367,나 이번에도 입사 면접 또 떨어졌어.,상처,"['나', '이번', '입사', '면접', '또', '떨어지다']","['입사', '면접', '떨어지다']"
15368,학폭위가 열리기 직전 가해자들로부터 성의 없는 사과 문자를 받았어.,당황,"['학폭위', '리기', '직전', '가해자', '로부터', '성의', '없다', '사과', '문자', '받다']","['학폭위', '리기', '직전', '가해자', '성의', '사과', '문자', '받다']"
15369,아기는 너무 예쁘지만 가끔 혼자 있고 싶어. 너무 답답해.,슬픔,"['아기', '너무', '예쁘다', '가끔', '혼자', '있다', '싶다', '너무', '답답하다']","['아기', '예쁘다', '가끔', '싶다', '답답하다']"
15370,와이프 때문에 스트레스 많이 받아.,불안,"['와이프', '때문', '스트레스', '많이', '받다']","['와이프', '때문', '스트레스', '많이', '받다']"
15371,요즘 사람들과의 관계가 조심스럽더라.,불안,"['요즘', '사람', '관계', '조심스럽다']","['요즘', '사람', '관계', '조심스럽다']"
15372,어떤 친구를 사귀어야 될지 모르겠어.,불안,"['어떻다', '친구', '사귀다', '되다', '모르다']","['어떻다', '친구', '사귀다', '모르다']"
15373,내가 걸린 병이 선천성이라고 하니 자식들에게 영향이 미칠까 봐 조금 두렵네.,불안,"['내', '걸리다', '병', '선천성', '하니', '자식', '영향', '미치다', '보다', '조금', '두렵다']","['걸리다', '병', '선천성', '자식', '영향', '미치다', '보다', '두렵다']"
15374,사람들은 나랑 애인이 애인 사이라고 생각도 못 하는 것 같아. 사회적으로 이해는 하지만 상처야.,상처,"['사람', '나', '애인', '애인', '사이', '생각', '못', '하다', '것', '같다', '사회', '이해', '상처']","['사람', '애인', '애인', '사이', '생각', '사회', '이해', '상처']"
15375,진로 때문에 걱정이 많아.,불안,"['진로', '때문', '걱정', '많다']","['진로', '때문', '걱정', '많다']"
15376,오늘 어려운 고민이 해결돼서 너무 기분이 좋아.,기쁨,"['오늘', '어렵다', '고민', '해결', '돼다', '너무', '기분', '좋다']","['오늘', '어렵다', '고민', '해결', '기분', '좋다']"
15377,내가 치매 초기인 걸 오늘 동창들이 알게 되어서 부끄러워.,당황,"['내', '치매', '초기', '걸', '오늘', '동창', '알', '되어다', '부끄럽다']","['치매', '초기', '오늘', '동창', '알', '부끄럽다']"
15378,자식들이 벌어오는 돈을 관리해준다고 그러더니 내 월급을 모두 빼앗아 갔어. 너무 화가 나.,분노,"['자식', '벌다', '돈', '관리', '해주다', '그렇다', '내', '월급', '모두', '빼앗다', '가다', '너무', '화가', '나']","['자식', '벌다', '돈', '관리', '그렇다', '월급', '빼앗다', '가다', '화가']"
15379,나를 무시하는 반 친구들 때문에 눈물이 나.,슬픔,"['나르다', '무시', '하다', '반', '친구', '때문', '눈물', '나']","['나르다', '무시', '반', '친구', '때문', '눈물']"
15380,새 학기가 되니까 작년 친구들이랑 멀어져서 너무 슬퍼. 이 세상에 영원한 친구란 없을 거야.,슬픔,"['새', '학기', '되다', '작년', '친구', '멀어지다', '너무', '슬프다', '이', '세상', '영원하다', '친구', '란', '없다']","['새', '학기', '작년', '친구', '멀어지다', '슬프다', '세상', '영원하다', '친구', '란']"
15381,내 영양제가 다 떨어져서 아들한테 말했는데 벌써 한 달째 신경도 안 써. 너무 속상해.,분노,"['내', '양제', '다', '떨어지다', '아들', '말', '하다', '벌써', '하다', '달', '신경', '안', '써다', '너무', '속상하다']","['양제', '떨어지다', '아들', '말', '벌써', '달', '신경', '써다', '속상하다']"
15382,아무리 병원에 데려가 달라고 해도 잘 쉬면 나을 거라고 말하는 남편이 미워. 짜증 나.,당황,"['아무리', '병원', '데려가다', '달라', '해도', '자다', '쉬', '나다', '거', '말', '하다', '남편', '미우다', '짜증', '나']","['아무리', '병원', '데려가다', '달라', '자다', '쉬', '나다', '말', '남편', '미우다', '짜증']"
15383,늙는다는 느낌을 받은 적 있어? 난 요즘 여기저기 아파서 늙는다고 느껴.,불안,"['늙다', '느낌', '받다', '적', '있다', '난', '요즘', '여기저기', '아프다', '늙다', '느끼다']","['늙다', '느낌', '받다', '요즘', '여기저기', '아프다', '늙다', '느끼다']"
15384,건강이 좋지 못해서 누워 있다가 수술 후 조심히 두 다리로 섰어.,불안,"['건강', '좋다', '하다', '눕다', '있다', '수술', '후', '조심', '히', '두', '다리', '서다']","['건강', '좋다', '눕다', '수술', '조심', '히', '다리', '서다']"
15385,요즘 들어 부쩍 내가 늦깎이라는 생각이 드네. 나 자신이 황새 따라가는 뱁새처럼 한심하게만 여겨지니 어떡하지?,당황,"['요즘', '들다', '부쩍', '내', '늦', '깎다', '생각', '드', '나', '자신', '황새', '따라가다', '뱁새', '한심하다', '여겨지다', '어떡하다']","['요즘', '들다', '부쩍', '늦', '깎다', '생각', '드', '황새', '따라가다', '뱁새', '한심하다', '여겨지다', '어떡하다']"
15386,거래처에 계약하러 갔는데 거기 사장님이 내가 중학생 때 괴롭힌 친구더라고. 얼마나 당황했는지 몰라.,당황,"['거래처', '계약', '하다', '가다', '거기', '사장', '내', '중학생', '때', '괴롭히다', '친구', '더', '얼마나', '당황', '하다', '모르다']","['거래처', '계약', '가다', '거기', '사장', '중학생', '괴롭히다', '친구', '당황', '모르다']"
15387,우리 아들이 또 사고를 쳐서 선생님 찾아뵙는 것도 이제 부끄럽네.,당황,"['우리', '아들', '또', '사고', '치다', '선생님', '찾다', '뵙다', '것', '이제', '부끄럽다']","['아들', '사고', '치다', '선생님', '찾다', '뵙다', '이제', '부끄럽다']"
15388,동네 아줌마가 남편을 보고 친정 오빠가 놀러 왔냐며 물어보더라.,당황,"['동네', '아줌마', '남편', '보고', '친정', '오빠', '놀다', '오다', '며', '물어보다']","['동네', '아줌마', '남편', '보고', '친정', '오빠', '놀다', '오다', '며', '물어보다']"
15389,이제 나이도 많아서 돈도 못버는데 몸까지 아프니 너무 서글퍼.,슬픔,"['이제', '나이', '많다', '돈', '못버는데', '몸', '아프다', '너무', '서글프다']","['이제', '나이', '많다', '돈', '못버는데', '몸', '아프다', '서글프다']"
15390,지금 만나고 있는 사람이 착하지만 미래가 불투명해. 이런 생각이 미안해서 눈물이 나.,슬픔,"['지금', '만나다', '있다', '사람', '착하다', '미래', '불투명하다', '이렇다', '생각', '미안하다', '눈물', '나']","['지금', '만나다', '사람', '착하다', '미래', '불투명하다', '이렇다', '생각', '미안하다', '눈물']"
15391,얼마 전에 상조에 가입했어. 자식들의 부담을 덜어서 마음이 놓여.,기쁨,"['얼마', '전', '상조', '가입', '하다', '자식', '부담', '덜다', '마음', '놓이다']","['상조', '가입', '자식', '부담', '덜다', '마음', '놓이다']"
15392,자식들이 우리 노후에 힘든 일이 있을 때 도와주겠다고 해서 기뻐.,기쁨,"['자식', '우리', '노후', '힘드다', '있다', '때', '도와주다', '하다', '기쁘다']","['자식', '노후', '힘드다', '도와주다', '기쁘다']"
15393,질환에 도움이 될까 해서 나간 모임이 다단계 판매 모임이었어.,슬픔,"['질환', '도움', '되다', '하다', '나가다', '모임', '다단계', '판매', '모이다']","['질환', '도움', '나가다', '모임', '다단계', '판매', '모이다']"
15394,아들이 집을 나가 버렸어.,불안,"['아들', '집', '나가다', '버리다']","['아들', '집', '나가다', '버리다']"
15395,직장 다니기 힘들어. 직장 동료들과 잘 어울리지 못하는 내가 한심해.,당황,"['직장', '다니다', '힘들다', '직장', '동료', '자다', '어울리다', '하다', '내', '한심하다']","['직장', '다니다', '힘들다', '직장', '동료', '자다', '어울리다', '한심하다']"
15396,이번 주에도 로또에 당첨이 안됐어.,슬픔,"['이번', '주', '로또', '당첨', '돼다']","['주', '로또', '당첨']"
15397,코로나 때문에 결혼식이 또 밀렸어. 도대체 언제 할 수 있는 거야.,분노,"['코로나', '때문', '결혼식', '또', '밀리다', '도대체', '언제', '하다', '수', '있다']","['코로나', '때문', '결혼식', '밀리다', '도대체']"
15398,이 은행은 예금 이자가 높아서 다른 은행보다 거래하기가 즐거워.,기쁨,"['이', '은행', '예금', '이자', '높다', '다른', '은행', '거래', '하다', '즐겁다']","['은행', '예금', '이자', '높다', '은행', '거래', '즐겁다']"
15399,그 할머니가 접근해온 이유가 사실 돈 때문이었대.,불안,"['그', '할머니', '접근', '해오다', '이유', '사실', '돈', '때문', '이다']","['할머니', '접근', '해오다', '이유', '사실', '돈', '때문']"
15400,그동안 봉사로 도와줬던 아이가 좋은 대학에 합격했대. 정말 기뻐.,기쁨,"['그동안', '봉사', '도와주다', '아이', '좋다', '대학', '합격', '하다', '정말', '기쁘다']","['그동안', '봉사', '도와주다', '좋다', '대학', '합격', '정말', '기쁘다']"
15401,서울대 고대 연대 출신 입사 동기가 승진했어. 평소에 내가 칭찬을 더 많이 받았는데 허탈하다.,당황,"['서울대', '고대', '연대', '출신', '입사', '동기', '승진', '하다', '평소', '내', '칭찬', '더', '많이', '받다', '허탈하다']","['서울대', '고대', '연대', '출신', '입사', '동기', '승진', '평소', '칭찬', '많이', '받다', '허탈하다']"
15402,곧 뱃속 아이의 성별을 보러 가는데 너무 초조해.,불안,"['곧', '뱃속', '아이', '성별', '보다', '가다', '너무', '초조하다']","['뱃속', '성별', '보다', '가다', '초조하다']"
15403,내일이 결혼식이라니 흥분된다.,기쁨,"['내일', '결혼식', '흥분', '되다']","['내일', '결혼식', '흥분']"
15404,가까운 사람에게 큰 배신을 당했어. 너무 실망했어.,슬픔,"['가깝다', '사람', '크다', '배신', '당하다', '너무', '실망하다']","['가깝다', '사람', '크다', '배신', '당하다', '실망하다']"
15405,나 오늘 고백했다가 차여서 슬퍼.,슬픔,"['나', '오늘', '고백', '하다', '차', '슬프다']","['오늘', '고백', '차', '슬프다']"
15406,친구들을 만났는데 자신들 연애 얘기만 해서 재미가 없고 외로웠어.,당황,"['친구', '만나다', '자신', '연애', '얘기', '하다', '재미', '없다', '외롭다']","['친구', '만나다', '연애', '얘기', '재미', '외롭다']"
15407,나는 내 친구를 욕한 적이 없는데 내가 그 친구를 욕했다고 소문이 안 좋게 나버렸어.,당황,"['나', '내', '친구', '욕', '적', '없다', '내', '그', '친구', '욕', '하다', '소문', '안', '좋다', '나', '버리다']","['친구', '욕', '친구', '욕', '소문', '좋다', '버리다']"
15408,일이 너무 많아서 쉬지도 못 했어. 딱 하루만 휴가 받고 싶다.,분노,"['너무', '많다', '쉬다', '못', '하다', '딱', '하루', '휴가', '받다', '싶다']","['많다', '쉬다', '하루', '휴가', '받다', '싶다']"
15409,고집 센 아들이 직장에서 오래 일하지 못하고 항상 금방 그만둬서 속상해.,불안,"['고집', '세다', '아들', '직장', '오래', '일', '하다', '못', '항상', '금방', '그만두다', '속상하다']","['고집', '세다', '아들', '직장', '오래', '항상', '금방', '그만두다', '속상하다']"
15410,엄마가 자꾸 결혼하라고 닦달이야.,분노,"['엄마', '자꾸', '결혼', '닦달']","['엄마', '자꾸', '결혼', '닦달']"
15411,이제 직장도 잘렸는데 내 자식들 어떻게 먹여 살려야 할지.,상처,"['이제', '직장', '잘리다', '내', '자식', '어떻다', '먹이다', '살리다', '하다']","['이제', '직장', '잘리다', '자식', '어떻다', '먹이다', '살리다']"
15412,내 직장동료가 날 배신했어.,상처,"['내', '직장', '동료', '날', '배신', '하다']","['직장', '동료', '배신']"
15413,오늘 시험을 봤는데 문제를 다 풀고도 시간이 많이 남아서 느긋하게 검토해서 기분이 좋았어.,기쁨,"['오늘', '시험', '보다', '문제', '다', '풀다', '시간', '많이', '남아', '느긋하다', '검토', '하다', '기분', '좋다']","['오늘', '시험', '보다', '문제', '풀다', '많이', '남아', '느긋하다', '검토', '기분', '좋다']"
15414,회사 체육 대회 준비를 빨리 마치고 싶어서 조급해지네.,분노,"['회사', '체육', '대회', '준비', '빨리', '마치', '싶다', '조급하다']","['회사', '체육', '대회', '준비', '빨리', '싶다', '조급하다']"
15415,오늘 너무 화가 나. 왜 나에게만 업무를 이렇게 많이 남기는지.,기쁨,"['오늘', '너무', '화가', '나', '왜', '나', '업무', '이렇게', '많이', '남기다']","['오늘', '화가', '업무', '이렇게', '많이', '남기다']"
15416,친구는 자식들이 잘돼서 좋다고 자랑하는데 난 자식들이 돈만 달라고 하니 질투가 나는구먼.,상처,"['친구', '자식', '돼다', '좋다', '자랑', '하다', '난', '자식', '돈', '달라', '하니', '질투', '나다']","['친구', '자식', '좋다', '자랑', '자식', '돈', '달라', '질투', '나다']"
15417,엄마는 언니만 좋아해.,상처,"['엄마', '언니', '좋아하다']","['엄마', '언니', '좋아하다']"
15418,은퇴가 얼마 남지 않았는데 모아 놓은 돈이 적어 노후를 어떻게 보내야 할지 걱정이야.,기쁨,"['은퇴', '얼마', '남지', '않다', '모으다', '놓다', '돈', '적다', '노후', '어떻다', '보내다', '하다', '걱정']","['은퇴', '남지', '않다', '모으다', '놓다', '돈', '적다', '노후', '어떻다', '보내다', '걱정']"
15419,이번 달 힘들어서 친구한테 술 좀 사라고 하니까 정색하더라. 내가 얼마나 많이 샀는데.,슬픔,"['이번', '달', '힘들다', '친구', '술', '좀', '사라', '하다', '정색', '하다', '내', '얼마나', '많이', '사다']","['달', '힘들다', '친구', '술', '사라', '정색', '많이', '사다']"
15420,하루 만에 부서 동료가 모두 다른 사람으로 바뀌어서 당황스러웠어.,당황,"['하루', '부서', '동료', '모두', '다른', '사람', '바뀌다', '당황', '스럽다']","['하루', '부서', '동료', '사람', '바뀌다', '당황', '스럽다']"
15421,동생 낳고 나서부터 엄마가 나를 소홀히 하는 것 같아.,당황,"['동생', '낳다', '나서다', '엄마', '나르다', '소홀하다', '하다', '것', '같다']","['동생', '낳다', '나서다', '엄마', '나르다', '소홀하다']"
15422,항암치료 중이야. 아파서 정신이 없었는데 눈을 떠보니 옆에서 아내가 내 손을 잡고 있었어.,기쁨,"['항', '암치료', '중이', '아프다', '정신', '없다', '눈', '떠보다', '옆', '아내', '내', '손', '잡고', '있다']","['항', '암치료', '중이', '아프다', '정신', '눈', '떠보다', '옆', '아내', '손', '잡고']"
15423,이번 주에 중요한 발표가 있었거든. 그런데 발표를 맡을 부장이 병가를 내서 결국 내가 하게 됐어. 나 울렁증이 심해서 긴장하면 굳어 버리는데 어떡해.,슬픔,"['이번', '주', '중요하다', '발표', '있다', '발표', '맡다', '부장', '병가', '내다', '결국', '내', '하다', '돼다', '나', '울렁증', '심하다', '긴장', '하다', '굳다', '버리다', '어떡하다']","['주', '중요하다', '발표', '발표', '맡다', '부장', '병가', '내다', '울렁증', '심하다', '긴장', '굳다', '버리다', '어떡하다']"
15424,수업시간에 선생님께서 학생들을 차별하시는 게 너무 역겨워.,당황,"['수업', '시간', '선생님', '학생', '차별', '하다', '게', '너무', '역겹다']","['수업', '선생님', '학생', '차별', '역겹다']"
15425,오늘 발표하다가 실수할 뻔 했는데 동기 덕에 잘 해결했어. 다행이야.,기쁨,"['오늘', '발표', '하다', '실수', '하다', '뻔', '하다', '동기', '덕', '자다', '해결', '하다', '다행']","['오늘', '발표', '실수', '뻔', '동기', '덕', '자다', '해결', '다행']"
15426,노후 자금을 얼마나 모아놔야 하는지 아무런 계획을 세울 수 없어 불안해.,불안,"['노후', '자금', '얼마나', '모으다', '놓다', '하다', '아무렇다', '계획', '세우다', '수', '없다', '불안하다']","['노후', '자금', '모으다', '놓다', '아무렇다', '계획', '세우다', '불안하다']"
