Unnamed: 0,id,date,dateYear,dateMonth,dateDay,rating,userName,content,content_n,cotent_n_spell
4839,4840,20200706,2020,7,6,5,김영현,매우 편리해요~^^♡,"['매우', '편리하다']",['매우 편리해요']
4840,4841,20190818,2019,8,18,1,Google 사용자,"세탁, 건조된 전체 시간이 나왔으면 좋겠음","['세탁', '건조', '전체', '나오다', '좋다']",['세탁 건조된 전체 시간이 나왔으면 좋겠음']
4841,4842,20190531,2019,5,31,1,Google 사용자,이상해요 광파오븐 자꾸 청소하라고와요 요리를 했든 안했든...,"['이상하다', '광파', '오븐', '자꾸', '청소', '오다', '요리']","['이상해요', '광파오븐 자꾸 청소하라고 와요 요리를 했든 안 했든']"
4842,4843,20210815,2021,8,15,1,알파카패밀리,기기랑 연결이 안됩니다..,"['기기', '연결']",['기기랑 연결이 안 됩니다']
4843,4844,20200830,2020,8,30,4,김태호,왜 전원을 켜는 기능이 없나요ㅜ,"['전원', '켜다', '기능']",['왜 전원을 켜는 기능이 없나요']
4844,4845,20190728,2019,7,28,2,Google 사용자,앺 자체가 너무 느림...,"['앺', '자체', '너무', '느리다']",['앺 자체가 너무 느림']
4845,4846,20201221,2020,12,21,5,kyoᄅungo Bang,참 편리하고 좋네요~^^,"['차다', '편리하다', '좋다']",['참 편리하고 좋네요']
4846,4847,20211003,2021,10,3,4,산들바람,이제 시스템웹뷰 업데이트하시고 들어가세요 갑자기먹통은 구글이 먹통하는거니깐,"['이제', '시스템', '웹', '뷰', '업데이트', '들어가다', '갑자기', '먹통', '구글', '먹통']","['이제 시스템 웹 뷰 업데이트하시고 들어가세요', '갑자기 먹통은 구글이 먹통 하는 거니깐']"
4847,4848,20220121,2022,1,21,1,승림이,갑자기 스타일러가 연결이 안되네요 티비랑 세탁기는 되는데 아무리 테스트해봐도 앱오류인듯,"['갑자기', '스타', '이르다', '연결', '티브이', '세탁기', '아무리', '테스트', '해보다', '앱', '오류']",['갑자기 스타일러가 연결이 안 되네요 티브이랑 세탁기는 되는데 아무리 테스트해봐도 앱 오류인 듯']
4848,4849,20181020,2018,10,20,4,Google 사용자,모바일연결이유용한지의문임,"['모바일', '연결', '유용하다', '의문', '임']",['모바일 연결이 유용한지 의문임']
4849,4850,20190724,2019,7,24,3,Google 사용자,세탁기 건조기등 한개씩 따로되면 좋겠어요,"['세탁기', '건조기', '개', '따로', '좋다']",['세탁기 건조기 등 한 개씩 따로 되면 좋겠어요']
4850,4851,20190907,2019,9,7,1,Google 사용자,이따그로 밖에 프로그램 못 짜나.. 연결도 안되고 보니깐 여기연결했디 저기연결했다 헛짓거리 졸라하다 환경 안좋으면 먹통이지 이렇게 밖에 엔지니어가 못하면 만들이유가 없다. 샤오미나 좀 보고 배워라,"['이따', '그로', '프로그램', '못', '짜다', '연결', '보', '연결하다', '연결하다', '헛', '짓거리', '졸라', '환경', '좋다', '먹통', '이렇게', '엔지니어', '만들다', '이유', '샤오미', '보고', '배우다']","['이따 그로 밖에 프로그램 못 짜나 연결도 안 되고 보니깐 여기 연결했디', '저기 연결했다', '헛짓거리 졸라 하다 환경 안 좋으면 먹통이지', '이렇게 밖에 엔지니어가 못하면 만들 이유가 없다 샤오미나 좀 보고 배워라']"
4851,4852,20181226,2018,12,26,5,Google 사용자,생각보다 편리하네요.. 지방에 가 있어도 애들이 세탁한거까지 알수있어서 좋아요. 세탁물이 세탁기안에서 잠들지는 않아요 ㅋ,"['생각', '편리하다', '지방', '가다', '애', '세탁', '알', '좋다', '세탁물', '세탁기', '잠들다', '않다']","['생각보다 편리하네요 지방에 가 있어도 애들이 세탁한 거까지 알 수 있어서 좋아요', '세탁물이 세탁기 안에서 잠들지는 않아요']"
4852,4853,20190320,2019,3,20,3,Google 사용자,어플로세탁기실행했는데탈수에서5분남았다했는데30분지나도5분남았다네요,"['어플', '세탁기', '실행', '탈수', '분', '남다', '분지', '나다', '분', '남다', '네오']","['어플로 세탁기 실행했는데 탈수에서 분 남았다 했는데 분지 나도 분 남았다', '네오']"
4853,4854,20190615,2019,6,15,4,Google 사용자,편히 이용가능해서 좋아요,"['편하다', '이용', '가능하다', '좋다']",['편히 이용 가능해서 좋아요']
4854,4855,20210213,2021,2,13,5,이훈희,편하네요. 엘지 씽큐제품사용하신다면 설치해보세요.,"['편하다', '엘지', '씽', '큐', '제품', '사용', '설치', '해보다']","['편하네요', '엘지 씽 큐 제품 사용하신다면 설치해보세요']"
4855,4856,20190817,2019,8,17,1,Google 사용자,기기랑 연결이 매번 끊겨요,"['기기', '연결', '끊기다']",['기기랑 연결이 매번 끊겨요']
4856,4857,20200831,2020,8,31,3,jeongmin Im,연결이 잘 끊어짐,"['연결', '자다', '끊어지다']",['연결이 잘 끊어짐']
4857,4858,20211023,2021,10,23,5,유기동,편리하고 사용하기 좋아요,"['편리하다', '사용', '좋다']",['편리하고 사용하기 좋아요']
4858,4859,20200915,2020,9,15,4,울트라대마왕,자가진단 기능도 있어서 좋아요,"['자가진단', '기능', '좋다']",['자가진단 기능도 있어서 좋아요']
4859,4860,20210417,2021,4,17,4,서은영,세탁기나 건조기를 켤 수 있으면 좋겠어요,"['세탁기', '건조기', '켜다', '좋다']",['세탁기나 건조기를 켤 수 있으면 좋겠어요']
4860,4861,20200812,2020,8,12,4,이한승,편리하지만 엄청나진 않다,"['편리하다', '엄청나다', '않다']",['편리하지만 엄청나진 않다']
4861,4862,20200826,2020,8,26,1,Lamborghini J,김치냉장고 인데요 이 어플로 냉장파워를 조절 못하는 김치 냉장고도 있나요?,"['김치냉장고', '어플', '냉장', '파워', '조절', '김치냉장고']","['김치냉장고인데요', '이 어플로 냉장 파워를 조절 못하는 김치냉장고도 있나요']"
4862,4863,20190418,2019,4,18,5,Google 사용자,내맘데로 세탁을 할 수 있어서 아주좋네요,"['내', '맘대로', '세탁', '아주', '좋다']",['내 맘대로 세탁을 할 수 있어서 아주 좋네요']
4863,4864,20210119,2021,1,19,4,HA HA,냉장고 이상 점검 완료,"['냉장고', '점검', '완료']",['냉장고 이상 점검 완료']
4864,4865,20200515,2020,5,15,3,K.H Kim,응답속도가 너무 느림,"['응답속도', '너무', '느리다']",['응답속도가 너무 느림']
4865,4866,20200928,2020,9,28,1,똥꼬양이2735호,원래 앱이 혼자 켜져서 약관에 동의하라고 합니까?ㅋㅋ 덕분에 잘 끝냈습니다,"['원래', '앱', '켜다', '약관', '동의', '합', '덕분', '자다', '끝내다']",['원래 앱이 혼자 켜져서 약관에 동의하라고 합니까 덕분에 잘 끝냈습니다']
4866,4867,20190814,2019,8,14,1,Google 사용자,일반세탁기 t20bv 모델인데 세탁기 와이파이 잡고 집 공유기 비번을 넣어도 자꾸 비번이 틀리다고 나오면서 기기등록이 안되는데 해결방안 알려주세요 세탁기가 다른집 와이파이를 잡는건지...ㅠㅠ,"['일반', '세탁기', 'tbv', '모델', '세탁기', '와이파이', '잡고', '집', '공유기', '비번', '넣다', '자꾸', '비번', '틀리다', '나오다', '기기', '등록', '해결', '방안', '알다', '세탁기', '집', '와이파이', '잡다', '건지다']","['일반 세탁기 tbv 모델인데 세탁기 와이파이 잡고 집 공유기 비번을 넣어도 자꾸 비번이 틀리다고 나오면서 기기 등록이 안되는데 해결방안 알려주세요', '세탁기가 다른 집 와이파이를 잡는 건지']"
4867,4868,20201203,2020,12,3,5,wanki min,편리하고 좋아요,"['편리하다', '좋다']",['편리하고 좋아요']
4868,4869,20201022,2020,10,22,1,HOLINESS TO THE LORD,V50 폰사용자 중 wifi가 계속 켜진다면 반드시 이 앱을 삭제하세요.,"['V', '폰', '사용자', '중', 'wi', 'fi', '가다', '계속', '켜지다', '앱', '삭제']",['V 폰 사용자 중 wi fi가 계속 켜진다면 반드시 이 앱을 삭제하세요']
4869,4870,20210622,2021,6,22,1,sw sw,에어컨 예약설정만 하면 다운됨,"['에어컨', '예약', '설정', '다운']",['에어컨 예약 설정만 하면 다운됨']
4870,4871,20210714,2021,7,14,5,박성룡,제품 상태를 실시간 원격으로 알수있어 좋아요,"['제품', '상태', '실시간', '원격', '알', '좋다']",['제품 상태를 실시간 원격으로 알 수 있어 좋아요']
4871,4872,20191028,2019,10,28,4,Google 사용자,다운로드세탁코스 좀 더 다양했으면 좋겠어녀,"['다운로드', '세탁', '코스', '더', '다양하다', '좋다', '녀']",['다운로드 세탁 코스 좀 더 다양했으면 좋겠어 녀']
4872,4873,20201020,2020,10,20,5,윤영식,사용퍈하고용이하게사용하네요,"['사용', '편하다', '용이하다', '사용']",['사용 편하고 용이하게 사용하네요']
4873,4874,20190625,2019,6,25,5,Google 사용자,편리해서 좋아요,"['편리하다', '좋다']",['편리해서 좋아요']
4874,4875,20191114,2019,11,14,5,Google 사용자,제품사용하기 너무좋아요,"['제품', '사용', '너무', '좋다']",['제품 사용하기 너무 좋아요']
4875,4876,20190701,2019,7,1,4,Google 사용자,가끔 먹통되는거 말곤 아주좋습니다^^,"['가끔', '먹통', '말다', '아주', '좋다']",['가끔 먹통 되는 거 말곤 아주 좋습니다']
4876,4877,20190630,2019,6,30,5,Google 사용자,lg 가전제품에 스마트 진단이라는 마크는 있으면 등록 가능한 가전제품인가요?,"['lg', '가전제품', '스마트', '진단', '마크', '등록', '가능하다', '가전제품']",['lg 가전제품에 스마트 진단이라는 마크는 있으면 등록 가능한 가전제품인가요']
4877,4878,20210423,2021,4,23,3,한승민,어느순간 완료알림이 오지않습니다.,"['순간', '완료', '알림', '오지', '않다']",['어느 순간 완료 알림이 오지 않습니다']
4878,4879,20191221,2019,12,21,5,Google 사용자,상태를 바로 알수 있어서 좋네요 ㅇㅇ,"['상태', '알', '좋다']",['상태를 바로 알 수 있어서 좋네요']
4879,4880,20190612,2019,6,12,5,Google 사용자,참 신기하네 편리하네요 감사합니다,"['차다', '신기하다', '편리하다', '감사하다']","['참 신기하네', '편리하네요 감사합니다']"
4880,4881,20200110,2020,1,10,5,Google 사용자,궁금한거 없이 완벽합니다,"['궁금하다', '없이', '완벽하다']",['궁금한 거 없이 완벽합니다']
4881,4882,20190914,2019,9,14,5,Google 사용자,확실히 편하고 좋은거같아요,"['확실하다', '편하다', '좋다']",['확실히 편하고 좋은 거 같아요']
4882,4883,20190905,2019,9,5,3,Google 사용자,삼성처럼 앱 기능에 월 누적 사용량과 요금량도 표시되게 해주세요 경쟁사 제품 안써보나요???,"['삼성', '앱', '기능', '누적', '용량', '요금', '도', '표시', '되게', '해주다', '경쟁', '제품', '써다', '보나']","['삼성처럼 앱 기능에 월 누적 사용량과 요금랑도 표시되게 해주세요', '경쟁사 제품 안 써보나요']"
4883,4884,20190722,2019,7,22,1,Google 사용자,뭔놈의 서버와 연결 어쩌구저쩌구 하루종일 앵무새 모양 반복하고 있다. 망할놈의 ㅇㅈ!!,"['놈', '서버', '연결', '어쩌고저쩌고', '하루', '종일', '앵무새', '모양', '반복', '망하다', '놈']",['뭔 놈의 서버와 연결 어쩌고저쩌고 하루 종일 앵무새 모양 반복하고 있다 망할 놈의']
4884,4885,20200511,2020,5,11,1,추호진,솔직히 이건 아니잖아요?ㅡㅡ... 편리를 위한 불편은 차라리 불편한데로 쓰는게 맞지 않을까요? 쩝...,"['솔직하다', '이건', '아니다', '편리', '위', '불편', '불편하다', '쓰다', '게', '맞다', '않다', '쩝']","['솔직히 이건 아니잖아요 편리를 위한 불편은 차라리 불편한 데로 쓰는 게 맞지 않을까요', '쩝']"
4885,4886,20190930,2019,9,30,1,Google 사용자,로그인까지만 되고 그 담은 안되네요!!!,"['로그인', '담다']",['로그인까지만 되고 그 담은 안되네요']
4886,4887,20191227,2019,12,27,4,Google 사용자,쓸만합니다.자꾸 와이파이로 돌아가는거 빼고 =============================== 친절한 답변 감사합니다.,"['쓸다', '자꾸', '파이', '돌아가다', '빼다', '친절하다', '답변', '감사하다']","['쓸만합니다', '자꾸 와이 파이로 돌아가는 거 빼고 친절한 답변 감사합니다']"
4887,4888,20200507,2020,5,7,4,류미화,전원 껐다키고 세탁시작도 되게 해 주세요.,"['전원', '끄다', '키', '세탁', '시작', '되게', '해', '줄다']",['전원 껐다 키고 세탁 시작도 되게 해 주세요']
4888,4889,20210209,2021,2,9,4,Huijin Jo,좋아여 건조기 시간 알수잇고 끝나면 알려줘서요 ㅋ,"['좋다', '건조기', '알', '끝나다', '알다']",['좋아요 건조기 시간 알 수 있고 끝나면 알려줘서요']
4889,4890,20190723,2019,7,23,2,Google 사용자,앱이 너무 느려요. 그것만 아니면 다 좋은데요.,"['앱', '너무', '느리다', '그것', '아니다', '다', '좋다']","['앱이 너무 느려요', '그것만 아니면 다 좋은데요']"
4890,4891,20191103,2019,11,3,5,Google 사용자,원격으로잘사용하고있습니다ㅎ,"['원격', '자다', '사용']",['원격으로 잘 사용하고 있습니다']
4891,4892,20190411,2019,4,11,4,Google 사용자,반응이 조금 늦는것 빼고는 다 좋습니다.,"['반응', '늦다', '빼다', '다', '좋다']",['반응이 조금 늦는 것 빼고는 다 좋습니다']
4892,4893,20200604,2020,6,4,4,송인석,내마음 코스선택이 안되는것이 아쉽네요,"['내', '마음', '코스', '선택', '아쉽다']",['내 마음 코스 선택이 안 되는 것이 아쉽네요']
4893,4894,20201010,2020,10,10,1,Hayden Lee,본인 인증이 필요한 이유가 뭔가요? 미국에서 사용하고 있는데 어떻게 통신사 본인 인증을 하라고.... 멍청한 LG,"['본인', '인증', '필요하다', '이유', '뭔가', '미국', '사용', '어떻다', '통신사', '본인', '인증', '하라', '멍청하다', 'LG']",['본인 인증이 필요한 이유가 뭔가요 미국에서 사용하고 있는데 어떻게 통신사 본인 인증을 하라고 멍청한 LG']
4894,4895,20190723,2019,7,23,1,Google 사용자,이건 저녁만 되면 먹통이야 맨날 서버 점검 ? 온라인 겜이야? 쯧,"['이건', '저녁', '먹통', '맨날', '서버', '점검', '온라인', '게임', '쯧']","['이건 저녁만 되면 먹통이야', '맨날 서버 점검 온라인 게임이야', '쯧']"
4895,4896,20190217,2019,2,17,5,Google 사용자,편리하게 잘 사용하고 있습니다,"['편리하다', '자다', '사용']",['편리하게 잘 사용하고 있습니다']
4896,4897,20210812,2021,8,12,1,知와사랑,"업데이트하니 더 연결안됨, 하아~","['업데이트', '더', '연결']","['업데이트하니 더 연결 안 됨', '하아']"
4897,4898,20200415,2020,4,15,5,Google 사용자,종료시간에 알람이 울리니 이리 편하네요 ㅎㅎㅎ,"['종료', '알람', '울리다', '이리', '편하다']",['종료시간에 알람이 울리니 이리 편하네요']
4898,4899,20201018,2020,10,18,5,퓨바,일상생활이 편안하네요,"['일상생활', '편안하다']",['일상생활이 편안하네요']
4899,4900,20190606,2019,6,6,4,Google 사용자,꺼진 기기도 켤수 있으면 좋겠다,"['꺼지다', '기기', '켜다', '좋다']",['꺼진 기기도 켤 수 있으면 좋겠다']
4900,4901,20200716,2020,7,16,5,너구링링,편리하고 좋아요.,"['편리하다', '좋다']",['편리하고 좋아요']
4901,4902,20200625,2020,6,25,5,김영주,알람이 바로떠서 편리해요,"['알람', '뜨다', '편리하다']",['알람이 바로 떠서 편리해요']
4902,4903,20200531,2020,5,31,4,전준수,어플이괜찮고 좋네용!!!!!!어플이 쓸모있네용( ^ _^),"['어플', '괜찮다', '좋다', '어플', '쓸모']",['어플이 괜찮고 좋네요 어플이 쓸모 있네요']
4903,4904,20210116,2021,1,16,5,강인정,필터수명 확인하기좋아요,"['필터', '수명', '확인', '좋다']",['필터 수명 확인하기 좋아요']
4904,4905,20200916,2020,9,16,5,Hyoung-won Son,A9s 사용중인데 제품관리하기 좋네요.,"['As', '사용', '중', '제품', '관리', '좋다']",['As 사용 중인데 제품 관리하기 좋네요']
4905,4906,20191211,2019,12,11,5,Google 사용자,연동 잘됩니다. 좋습니다.,"['연동', '자다', '좋다']","['연동 잘 됩니다', '좋습니다']"
4906,4907,20181128,2018,11,28,2,Google 사용자,냉장고 제품등록할려니깐 lg계정로그인하라는대 인증메일이 안 와요;,"['냉장고', '제품', '등록', 'lg', '계정', '로그인', '대다', '인증', '메일', '오다']",['냉장고 제품 등록하려니깐 lg 계정 로그인하라는 대 인증 메일이 안 와요']
4907,4908,20190324,2019,3,24,5,Google 사용자,편리해서 좋아요,"['편리하다', '좋다']",['편리해서 좋아요']
4908,4909,20200505,2020,5,5,5,두아들맘,와이파이를 더 잘 잡아줬음,"['와이파이', '더', '자다', '잡다', '주다']",['와이파이를 더 잘 잡아줬음']
4909,4910,20201216,2020,12,16,1,김표만,예전에 비해 불편하고 기존 등록된 가전이 다 미등록상태 소비자에대한 회사답변을 보니 1대1 상담신청하라는 무성의한 답변,"['예전', '비다', '불편하다', '기존', '등록', '가전', '다', '미등록', '상태', '소비자', '대한', '회사', '답변', '보다', '대다', '상담', '신청', '무성의', '답변']",['예전에 비해 불편하고 기존 등록된 가전이 다 미등록 상태 소비자에 대한 회사 답변을 보니 대 상담 신청하라는 무성의한 답변']
4910,4911,20190430,2019,4,30,5,Google 사용자,엘지제품 편리하게 사용중,"['엘지', '제품', '편리하다', '사용', '중']",['엘지 제품 편리하게 사용 중']
4911,4912,20201124,2020,11,24,5,현민진,가전은 lg라면 쓸만하다 세탁 건조 같은거 끝나면 알려주고 로봇 청소기 같은거 예약 걸고 조만간 식기세척기랑 스타일러 구매해도 써먹기 좋겠다,"['가전', 'lg', '라면', '쓸다', '만하', '세탁', '건조', '끝나다', '알다', '로봇', '청소기', '예약', '걸다', '조만간', '식기세척기', '스타', '이르다', '구매', '써다', '먹기', '좋다']","['가전은 lg라면 쓸만하다 세탁 건조 같은 거 끝나면 알려주고 로봇 청소기 같은 거 예약 걸고', '조만간 식기세척기랑 스타일러 구매해도 써먹기 좋겠다']"
4912,4913,20191028,2019,10,28,4,Google 사용자,먼가아쉽지만 만족합니다,"['멀다', '아쉽다', '만족하다']",['먼가 아쉽지만 만족합니다']
4913,4914,20201015,2020,10,15,5,Barnum Effect,고객센터 문의와 답변을 앱으로 바로 볼 수 있는 점이 편리,"['고객', '센터', '문의', '답변', '앱', '볼', '점', '편리']",['고객센터 문의와 답변을 앱으로 바로 볼 수 있는 점이 편리']
4914,4915,20200627,2020,6,27,4,강동석,작동완료 알람을 받을수있어 좋아요,"['작동', '완료', '알람', '받다', '좋다']",['작동 완료 알람을 받을 수 있어 좋아요']
4915,4916,20200101,2020,1,1,5,Google 사용자,폰으로 바로 알림이 오니 좋아요.,"['폰', '알림', '오니', '좋다']",['폰으로 바로 알림이 오니 좋아요']
4916,4917,20190527,2019,5,27,5,Google 사용자,"엘지 세탁기 자꾸 연결해제로 나오네요,,, 나머지는 전원꺼짐으로 나오는데요","['엘지', '세탁기', '자꾸', '연결', '해제', '나오다', '나머지', '전원', '꺼지다', '나오다']",['엘지 세탁기 자꾸 연결 해제로 나오네요 나머지는 전원 꺼짐으로 나오는데요']
4917,4918,20201218,2020,12,18,1,이창제,서버관리좀 잘해주세요..,"['서버', '관리', '해주다']",['서버 관리 좀 잘해주세요']
4918,4919,20220122,2022,1,22,5,Jong Hoon Park,정말 좋은 어플 입니다 아주 잘 사용중이에요,"['정말', '좋다', '어플', '아주', '자다', '사용', '중이']","['정말 좋은 어플입니다', '아주 잘 사용 중이에요']"
4919,4920,20210421,2021,4,21,5,김준호,잘되네요 편하고 좋아요,"['자다', '편하다', '좋다']",['잘 되네요 편하고 좋아요']
4920,4921,20200515,2020,5,15,5,Peter Han,똑똑한 청소기 그리고 앱 추천합니다,"['똑똑하다', '청소기', '앱', '추천']",['똑똑한 청소기 그리고 앱 추천합니다']
4921,4922,20190827,2019,8,27,5,Google 사용자,"tv, 식기세척기, 건조기, 에어컨 연동해서 아주 잘쓰고 있습니다","['tv', '식기세척기', '건조기', '에어컨', '연동', '아주', '자다', '쓰다']",['tv 식기세척기 건조기 에어컨 연동해서 아주 잘 쓰고 있습니다']
4922,4923,20200623,2020,6,23,1,배준영,로봇청소기 연결이 안됨 다른 기계는 다됨.. 문제해결방법 제시하는 대로 해도 안됨 쓰레기임,"['로봇청소기', '연결', '기계', '다', '문제해결', '방법', '제시', '대로', '해도', '쓰레기', '임']","['로봇청소기 연결이 안 됨 다른 기계는 다 됨', '문제해결방법 제시하는 대로 해도 안됨', '쓰레기임']"
4923,4924,20200402,2020,4,2,5,Google 사용자,너무 편리하고 좋아여,"['너무', '편리하다', '좋다']",['너무 편리하고 좋아요']
4924,4925,20190530,2019,5,30,5,Google 사용자,편하게 잘 사용하고 있습니다!!,"['편하다', '자다', '사용']",['편하게 잘 사용하고 있습니다']
4925,4926,20200601,2020,6,1,1,Junu Park,LG TV 75un7850kna 제품등록 불가하네요 LG 김치냉장고 k579ts35e 하칸 off중인데 동작하는것으로 인식하네요 해결바랍니다,"['LG', 'TV', 'unkna', '제품', '등록', '불가하다', 'LG', '김치냉장고', 'ktse', '하칸', 'off', '중', '동작', '인식', '해결', '바라다']",['LG TV unkna 제품 등록 불가하네요 LG 김치냉장고 ktse 하칸 off 중인데 동작하는 것으로 인식하네요 해결 바랍니다']
4926,4927,20211121,2021,11,21,2,SiKo,에어컨 QR코드로 등록하려 했더니 인식을 못함... QR코드가 작아서 그런가...,"['에어컨', 'QR', '코드', '등록', '인식', 'QR', '코드', '작다', '런가']","['에어컨 QR코드로 등록하려 했더니 인식을 못함', 'QR코드가 작아서 그런가']"
4927,4928,20190225,2019,2,25,2,Google 사용자,시작하자마자 원격해제됐다고 먹통되기 일쑤...,"['시작', '원격', '해제', '돼다', '먹통', '일쑤']",['시작하자마자 원격 해제됐다고 먹통 되기 일쑤']
4928,4929,20200525,2020,5,25,5,김희민,사용자가 확인하기에 편리합니다,"['사용자', '확인', '편리하다']",['사용자가 확인하기에 편리합니다']
4929,4930,20210201,2021,2,1,5,이상현,편리하고 너무좋습니다.,"['편리하다', '너무', '좋다']",['편리하고 너무 좋습니다']
4930,4931,20210610,2021,6,10,1,Eileen Choi,...집에 강아지 혼자 있는데 무더운 날 틀어쥬려는데 갑자기 에어컨 정보 삭제됨............ 애 쪄죽어요... 틀어쥬려고 창문까지 다 닫고 왓는데,"['집', '강아지', '무덥다', '날', '틀어주다', '갑자기', '에어컨', '정보', '삭제', '애', '찌다', '죽다', '틀어주다', '창문', '다', '닫다', '오다']","['집에 강아지 혼자 있는데 무더운 날 틀어주려는데 갑자기 에어컨 정보 삭제됨 애 쪄죽어요', '틀어주려고 창문까지 다 닫고 왔는데']"
4931,4932,20190309,2019,3,9,5,Google 사용자,편리하고 좋아요 ㅎㅎ,"['편리하다', '좋다']",['편리하고 좋아요']
4932,4933,20190602,2019,6,2,5,Google 사용자,간단한 진단이 가능합니다.,"['간단하다', '진단', '가능하다']",['간단한 진단이 가능합니다']
4933,4934,20210804,2021,8,4,1,놀면뭐하니,"에어컨 연결안됨,,뭐 돼야지 평점을 쓰지,,, 쓰레기 어플,","['에어컨', '연결', '뭐', '돼다', '평점', '쓰다', '쓰레기', '어플']",['에어컨 연결 안 됨 뭐 돼야지 평점을 쓰지 쓰레기 어플']
4934,4935,20190512,2019,5,12,5,Google 사용자,좋으네요 역시 가전은 엘지,"['좋다', '역시', '가전', '엘지']","['좋네요', '역시 가전은 엘지']"
4935,4936,20200826,2020,8,26,5,김영훈,"IOT, 사물인터넷의 신세계를 경험했어요 어플로 가전들 조작되니 너무 죠아여","['IOT', '사물인터넷', '신세계', '경험', '어플', '가전', '조작', '너무', '좋다']","['IOT 사물인터넷의 신세계를 경험했어요', '어플로 가전들 조작되니 너무 조아여']"
4936,4937,20181107,2018,11,7,5,Google 사용자,편리해서 좋아요,"['편리하다', '좋다']",['편리해서 좋아요']
4937,4938,20191012,2019,10,12,5,Google 사용자,사용이 넘 편리해서 좋아요,"['사용', '너무', '편리하다', '좋다']",['사용이 너무 편리해서 좋아요']
4938,4939,20190905,2019,9,5,5,Google 사용자,직관적이고 편리해요!,"['직관', '편리하다']",['직관적이고 편리해요']
4939,4940,20200323,2020,3,23,5,Google 사용자,편리하게 사용하고 있습니다.,"['편리하다', '사용']",['편리하게 사용하고 있습니다']
4940,4941,20210228,2021,2,28,5,챠밍,좋아요.. 이런기능 있는지 몰랐어요,"['좋다', '이렇다', '기능', '모르다']","['좋아요', '이런 기능 있는지 몰랐어요']"
4941,4942,20190321,2019,3,21,5,Google 사용자,너무 편해요~~ 알림떠서~~,"['너무', '편하다', '알림', '뜨다']","['너무 편해요', '알림 떠서']"
4942,4943,20190723,2019,7,23,1,Google 사용자,엘지 폰으로 엘지 앱깔아서 엘지 가전연결하려는데 안되네...ㅋㅋ 앱 개발자 누구냐..정말 너무하네..,"['엘지', '폰', '엘지', '앱', '깔다', '엘지', '가전', '연결하다', '앱', '개발자', '정말', '너무하다']","['엘지 폰으로 엘지 앱 깔아서 엘지 가전 연결하려는데 안되네', '앱 개발자 누구냐 정말 너무하네']"
4943,4944,20200919,2020,9,19,1,Yong-Hyuk CHO,고작 TV 리모컨으로만 사용하려고 해도 실명인증을 받아야 한다는 생각은 어떻게 하면 나오는겁니까? 대기업이 다루는 개인정보정책이 이 정도 수준이라게 믿기지 않는구요. 개인정보가 필요한 경우와 아닌 경우를 구분해주세요.,"['고작', 'TV', '리모컨', '사용', '해도', '실명', '인증', '받다', '생각', '어떻다', '나오다', '겁', '대기업', '다루다', '개인', '정보', '정책', '정도', '수준', '게', '믿다', '않다', '구조', '개인', '정보', '필요하다', '경우', '아니다', '경우', '구분', '해주다']","['고작 TV 리모컨으로만 사용하려고 해도 실명인증을 받아야 한다는 생각은 어떻게 하면 나오는 겁니까 대기업이 다루는 개인 정보정책이 이 정도 수준이라 게', '믿기지 않는 구조 개인 정보가 필요한 경우와 아닌 경우를 구분해주세요']"
4944,4945,20191204,2019,12,4,1,Google 사용자,서버로부터 응답이없음 어플바로 꺼짐,"['서버', '응답', '어플', '꺼지다']","['서버로부터 응답이 없음', '어플 바로 꺼짐']"
4945,4946,20181225,2018,12,25,1,Google 사용자,드럼세탁기 제품등록이 안되네요 노트9사용자 입니다 공유기 k1,"['드럼세탁기', '제품', '등록', '노트', '사용자', '공유기', 'k']","['드럼세탁기 제품 등록이 안되네요 노트 사용자입니다', '공유기 k']"
4946,4947,20200710,2020,7,10,5,심용규,가족끼리 같이 사용하려면 계정을 어떻게 해야 하나요? 각각 계정에 동시 기기 등록 되나요? 아님 계정 하나로 공유 해야 하나요?,"['가족', '끼리', '사용', '계정', '어떻다', '계정', '동시', '기기', '등록', '아니다', '계정', '하나로', '공유']",['가족끼리 같이 사용하려면 계정을 어떻게 해야 하나요 각각 계정에 동시 기기 등록되나요 아님 계정 하나로 공유해야 하나요']
4947,4948,20181121,2018,11,21,3,Google 사용자,저장 할 수 있는 세탁 목록이 1개밖에 안되서 불편해요,"['저장', '세탁', '목록', '개', '돼다', '불편하다']",['저장할 수 있는 세탁 목록이 개밖에 안돼서 불편해요']
4948,4949,20200318,2020,3,18,2,Google 사용자,앱으로 전원을 켤수가 없으니 좀 불편하네요,"['앱', '전원', '켜다', '수가', '불편하다']",['앱으로 전원을 켤 수가 없으니 좀 불편하네요']
4949,4950,20200504,2020,5,4,5,플로네,세탁 끝나니 알려주고 너무 좋으네요,"['세탁', '끝나다', '알다', '너무', '좋다']",['세탁 끝나니 알려주고 너무 좋네요']
4950,4951,20200402,2020,4,2,5,Google 사용자,편리하게 잘 사용하고 있습니다.,"['편리하다', '자다', '사용']",['편리하게 잘 사용하고 있습니다']
4951,4952,20211018,2021,10,18,5,ᄋᄋ,워시타워 세탁기능 예약 어떻게 하나요? 꺼짐 상태에서 수정되는게 없어요,"['워시', '타워', '세탁', '기능', '예약', '어떻다', '꺼지다', '상태', '수정', '게']","['워시 타워 세탁 기능 예약 어떻게 하나요 꺼짐', '상태에서 수정되는 게 없어요']"
